State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.605,4.832,5.058,4.504,U.S Dollar,US Gallon,2023-09-04
Alaska,AK,Fairbanks,4.52,4.725,4.91,4.611,U.S Dollar,US Gallon,2023-09-04
Alaska,AK,Juneau,4.473,4.439,4.449,4.503,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Anniston-Oxford,3.425,3.758,4.102,4.145,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Auburn,3.341,3.658,4.019,4.063,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Birmingham,3.4,3.782,4.175,4.212,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Daphne-Fairhope-Foley,3.463,3.847,4.228,4.138,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Decatur,3.374,3.724,4.085,4.104,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Dothan,3.422,3.789,4.188,4.235,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Florence-Muscle Shoals,3.406,3.796,4.154,4.065,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Gadsden,3.33,3.711,4.082,4.177,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Huntsville,3.433,3.774,4.11,4.128,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Mobile,3.425,3.808,4.179,4.175,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Montgomery,3.414,3.821,4.228,4.18,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Russell County,3.374,3.711,4.057,4.077,U.S Dollar,US Gallon,2023-09-04
Alabama,AL,Tuscaloosa,3.349,3.746,4.122,4.101,U.S Dollar,US Gallon,2023-09-04
Arkansas,AR,Fayetteville-Springdale-Rogers,3.352,3.716,4.004,4.109,U.S Dollar,US Gallon,2023-09-04
Arkansas,AR,Fort Smith (AR only),3.4,3.754,4.101,4.113,U.S Dollar,US Gallon,2023-09-04
Arkansas,AR,Hot Springs,3.314,3.748,4.155,4.008,U.S Dollar,US Gallon,2023-09-04
Arkansas,AR,Jonesboro,3.269,3.645,3.956,4.126,U.S Dollar,US Gallon,2023-09-04
Arkansas,AR,Little Rock-North Little Rock,3.357,3.746,4.113,4.047,U.S Dollar,US Gallon,2023-09-04
Arkansas,AR,Pine Bluff,3.383,3.819,4.231,4.159,U.S Dollar,US Gallon,2023-09-04
Arkansas,AR,Texarkana (AR only),3.448,3.842,4.196,4.171,U.S Dollar,US Gallon,2023-09-04
Arkansas,AR,West Memphis,3.364,3.674,4.205,4.066,U.S Dollar,US Gallon,2023-09-04
Arizona,AZ,East Valley,4.546,4.847,5.123,4.77,U.S Dollar,US Gallon,2023-09-04
Arizona,AZ,Flagstaff,4.173,4.364,4.611,4.857,U.S Dollar,US Gallon,2023-09-04
Arizona,AZ,Glendale,4.552,4.845,5.108,4.745,U.S Dollar,US Gallon,2023-09-04
Arizona,AZ,Lake Havasu-Kingman,4.188,4.232,4.615,4.855,U.S Dollar,US Gallon,2023-09-04
Arizona,AZ,Peoria,4.552,4.848,5.134,4.779,U.S Dollar,US Gallon,2023-09-04
Arizona,AZ,Phoenix Proper,4.526,4.796,5.08,4.772,U.S Dollar,US Gallon,2023-09-04
