State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.836,5.085,5.294,5.188,U.S Dollar,US Gallon,2022-08-18
Alaska,AK,Fairbanks,4.626,4.86,5.016,5.712,U.S Dollar,US Gallon,2022-08-18
Alaska,AK,Juneau,5.273,5.194,5.273,5.631,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Anniston-Oxford,3.467,3.828,4.164,4.745,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Auburn,3.434,3.731,4.125,4.779,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Birmingham,3.503,3.905,4.285,4.748,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Daphne-Fairhope-Foley,3.569,4.017,4.38,4.758,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Decatur,3.477,3.839,4.206,4.718,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Dothan,3.474,3.806,4.204,4.678,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Florence-Muscle Shoals,3.458,3.861,4.197,4.639,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Gadsden,3.431,3.821,4.258,4.798,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Huntsville,3.536,3.915,4.264,4.694,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Mobile,3.563,4.066,4.453,4.775,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Montgomery,3.502,3.922,4.268,4.731,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Russell County,3.415,3.896,4.107,4.787,U.S Dollar,US Gallon,2022-08-18
Alabama,AL,Tuscaloosa,3.434,3.76,4.14,4.63,U.S Dollar,US Gallon,2022-08-18
Arkansas,AR,Fayetteville-Springdale-Rogers,3.38,3.747,4.051,4.622,U.S Dollar,US Gallon,2022-08-18
Arkansas,AR,Fort Smith (AR only),3.487,3.879,4.104,4.586,U.S Dollar,US Gallon,2022-08-18
Arkansas,AR,Hot Springs,3.52,3.862,4.287,4.76,U.S Dollar,US Gallon,2022-08-18
Arkansas,AR,Jonesboro,3.291,3.679,3.965,4.75,U.S Dollar,US Gallon,2022-08-18
Arkansas,AR,Little Rock-North Little Rock,3.395,3.755,4.059,4.605,U.S Dollar,US Gallon,2022-08-18
Arkansas,AR,Pine Bluff,3.606,4.031,4.365,4.634,U.S Dollar,US Gallon,2022-08-18
Arkansas,AR,Texarkana (AR only),3.437,3.832,4.365,4.588,U.S Dollar,US Gallon,2022-08-18
Arkansas,AR,West Memphis,3.478,3.888,4.248,4.714,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,East Valley,4.012,4.373,4.643,4.891,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Flagstaff,4.366,4.543,4.794,5.101,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Glendale,3.973,4.279,4.556,4.885,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Lake Havasu-Kingman,4.417,4.594,4.788,5.021,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Peoria,4.063,4.449,4.689,4.991,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Phoenix Proper,3.973,4.307,4.586,4.912,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Phoenix-Mesa,4.031,4.367,4.643,4.925,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Pima County,3.834,4.123,4.385,4.922,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Prescott,4.294,4.55,4.826,5.096,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Scottsdale,4.242,4.55,4.828,4.968,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Sierra Vista-Douglas,4.155,4.422,4.694,5.025,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Tucson,3.844,4.141,4.4,4.925,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,West Valley,4.003,4.342,4.597,4.931,U.S Dollar,US Gallon,2022-08-18
Arizona,AZ,Yuma,4.011,4.375,4.62,4.994,U.S Dollar,US Gallon,2022-08-18
California,CA,Bakersfield,5.456,5.671,5.875,6.361,U.S Dollar,US Gallon,2022-08-18
California,CA,Chico-Paradise,5.16,5.399,5.571,5.993,U.S Dollar,US Gallon,2022-08-18
California,CA,El Centro,5.064,5.247,5.47,6.179,U.S Dollar,US Gallon,2022-08-18
California,CA,Fresno,5.321,5.553,5.705,6.294,U.S Dollar,US Gallon,2022-08-18
California,CA,Hanford-Corcoran,5.271,5.491,5.6,6.105,U.S Dollar,US Gallon,2022-08-18
California,CA,Los Angeles-Long Beach,5.35,5.557,5.676,6.23,U.S Dollar,US Gallon,2022-08-18
California,CA,Madera-Chowchilla,5.213,5.499,5.679,6.048,U.S Dollar,US Gallon,2022-08-18
California,CA,Merced,5.199,5.395,5.625,6.306,U.S Dollar,US Gallon,2022-08-18
California,CA,Modesto,5.121,5.37,5.548,6.234,U.S Dollar,US Gallon,2022-08-18
California,CA,Napa,5.503,5.682,5.801,6.346,U.S Dollar,US Gallon,2022-08-18
California,CA,Oakland,5.392,5.611,5.748,6.379,U.S Dollar,US Gallon,2022-08-18
California,CA,Orange County,5.23,5.455,5.56,6.045,U.S Dollar,US Gallon,2022-08-18
California,CA,Redding,5.377,5.546,5.717,6.111,U.S Dollar,US Gallon,2022-08-18
California,CA,Riverside,5.221,5.435,5.58,6.089,U.S Dollar,US Gallon,2022-08-18
California,CA,Sacramento,5.206,5.448,5.613,6.174,U.S Dollar,US Gallon,2022-08-18
California,CA,Salinas,5.513,5.733,5.918,6.545,U.S Dollar,US Gallon,2022-08-18
California,CA,San Bernardino,5.274,5.442,5.614,6.046,U.S Dollar,US Gallon,2022-08-18
California,CA,San Diego,5.307,5.525,5.661,6.069,U.S Dollar,US Gallon,2022-08-18
California,CA,San Francisco,5.525,5.721,5.87,6.433,U.S Dollar,US Gallon,2022-08-18
California,CA,San Jose,5.381,5.597,5.739,6.385,U.S Dollar,US Gallon,2022-08-18
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.694,5.929,6.065,6.595,U.S Dollar,US Gallon,2022-08-18
California,CA,San Rafael,5.429,5.603,5.784,6.375,U.S Dollar,US Gallon,2022-08-18
California,CA,Santa Barbara-Santa Maria-Lompoc,5.487,5.673,5.822,6.319,U.S Dollar,US Gallon,2022-08-18
California,CA,Santa Cruz-Watsonville,5.529,5.755,5.902,6.502,U.S Dollar,US Gallon,2022-08-18
California,CA,Santa Rosa,5.49,5.687,5.836,6.407,U.S Dollar,US Gallon,2022-08-18
California,CA,Stockton-Lodi,5.237,5.468,5.622,6.208,U.S Dollar,US Gallon,2022-08-18
California,CA,Vallejo-Fairfield,5.279,5.495,5.63,6.21,U.S Dollar,US Gallon,2022-08-18
California,CA,Ventura,5.397,5.615,5.743,6.287,U.S Dollar,US Gallon,2022-08-18
