State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.237,4.48,4.67,4.02,U.S Dollar,US Gallon,2023-07-11
Alaska,AK,Fairbanks,4.37,4.546,4.768,4.552,U.S Dollar,US Gallon,2023-07-11
Alaska,AK,Juneau,4.214,4.152,4.244,4.066,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Anniston-Oxford,3.034,3.349,3.726,3.548,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Auburn,3.076,3.477,3.819,3.526,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Birmingham,3.07,3.458,3.843,3.648,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Daphne-Fairhope-Foley,3.155,3.548,3.922,3.549,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Decatur,3.031,3.397,3.794,3.525,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Dothan,3.102,3.492,3.835,3.558,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Florence-Muscle Shoals,3.113,3.504,3.875,3.593,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Gadsden,2.977,3.393,3.754,3.478,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Huntsville,3.103,3.434,3.801,3.587,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Mobile,3.128,3.564,3.917,3.61,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Montgomery,3.111,3.54,3.956,3.65,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Russell County,3.103,3.476,3.792,3.652,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,Tuscaloosa,3.074,3.488,3.891,3.669,U.S Dollar,US Gallon,2023-07-11
Arkansas,AR,Fayetteville-Springdale-Rogers,3.162,3.491,3.809,3.433,U.S Dollar,US Gallon,2023-07-11
Arkansas,AR,Fort Smith (AR only),3.112,3.492,3.868,3.664,U.S Dollar,US Gallon,2023-07-11
Arkansas,AR,Hot Springs,3.033,3.437,3.793,3.63,U.S Dollar,US Gallon,2023-07-11
Arkansas,AR,Jonesboro,3.007,3.337,3.692,3.632,U.S Dollar,US Gallon,2023-07-11
Arkansas,AR,Little Rock-North Little Rock,3.038,3.452,3.813,3.61,U.S Dollar,US Gallon,2023-07-11
Arkansas,AR,Pine Bluff,3.07,3.593,3.948,3.591,U.S Dollar,US Gallon,2023-07-11
Arkansas,AR,Texarkana (AR only),3.227,3.583,3.961,3.538,U.S Dollar,US Gallon,2023-07-11
Arkansas,AR,West Memphis,3.013,3.441,3.738,3.588,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,East Valley,3.793,4.096,4.401,3.903,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Flagstaff,3.938,4.138,4.429,4.136,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Glendale,3.856,4.178,4.444,3.922,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Lake Havasu-Kingman,3.857,3.925,4.238,4.187,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Peoria,3.978,4.288,4.592,4.001,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Phoenix Proper,3.831,4.157,4.434,3.938,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Phoenix-Mesa,3.837,4.157,4.442,3.937,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Pima County,3.552,3.852,4.112,3.875,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Prescott,3.893,4.253,4.545,4.109,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Scottsdale,4.085,4.418,4.693,4.236,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Sierra Vista-Douglas,3.487,3.686,4.029,3.978,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Tucson,3.549,3.85,4.115,3.879,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,West Valley,3.905,4.22,4.515,3.951,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,Yuma,3.741,4.073,4.316,4.26,U.S Dollar,US Gallon,2023-07-11
California,CA,Bakersfield,4.826,5.03,5.207,5.249,U.S Dollar,US Gallon,2023-07-11
California,CA,Chico-Paradise,4.622,4.842,4.954,4.705,U.S Dollar,US Gallon,2023-07-11
California,CA,El Centro,4.724,4.858,5.042,4.932,U.S Dollar,US Gallon,2023-07-11
California,CA,Fresno,4.805,5.009,5.195,5.112,U.S Dollar,US Gallon,2023-07-11
California,CA,Hanford-Corcoran,4.835,4.785,4.999,4.967,U.S Dollar,US Gallon,2023-07-11
California,CA,Los Angeles-Long Beach,4.969,5.174,5.305,5.162,U.S Dollar,US Gallon,2023-07-11
California,CA,Madera-Chowchilla,4.776,5.033,5.305,5.061,U.S Dollar,US Gallon,2023-07-11
California,CA,Merced,4.75,4.951,5.166,5.107,U.S Dollar,US Gallon,2023-07-11
California,CA,Modesto,4.639,4.862,5.055,5.091,U.S Dollar,US Gallon,2023-07-11
California,CA,Napa,4.955,5.093,5.285,5.421,U.S Dollar,US Gallon,2023-07-11
California,CA,Oakland,4.865,5.066,5.229,5.152,U.S Dollar,US Gallon,2023-07-11
California,CA,Orange County,4.914,5.121,5.245,4.953,U.S Dollar,US Gallon,2023-07-11
California,CA,Redding,4.708,4.887,4.999,4.718,U.S Dollar,US Gallon,2023-07-11
California,CA,Riverside,4.819,5.038,5.196,4.905,U.S Dollar,US Gallon,2023-07-11
California,CA,Sacramento,4.778,4.995,5.159,4.957,U.S Dollar,US Gallon,2023-07-11
California,CA,Salinas,4.966,5.16,5.341,5.399,U.S Dollar,US Gallon,2023-07-11
California,CA,San Bernardino,4.862,5.02,5.202,4.909,U.S Dollar,US Gallon,2023-07-11
California,CA,San Diego,4.933,5.139,5.29,4.958,U.S Dollar,US Gallon,2023-07-11
California,CA,San Francisco,4.979,5.141,5.314,5.231,U.S Dollar,US Gallon,2023-07-11
California,CA,San Jose,4.838,5.052,5.186,5.177,U.S Dollar,US Gallon,2023-07-11
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.161,5.343,5.499,5.644,U.S Dollar,US Gallon,2023-07-11
California,CA,San Rafael,4.956,5.162,5.323,5.181,U.S Dollar,US Gallon,2023-07-11
California,CA,Santa Barbara-Santa Maria-Lompoc,4.926,5.086,5.255,5.309,U.S Dollar,US Gallon,2023-07-11
California,CA,Santa Cruz-Watsonville,4.859,5.081,5.299,5.432,U.S Dollar,US Gallon,2023-07-11
California,CA,Santa Rosa,4.994,5.201,5.349,5.174,U.S Dollar,US Gallon,2023-07-11
California,CA,Stockton-Lodi,4.679,4.912,5.074,4.967,U.S Dollar,US Gallon,2023-07-11
California,CA,Vallejo-Fairfield,4.844,5.085,5.244,5.035,U.S Dollar,US Gallon,2023-07-11
