State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.251,4.491,4.7,4.022,U.S Dollar,US Gallon,2023-07-14
Alaska,AK,Fairbanks,4.376,4.593,4.758,4.551,U.S Dollar,US Gallon,2023-07-14
Alaska,AK,Juneau,4.216,4.183,4.229,4.25,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Anniston-Oxford,3.049,3.393,3.772,3.552,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Auburn,3.078,3.424,3.834,3.537,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Birmingham,3.098,3.499,3.88,3.651,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Daphne-Fairhope-Foley,3.178,3.579,3.971,3.574,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Decatur,3.066,3.394,3.801,3.541,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Dothan,3.128,3.495,3.853,3.578,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Florence-Muscle Shoals,3.163,3.581,3.938,3.622,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Gadsden,3.007,3.433,3.807,3.443,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Huntsville,3.109,3.457,3.816,3.586,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Mobile,3.139,3.564,3.936,3.614,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Montgomery,3.117,3.543,3.977,3.647,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Russell County,3.13,3.466,3.765,3.615,U.S Dollar,US Gallon,2023-07-14
Alabama,AL,Tuscaloosa,3.078,3.487,3.875,3.649,U.S Dollar,US Gallon,2023-07-14
Arkansas,AR,Fayetteville-Springdale-Rogers,3.269,3.602,3.889,3.457,U.S Dollar,US Gallon,2023-07-14
Arkansas,AR,Fort Smith (AR only),3.197,3.568,3.947,3.67,U.S Dollar,US Gallon,2023-07-14
Arkansas,AR,Hot Springs,3.072,3.503,3.852,3.638,U.S Dollar,US Gallon,2023-07-14
Arkansas,AR,Jonesboro,3.109,3.478,3.859,3.666,U.S Dollar,US Gallon,2023-07-14
Arkansas,AR,Little Rock-North Little Rock,3.11,3.529,3.886,3.63,U.S Dollar,US Gallon,2023-07-14
Arkansas,AR,Pine Bluff,3.108,3.654,3.986,3.546,U.S Dollar,US Gallon,2023-07-14
Arkansas,AR,Texarkana (AR only),3.251,3.608,4.053,3.607,U.S Dollar,US Gallon,2023-07-14
Arkansas,AR,West Memphis,3.07,3.477,3.906,3.568,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,East Valley,3.828,4.16,4.439,3.892,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Flagstaff,3.901,4.139,4.475,4.125,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Glendale,3.885,4.211,4.484,3.905,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Lake Havasu-Kingman,3.808,3.916,4.203,4.132,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Peoria,3.968,4.269,4.575,3.983,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Phoenix Proper,3.856,4.198,4.484,3.924,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Phoenix-Mesa,3.864,4.195,4.472,3.928,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Pima County,3.499,3.779,4.057,3.858,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Prescott,3.878,4.232,4.524,4.092,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Scottsdale,4.069,4.424,4.644,4.231,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Sierra Vista-Douglas,3.474,3.679,4.011,4.009,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Tucson,3.5,3.787,4.06,3.861,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,West Valley,3.918,4.231,4.522,3.936,U.S Dollar,US Gallon,2023-07-14
Arizona,AZ,Yuma,3.738,4.075,4.315,4.204,U.S Dollar,US Gallon,2023-07-14
California,CA,Bakersfield,4.859,5.082,5.233,5.322,U.S Dollar,US Gallon,2023-07-14
California,CA,Chico-Paradise,4.679,4.907,5.032,4.734,U.S Dollar,US Gallon,2023-07-14
California,CA,El Centro,4.771,4.917,5.114,4.959,U.S Dollar,US Gallon,2023-07-14
California,CA,Fresno,4.814,5.051,5.216,5.137,U.S Dollar,US Gallon,2023-07-14
California,CA,Hanford-Corcoran,4.876,4.917,5.058,4.989,U.S Dollar,US Gallon,2023-07-14
California,CA,Los Angeles-Long Beach,4.987,5.197,5.328,5.189,U.S Dollar,US Gallon,2023-07-14
California,CA,Madera-Chowchilla,4.821,5.049,5.289,5.104,U.S Dollar,US Gallon,2023-07-14
California,CA,Merced,4.772,4.985,5.187,5.075,U.S Dollar,US Gallon,2023-07-14
California,CA,Modesto,4.669,4.903,5.073,5.121,U.S Dollar,US Gallon,2023-07-14
California,CA,Napa,5.024,5.191,5.346,5.446,U.S Dollar,US Gallon,2023-07-14
California,CA,Oakland,4.885,5.103,5.241,5.167,U.S Dollar,US Gallon,2023-07-14
California,CA,Orange County,4.938,5.147,5.266,4.984,U.S Dollar,US Gallon,2023-07-14
California,CA,Redding,4.764,4.9,5.051,4.73,U.S Dollar,US Gallon,2023-07-14
California,CA,Riverside,4.853,5.08,5.228,4.928,U.S Dollar,US Gallon,2023-07-14
California,CA,Sacramento,4.802,5.018,5.184,4.971,U.S Dollar,US Gallon,2023-07-14
California,CA,Salinas,4.982,5.181,5.368,5.418,U.S Dollar,US Gallon,2023-07-14
California,CA,San Bernardino,4.891,5.058,5.237,4.945,U.S Dollar,US Gallon,2023-07-14
California,CA,San Diego,4.957,5.173,5.318,4.972,U.S Dollar,US Gallon,2023-07-14
California,CA,San Francisco,5.01,5.199,5.357,5.265,U.S Dollar,US Gallon,2023-07-14
California,CA,San Jose,4.859,5.077,5.215,5.184,U.S Dollar,US Gallon,2023-07-14
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.18,5.361,5.522,5.653,U.S Dollar,US Gallon,2023-07-14
California,CA,San Rafael,4.985,5.192,5.359,5.21,U.S Dollar,US Gallon,2023-07-14
California,CA,Santa Barbara-Santa Maria-Lompoc,4.962,5.116,5.255,5.318,U.S Dollar,US Gallon,2023-07-14
California,CA,Santa Cruz-Watsonville,4.891,5.088,5.268,5.412,U.S Dollar,US Gallon,2023-07-14
California,CA,Santa Rosa,5.013,5.218,5.367,5.218,U.S Dollar,US Gallon,2023-07-14
California,CA,Stockton-Lodi,4.7,4.941,5.106,4.941,U.S Dollar,US Gallon,2023-07-14
California,CA,Vallejo-Fairfield,4.867,5.108,5.261,5.047,U.S Dollar,US Gallon,2023-07-14
California,CA,Ventura,5,5.194,5.334,5.357,U.S Dollar,US Gallon,2023-07-14
California,CA,Visalia-Tulare-Porterville,4.844,5.083,5.274,5.115,U.S Dollar,US Gallon,2023-07-14
California,CA,Yolo,4.779,4.98,5.146,4.784,U.S Dollar,US Gallon,2023-07-14
California,CA,Yuba City,4.565,4.812,5.002,4.747,U.S Dollar,US Gallon,2023-07-14
Colorado,CO,Boulder-Longmont,3.8,4.175,4.482,3.85,U.S Dollar,US Gallon,2023-07-14
Colorado,CO,Colorado Springs,3.857,4.248,4.554,3.892,U.S Dollar,US Gallon,2023-07-14
Colorado,CO,Denver,3.826,4.226,4.526,3.854,U.S Dollar,US Gallon,2023-07-14
Colorado,CO,Durango,3.678,3.97,4.21,4.087,U.S Dollar,US Gallon,2023-07-14
Colorado,CO,Fort Collins-Loveland,3.846,4.192,4.521,3.953,U.S Dollar,US Gallon,2023-07-14
Colorado,CO,Glenwood Springs,4.072,4.421,4.567,4.305,U.S Dollar,US Gallon,2023-07-14
Colorado,CO,Grand Junction (CO only),3.812,4.107,4.359,3.949,U.S Dollar,US Gallon,2023-07-14
Colorado,CO,Greeley,3.799,4.157,4.456,3.819,U.S Dollar,US Gallon,2023-07-14
Colorado,CO,Pueblo,3.963,4.372,4.652,4.102,U.S Dollar,US Gallon,2023-07-14
Colorado,CO,Vail,4.303,4.609,4.89,4.197,U.S Dollar,US Gallon,2023-07-14
Connecticut,CT,Bridgeport,3.675,4.143,4.541,4.158,U.S Dollar,US Gallon,2023-07-14
Connecticut,CT,Hartford,3.588,4.075,4.471,4.042,U.S Dollar,US Gallon,2023-07-14
Connecticut,CT,Lower Fairfield County,3.649,4.09,4.507,4.152,U.S Dollar,US Gallon,2023-07-14
Connecticut,CT,New Haven-Meriden,3.605,4.087,4.427,4.032,U.S Dollar,US Gallon,2023-07-14
Connecticut,CT,New London-Norwich (CT only),3.608,4.069,4.49,4.138,U.S Dollar,US Gallon,2023-07-14
Connecticut,CT,Windham,3.644,4.094,4.474,4.019,U.S Dollar,US Gallon,2023-07-14
District of Columbia,DC,Washington (DC only),3.695,4.264,4.646,4.206,U.S Dollar,US Gallon,2023-07-14
District of Columbia,DC,Washington (Entire Metro Average),3.538,4.023,4.338,3.909,U.S Dollar,US Gallon,2023-07-14
Delaware,DE,Dover,3.445,3.813,4.17,3.693,U.S Dollar,US Gallon,2023-07-14
Delaware,DE,Milford-Seaford,3.441,3.796,4.11,3.703,U.S Dollar,US Gallon,2023-07-14
Delaware,DE,Wilmington-Newark (DE only),3.435,4.005,4.24,3.694,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Bradenton-Sarasota-Venice,3.453,3.861,4.159,3.709,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Crestview-Fort Walton Beach,3.202,3.612,3.897,3.556,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Daytona Beach,3.441,3.824,4.165,3.7,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Fort Lauderdale,3.468,3.865,4.177,3.752,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Fort Myers-Cape Coral,3.454,3.844,4.181,3.717,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Gainesville,3.466,3.871,4.245,3.727,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Homosassa Springs,3.462,3.839,4.21,3.714,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Jacksonville,3.406,3.8,4.147,3.692,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Lakeland-Winter Haven,3.464,3.844,4.157,3.709,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Melbourne-Titusville,3.406,3.821,4.128,3.731,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Miami,3.44,3.797,4.049,3.727,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Naples,3.507,3.9,4.22,3.719,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Ocala,3.453,3.813,4.16,3.707,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Orlando,3.432,3.816,4.099,3.685,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Panama City,3.233,3.617,4.002,3.526,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Pensacola,3.231,3.616,3.963,3.548,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Port St. Lucie,3.48,3.863,4.178,3.766,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Punta Gorda,3.429,3.854,4.163,3.751,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Sebastian-Vero Beach,3.425,3.857,4.132,3.762,U.S Dollar,US Gallon,2023-07-14
Florida,FL,Sebring,3.459,3.793,4.123,3.628,U.S Dollar,US Gallon,2023-07-14
