State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.627,4.848,5.069,5.094,U.S Dollar,US Gallon,2022-04-21
Alaska,AK,Fairbanks,4.635,4.809,4.951,5.278,U.S Dollar,US Gallon,2022-04-21
Alaska,AK,Juneau,4.355,4.386,4.507,4.599,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Anniston-Oxford,3.763,4.121,4.414,4.922,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Auburn,3.809,4.159,4.502,4.903,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Birmingham,3.829,4.206,4.567,4.915,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Daphne-Fairhope-Foley,3.923,4.308,4.659,4.931,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Decatur,3.777,4.143,4.457,4.846,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Dothan,3.841,4.238,4.529,4.956,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Florence-Muscle Shoals,3.842,4.199,4.558,4.862,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Gadsden,3.727,4.055,4.458,4.84,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Huntsville,3.821,4.199,4.54,4.887,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Mobile,3.885,4.312,4.612,4.907,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Montgomery,3.846,4.246,4.587,4.926,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Russell County,3.835,4.153,4.514,4.938,U.S Dollar,US Gallon,2022-04-21
Alabama,AL,Tuscaloosa,3.767,4.104,4.456,4.914,U.S Dollar,US Gallon,2022-04-21
Arkansas,AR,Fayetteville-Springdale-Rogers,3.722,4.018,4.307,4.743,U.S Dollar,US Gallon,2022-04-21
Arkansas,AR,Fort Smith (AR only),3.697,4.016,4.283,4.754,U.S Dollar,US Gallon,2022-04-21
Arkansas,AR,Hot Springs,3.697,4.017,4.372,4.711,U.S Dollar,US Gallon,2022-04-21
Arkansas,AR,Jonesboro,3.691,4.075,4.379,4.829,U.S Dollar,US Gallon,2022-04-21
Arkansas,AR,Little Rock-North Little Rock,3.718,4.038,4.34,4.748,U.S Dollar,US Gallon,2022-04-21
Arkansas,AR,Pine Bluff,3.707,4.056,4.333,4.827,U.S Dollar,US Gallon,2022-04-21
Arkansas,AR,Texarkana (AR only),3.853,4.155,4.47,4.88,U.S Dollar,US Gallon,2022-04-21
Arkansas,AR,West Memphis,3.832,4.197,4.601,4.918,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,East Valley,4.62,4.951,5.232,5.004,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Flagstaff,4.707,4.859,5.053,5.203,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Glendale,4.561,4.899,5.159,4.964,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Lake Havasu-Kingman,4.745,4.928,5.165,5.215,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Peoria,4.546,4.881,5.155,4.968,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Phoenix Proper,4.558,4.883,5.157,5.009,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Phoenix-Mesa,4.599,4.927,5.197,5.022,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Pima County,4.383,4.661,4.902,4.961,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Prescott,4.581,4.81,5.042,5.077,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Scottsdale,4.653,5,5.251,5.125,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Sierra Vista-Douglas,4.455,4.725,4.996,4.971,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Tucson,4.383,4.666,4.904,4.964,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,West Valley,4.555,4.889,5.154,4.968,U.S Dollar,US Gallon,2022-04-21
Arizona,AZ,Yuma,4.48,4.756,4.988,4.985,U.S Dollar,US Gallon,2022-04-21
California,CA,Bakersfield,5.775,5.972,6.159,6.378,U.S Dollar,US Gallon,2022-04-21
California,CA,Chico-Paradise,5.431,5.612,5.696,6.068,U.S Dollar,US Gallon,2022-04-21
California,CA,El Centro,5.648,5.856,6.033,6.294,U.S Dollar,US Gallon,2022-04-21
California,CA,Fresno,5.463,5.664,5.831,6.249,U.S Dollar,US Gallon,2022-04-21
California,CA,Hanford-Corcoran,5.399,5.633,5.782,6.203,U.S Dollar,US Gallon,2022-04-21
California,CA,Los Angeles-Long Beach,5.786,5.989,6.104,6.368,U.S Dollar,US Gallon,2022-04-21
California,CA,Madera-Chowchilla,5.417,5.673,5.845,6.157,U.S Dollar,US Gallon,2022-04-21
California,CA,Merced,5.541,5.766,5.899,6.35,U.S Dollar,US Gallon,2022-04-21
California,CA,Modesto,5.367,5.582,5.761,6.237,U.S Dollar,US Gallon,2022-04-21
California,CA,Napa,5.864,6.002,6.126,6.539,U.S Dollar,US Gallon,2022-04-21
California,CA,Oakland,5.71,5.917,6.044,6.487,U.S Dollar,US Gallon,2022-04-21
California,CA,Orange County,5.726,5.949,6.052,6.32,U.S Dollar,US Gallon,2022-04-21
California,CA,Redding,5.529,5.723,5.859,6.167,U.S Dollar,US Gallon,2022-04-21
California,CA,Riverside,5.72,5.929,6.067,6.301,U.S Dollar,US Gallon,2022-04-21
California,CA,Sacramento,5.528,5.734,5.877,6.337,U.S Dollar,US Gallon,2022-04-21
California,CA,Salinas,5.678,5.887,6.029,6.539,U.S Dollar,US Gallon,2022-04-21
California,CA,San Bernardino,5.738,5.921,6.057,6.284,U.S Dollar,US Gallon,2022-04-21
California,CA,San Diego,5.752,5.949,6.08,6.255,U.S Dollar,US Gallon,2022-04-21
California,CA,San Francisco,5.791,6.008,6.159,6.586,U.S Dollar,US Gallon,2022-04-21
California,CA,San Jose,5.701,5.909,6.049,6.521,U.S Dollar,US Gallon,2022-04-21
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.894,6.098,6.208,6.587,U.S Dollar,US Gallon,2022-04-21
California,CA,San Rafael,5.729,5.929,6.082,6.595,U.S Dollar,US Gallon,2022-04-21
California,CA,Santa Barbara-Santa Maria-Lompoc,5.796,5.965,6.098,6.376,U.S Dollar,US Gallon,2022-04-21
California,CA,Santa Cruz-Watsonville,5.692,5.914,6.049,6.515,U.S Dollar,US Gallon,2022-04-21
California,CA,Santa Rosa,5.776,5.978,6.114,6.595,U.S Dollar,US Gallon,2022-04-21
California,CA,Stockton-Lodi,5.503,5.721,5.885,6.302,U.S Dollar,US Gallon,2022-04-21
California,CA,Vallejo-Fairfield,5.584,5.804,5.93,6.373,U.S Dollar,US Gallon,2022-04-21
California,CA,Ventura,5.799,5.997,6.101,6.316,U.S Dollar,US Gallon,2022-04-21
California,CA,Visalia-Tulare-Porterville,5.53,5.725,5.899,6.327,U.S Dollar,US Gallon,2022-04-21
California,CA,Yolo,5.476,5.671,5.822,6.288,U.S Dollar,US Gallon,2022-04-21
California,CA,Yuba City,5.411,5.646,5.777,6.206,U.S Dollar,US Gallon,2022-04-21
Colorado,CO,Boulder-Longmont,4.014,4.368,4.707,4.913,U.S Dollar,US Gallon,2022-04-21
Colorado,CO,Colorado Springs,3.969,4.324,4.636,4.944,U.S Dollar,US Gallon,2022-04-21
Colorado,CO,Denver,3.954,4.33,4.638,4.935,U.S Dollar,US Gallon,2022-04-21
Colorado,CO,Durango,4.465,4.721,4.975,5.145,U.S Dollar,US Gallon,2022-04-21
Colorado,CO,Fort Collins-Loveland,3.958,4.296,4.587,4.927,U.S Dollar,US Gallon,2022-04-21
Colorado,CO,Glenwood Springs,4.255,4.545,4.85,5.171,U.S Dollar,US Gallon,2022-04-21
