State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.803,4.018,4.231,4.147,U.S Dollar,US Gallon,2023-04-17
Alaska,AK,Fairbanks,3.809,4.002,4.182,4.83,U.S Dollar,US Gallon,2023-04-17
Alaska,AK,Juneau,4.186,4.327,4.399,4.529,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Anniston-Oxford,3.235,3.537,3.885,3.918,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Auburn,3.269,3.591,4.022,3.83,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Birmingham,3.267,3.625,4.001,3.974,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Daphne-Fairhope-Foley,3.35,3.728,4.128,3.948,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Decatur,3.281,3.627,4,3.958,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Dothan,3.323,3.683,4.03,3.975,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Florence-Muscle Shoals,3.305,3.68,4.012,3.945,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Gadsden,3.253,3.624,4.016,3.903,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Huntsville,3.276,3.605,3.967,3.981,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Mobile,3.319,3.711,4.081,3.973,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Montgomery,3.317,3.716,4.071,4.034,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Russell County,3.342,3.622,3.918,4.067,U.S Dollar,US Gallon,2023-04-17
Alabama,AL,Tuscaloosa,3.267,3.643,4.014,3.958,U.S Dollar,US Gallon,2023-04-17
Arkansas,AR,Fayetteville-Springdale-Rogers,3.291,3.61,3.959,3.796,U.S Dollar,US Gallon,2023-04-17
Arkansas,AR,Fort Smith (AR only),3.251,3.66,4.006,3.898,U.S Dollar,US Gallon,2023-04-17
