State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,5.27,5.448,5.683,5.38,U.S Dollar,US Gallon,2022-06-03
Alaska,AK,Fairbanks,5.33,5.453,5.63,5.492,U.S Dollar,US Gallon,2022-06-03
Alaska,AK,Juneau,4.884,5.046,5.099,5.112,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Anniston-Oxford,4.397,4.739,5.004,5.479,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Auburn,4.423,4.669,5.006,5.449,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Birmingham,4.389,4.721,5.049,5.403,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Daphne-Fairhope-Foley,4.441,4.786,5.134,5.346,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Decatur,4.365,4.667,4.981,5.329,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Dothan,4.433,4.751,5.072,5.524,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Florence-Muscle Shoals,4.416,4.7,5.063,5.41,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Gadsden,4.355,4.628,4.956,5.368,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Huntsville,4.389,4.688,5.027,5.385,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Mobile,4.403,4.755,5.051,5.362,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Montgomery,4.426,4.79,5.12,5.446,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Russell County,4.446,4.701,5.021,5.469,U.S Dollar,US Gallon,2022-06-03
Alabama,AL,Tuscaloosa,4.382,4.685,5.046,5.361,U.S Dollar,US Gallon,2022-06-03
Arkansas,AR,Fayetteville-Springdale-Rogers,4.294,4.556,4.837,5.154,U.S Dollar,US Gallon,2022-06-03
Arkansas,AR,Fort Smith (AR only),4.282,4.55,4.837,5.212,U.S Dollar,US Gallon,2022-06-03
Arkansas,AR,Hot Springs,4.257,4.566,4.901,5.142,U.S Dollar,US Gallon,2022-06-03
Arkansas,AR,Jonesboro,4.283,4.562,4.823,5.224,U.S Dollar,US Gallon,2022-06-03
Arkansas,AR,Little Rock-North Little Rock,4.242,4.493,4.811,5.13,U.S Dollar,US Gallon,2022-06-03
Arkansas,AR,Pine Bluff,4.305,4.639,4.93,5.176,U.S Dollar,US Gallon,2022-06-03
Arkansas,AR,Texarkana (AR only),4.507,4.769,5.142,5.24,U.S Dollar,US Gallon,2022-06-03
Arkansas,AR,West Memphis,4.284,4.665,5.048,5.343,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,East Valley,5.429,5.72,5.972,5.604,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Flagstaff,4.897,5.067,5.278,5.671,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Glendale,5.418,5.675,5.939,5.636,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Lake Havasu-Kingman,4.93,5.107,5.349,5.651,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Peoria,5.385,5.672,5.943,5.677,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Phoenix Proper,5.417,5.685,5.966,5.611,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Phoenix-Mesa,5.398,5.675,5.942,5.62,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Pima County,4.593,4.862,5.116,5.547,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Prescott,4.752,4.945,5.185,5.61,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Scottsdale,5.444,5.738,6.03,5.695,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Sierra Vista-Douglas,4.633,4.876,5.107,5.484,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Tucson,4.594,4.86,5.112,5.553,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,West Valley,5.403,5.658,5.933,5.638,U.S Dollar,US Gallon,2022-06-03
Arizona,AZ,Yuma,4.797,5,5.2,5.53,U.S Dollar,US Gallon,2022-06-03
California,CA,Bakersfield,6.163,6.346,6.527,6.733,U.S Dollar,US Gallon,2022-06-03
California,CA,Chico-Paradise,6.058,6.226,6.373,6.549,U.S Dollar,US Gallon,2022-06-03
California,CA,El Centro,5.979,6.117,6.307,6.643,U.S Dollar,US Gallon,2022-06-03
California,CA,Fresno,6.12,6.296,6.449,6.669,U.S Dollar,US Gallon,2022-06-03
California,CA,Hanford-Corcoran,6.008,6.174,6.315,6.62,U.S Dollar,US Gallon,2022-06-03
California,CA,Los Angeles-Long Beach,6.266,6.442,6.556,6.774,U.S Dollar,US Gallon,2022-06-03
California,CA,Madera-Chowchilla,6.151,6.365,6.57,6.59,U.S Dollar,US Gallon,2022-06-03
California,CA,Merced,6.193,6.361,6.537,6.694,U.S Dollar,US Gallon,2022-06-03
California,CA,Modesto,6.14,6.324,6.506,6.678,U.S Dollar,US Gallon,2022-06-03
California,CA,Napa,6.508,6.654,6.795,6.894,U.S Dollar,US Gallon,2022-06-03
California,CA,Oakland,6.37,6.547,6.683,6.865,U.S Dollar,US Gallon,2022-06-03
California,CA,Orange County,6.246,6.429,6.544,6.688,U.S Dollar,US Gallon,2022-06-03
California,CA,Redding,6.212,6.365,6.484,6.663,U.S Dollar,US Gallon,2022-06-03
California,CA,Riverside,6.123,6.294,6.432,6.662,U.S Dollar,US Gallon,2022-06-03
California,CA,Sacramento,6.277,6.462,6.605,6.79,U.S Dollar,US Gallon,2022-06-03
California,CA,Salinas,6.363,6.543,6.694,6.989,U.S Dollar,US Gallon,2022-06-03
California,CA,San Bernardino,6.13,6.297,6.448,6.676,U.S Dollar,US Gallon,2022-06-03
California,CA,San Diego,6.174,6.356,6.488,6.639,U.S Dollar,US Gallon,2022-06-03
California,CA,San Francisco,6.5,6.675,6.832,7.006,U.S Dollar,US Gallon,2022-06-03
California,CA,San Jose,6.382,6.574,6.706,6.897,U.S Dollar,US Gallon,2022-06-03
California,CA,San Luis Obispo-Atascadero-Paso Robles,6.397,6.546,6.675,6.961,U.S Dollar,US Gallon,2022-06-03
California,CA,San Rafael,6.483,6.673,6.851,6.95,U.S Dollar,US Gallon,2022-06-03
California,CA,Santa Barbara-Santa Maria-Lompoc,6.182,6.308,6.45,6.713,U.S Dollar,US Gallon,2022-06-03
California,CA,Santa Cruz-Watsonville,6.297,6.469,6.593,6.819,U.S Dollar,US Gallon,2022-06-03
California,CA,Santa Rosa,6.462,6.638,6.781,6.923,U.S Dollar,US Gallon,2022-06-03
California,CA,Stockton-Lodi,6.205,6.391,6.553,6.753,U.S Dollar,US Gallon,2022-06-03
California,CA,Vallejo-Fairfield,6.282,6.489,6.602,6.802,U.S Dollar,US Gallon,2022-06-03
California,CA,Ventura,6.229,6.398,6.516,6.685,U.S Dollar,US Gallon,2022-06-03
California,CA,Visalia-Tulare-Porterville,6.156,6.321,6.507,6.721,U.S Dollar,US Gallon,2022-06-03
California,CA,Yolo,6.263,6.42,6.57,6.694,U.S Dollar,US Gallon,2022-06-03
California,CA,Yuba City,6.118,6.29,6.431,6.736,U.S Dollar,US Gallon,2022-06-03
Colorado,CO,Boulder-Longmont,4.49,4.786,5.095,5.267,U.S Dollar,US Gallon,2022-06-03
Colorado,CO,Colorado Springs,4.479,4.813,5.094,5.36,U.S Dollar,US Gallon,2022-06-03
Colorado,CO,Denver,4.467,4.815,5.093,5.335,U.S Dollar,US Gallon,2022-06-03
Colorado,CO,Durango,4.743,4.928,5.223,5.537,U.S Dollar,US Gallon,2022-06-03
Colorado,CO,Fort Collins-Loveland,4.433,4.735,5.018,5.331,U.S Dollar,US Gallon,2022-06-03
Colorado,CO,Glenwood Springs,4.636,4.9,5.101,5.417,U.S Dollar,US Gallon,2022-06-03
Colorado,CO,Grand Junction (CO only),4.511,4.743,4.969,5.41,U.S Dollar,US Gallon,2022-06-03
Colorado,CO,Greeley,4.448,4.745,5.033,5.281,U.S Dollar,US Gallon,2022-06-03
Colorado,CO,Pueblo,4.515,4.824,5.077,5.414,U.S Dollar,US Gallon,2022-06-03
Colorado,CO,Vail,4.712,5.033,5.31,5.507,U.S Dollar,US Gallon,2022-06-03
Connecticut,CT,Bridgeport,4.842,5.148,5.498,6.311,U.S Dollar,US Gallon,2022-06-03
Connecticut,CT,Hartford,4.752,5.083,5.39,6.254,U.S Dollar,US Gallon,2022-06-03
Connecticut,CT,Lower Fairfield County,4.838,5.137,5.499,6.291,U.S Dollar,US Gallon,2022-06-03
Connecticut,CT,New Haven-Meriden,4.729,5.055,5.341,6.197,U.S Dollar,US Gallon,2022-06-03
Connecticut,CT,New London-Norwich (CT only),4.763,5.057,5.35,6.053,U.S Dollar,US Gallon,2022-06-03
Connecticut,CT,Windham,4.78,5.066,5.331,6.134,U.S Dollar,US Gallon,2022-06-03
District of Columbia,DC,Washington (DC only),4.957,5.388,5.638,5.863,U.S Dollar,US Gallon,2022-06-03
District of Columbia,DC,Washington (Entire Metro Average),4.724,5.129,5.431,5.785,U.S Dollar,US Gallon,2022-06-03
Delaware,DE,Dover,4.744,4.958,5.231,5.953,U.S Dollar,US Gallon,2022-06-03
Delaware,DE,Milford-Seaford,4.706,4.899,5.186,5.894,U.S Dollar,US Gallon,2022-06-03
Delaware,DE,Wilmington-Newark (DE only),4.707,5.121,5.336,5.956,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Bradenton-Sarasota-Venice,4.759,5.114,5.389,5.512,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Crestview-Fort Walton Beach,4.503,4.809,5.131,5.327,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Daytona Beach,4.745,5.066,5.361,5.548,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Fort Lauderdale,4.767,5.117,5.406,5.577,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Fort Myers-Cape Coral,4.732,5.1,5.36,5.505,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Gainesville,4.756,5.074,5.384,5.626,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Homosassa Springs,4.767,5.128,5.441,5.543,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Jacksonville,4.742,5.063,5.387,5.505,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Lakeland-Winter Haven,4.746,5.079,5.379,5.564,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Melbourne-Titusville,4.743,5.098,5.396,5.537,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Miami,4.75,5.059,5.287,5.527,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Naples,4.759,5.123,5.412,5.605,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Ocala,4.775,5.112,5.381,5.598,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Orlando,4.749,5.093,5.367,5.528,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Panama City,4.517,4.818,5.143,5.391,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Pensacola,4.48,4.803,5.105,5.42,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Port St. Lucie,4.763,5.069,5.421,5.564,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Punta Gorda,4.741,5.085,5.335,5.476,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Sebastian-Vero Beach,4.763,5.098,5.361,5.56,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Sebring,4.757,5.054,5.383,5.457,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Tallahassee,4.582,4.878,5.235,5.616,U.S Dollar,US Gallon,2022-06-03
Florida,FL,Tampa-St. Petersburg-Clearwater,4.761,5.115,5.422,5.543,U.S Dollar,US Gallon,2022-06-03
Florida,FL,The Villages,4.702,5.09,5.379,5.515,U.S Dollar,US Gallon,2022-06-03
Florida,FL,West Palm Beach-Boca Raton,4.852,5.245,5.546,5.644,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Albany,4.15,4.494,4.789,5.304,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Athens,4.207,4.531,4.861,5.266,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Atlanta,4.244,4.59,4.942,5.316,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Augusta-Aiken (GA only),4.221,4.625,4.87,5.361,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Brunswick,4.268,4.631,4.949,5.416,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Catoosa-Dade-Walker,4.143,4.56,4.86,5.275,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Columbus (GA only),4.191,4.534,4.845,5.234,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Dalton,4.17,4.523,4.799,5.219,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Gainesville,4.205,4.535,4.862,5.244,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Hinesville-Fort Stewart,4.188,4.555,4.899,5.229,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Macon,4.18,4.573,4.893,5.337,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Rome,4.181,4.519,4.84,5.183,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Savannah,4.219,4.551,4.921,5.322,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Valdosta,4.202,4.524,4.86,5.348,U.S Dollar,US Gallon,2022-06-03
Georgia,GA,Warner Robins,4.146,4.456,4.763,5.242,U.S Dollar,US Gallon,2022-06-03
Hawaii,HI,Hilo,5.492,5.666,6.016,6.083,U.S Dollar,US Gallon,2022-06-03
Hawaii,HI,Honolulu,5.352,5.572,5.856,5.797,U.S Dollar,US Gallon,2022-06-03
Hawaii,HI,Kahului,5.576,5.792,5.972,5.969,U.S Dollar,US Gallon,2022-06-03
Hawaii,HI,Lihue (Kauai),5.849,5.977,6.199,6.416,U.S Dollar,US Gallon,2022-06-03
Hawaii,HI,Wailuku,5.576,5.792,5.972,5.969,U.S Dollar,US Gallon,2022-06-03
Iowa,IA,Ames,4.501,4.594,4.952,5.1,U.S Dollar,US Gallon,2022-06-03
Iowa,IA,Cedar Rapids,4.543,4.648,5.227,5.199,U.S Dollar,US Gallon,2022-06-03
Iowa,IA,Council Bluffs,4.448,4.575,5.041,5.229,U.S Dollar,US Gallon,2022-06-03
Iowa,IA,Davenport-Moline-Rock Island (IA only),4.428,4.607,5.082,5.218,U.S Dollar,US Gallon,2022-06-03
Iowa,IA,Des Moines,4.511,4.465,5.05,5.2,U.S Dollar,US Gallon,2022-06-03
Iowa,IA,Dubuque,4.58,4.773,5.278,5.293,U.S Dollar,US Gallon,2022-06-03
Iowa,IA,Iowa City,4.492,4.657,5.126,5.193,U.S Dollar,US Gallon,2022-06-03
Iowa,IA,Sioux City (IA only),4.48,4.617,5.017,5.241,U.S Dollar,US Gallon,2022-06-03
Iowa,IA,Waterloo-Cedar Falls,4.565,4.732,5.146,5.266,U.S Dollar,US Gallon,2022-06-03
Idaho,ID,Boise City,4.863,5.023,5.184,5.651,U.S Dollar,US Gallon,2022-06-03
Idaho,ID,Coeur D'Alene,4.82,5.018,5.262,5.526,U.S Dollar,US Gallon,2022-06-03
Idaho,ID,Franklin,4.787,5.026,5.231,5.582,U.S Dollar,US Gallon,2022-06-03
Idaho,ID,Idaho Falls,4.714,4.87,5.093,5.557,U.S Dollar,US Gallon,2022-06-03
Idaho,ID,Lewiston,4.866,5.037,5.158,5.578,U.S Dollar,US Gallon,2022-06-03
Idaho,ID,Pocatello,4.803,5.001,5.165,5.539,U.S Dollar,US Gallon,2022-06-03
Idaho,ID,Twin Falls,4.899,5.062,5.257,5.681,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Alexander County,4.799,0,0,5.499,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Bloomington-Normal,5.065,5.378,5.657,5.34,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Carbondale-Marion,5.036,5.364,5.605,5.615,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Champaign-Urbana,5.074,5.404,5.657,5.263,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Chicago Metro,5.628,5.93,6.333,5.407,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,City of Chicago,5.805,6.138,6.57,5.724,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Danville,5.062,5.407,5.647,5.359,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Davenport-Moline-Rock Island (IL only),4.965,5.2,5.575,5.331,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Decatur,5.006,5.324,5.553,5.244,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,East Saint Louis,5.018,5.307,5.578,5.495,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Elgin,5.381,5.662,6.054,5.337,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Kankakee-Bradley,5.104,5.478,5.73,5.279,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Lake County,5.517,5.803,6.202,5.271,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Peoria-Pekin,5.083,5.381,5.709,5.41,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Quincy,5.099,5.358,5.688,5.332,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Rockford,5.03,5.351,5.708,5.308,U.S Dollar,US Gallon,2022-06-03
Illinois,IL,Springfield,5.002,5.235,5.561,5.333,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Bloomington,4.896,5.242,5.516,5.545,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Clarksville,4.927,5.194,5.468,5.543,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Columbus,4.898,5.189,5.441,5.533,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Dearborn-Franklin-Ohio-Union,4.845,5.143,5.484,5.517,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Elkhart,4.87,5.082,5.461,5.48,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Evansville,4.626,4.861,5.14,5.533,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Fort Wayne,4.889,5.18,5.496,5.565,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Gary,5.321,5.555,5.894,5.472,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Indianapolis,4.893,5.179,5.493,5.508,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Kokomo,4.883,5.183,5.485,5.53,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Lafayette,4.969,5.261,5.585,5.547,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Michigan City-La Porte,5.335,5.546,5.829,5.461,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Muncie,4.88,5.115,5.441,5.533,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,South Bend,4.865,5.133,5.496,5.493,U.S Dollar,US Gallon,2022-06-03
Indiana,IN,Terre Haute,4.865,5.154,5.478,5.523,U.S Dollar,US Gallon,2022-06-03
Kansas,KS,Kansas City (KS only),4.321,4.548,4.839,5.057,U.S Dollar,US Gallon,2022-06-03
