State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Juneau,3.992,3.869,3.969,4.449,U.S Dollar,US Gallon,2023-12-11
Alaska,AK,Fairbanks,3.655,3.8,4.02,4.113,U.S Dollar,US Gallon,2023-12-11
Alaska,AK,Anchorage,3.773,4.078,4.276,4.196,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Birmingham,2.787,3.189,3.59,3.839,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Huntsville,2.804,3.171,3.556,3.863,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Mobile,2.793,3.241,3.601,3.711,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Montgomery,2.83,3.226,3.61,3.889,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Tuscaloosa,2.749,3.115,3.536,3.706,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Anniston-Oxford,2.756,3.107,3.461,3.793,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Auburn,2.731,3.066,3.517,3.758,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Daphne-Fairhope-Foley,2.747,3.118,3.499,3.691,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Decatur,2.737,3.15,3.532,3.793,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Dothan,2.831,3.211,3.584,3.886,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Florence-Muscle Shoals,2.744,3.096,3.478,3.927,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Gadsden,2.647,2.985,3.428,3.783,U.S Dollar,US Gallon,2023-12-11
Alabama,AL,Russell County,2.829,3.31,3.635,4.014,U.S Dollar,US Gallon,2023-12-11
Arkansas,AR,Fayetteville-Springdale-Rogers,2.579,2.938,3.229,3.652,U.S Dollar,US Gallon,2023-12-11
Arkansas,AR,Little Rock-North Little Rock,2.708,3.109,3.508,3.755,U.S Dollar,US Gallon,2023-12-11
Arkansas,AR,Pine Bluff,2.841,3.298,3.726,3.757,U.S Dollar,US Gallon,2023-12-11
Arkansas,AR,Fort Smith (AR only),2.694,3.103,3.482,3.859,U.S Dollar,US Gallon,2023-12-11
Arkansas,AR,Texarkana (AR only),2.711,3.034,3.507,3.592,U.S Dollar,US Gallon,2023-12-11
Arkansas,AR,Hot Springs,2.663,3.134,3.457,3.787,U.S Dollar,US Gallon,2023-12-11
Arkansas,AR,Jonesboro,2.677,3.01,3.465,3.839,U.S Dollar,US Gallon,2023-12-11
Arkansas,AR,West Memphis,2.766,3.041,3.518,3.611,U.S Dollar,US Gallon,2023-12-11
Arizona,AZ,Flagstaff,3.609,3.83,4.088,4.304,U.S Dollar,US Gallon,2023-12-11
Arizona,AZ,Phoenix-Mesa,3.318,3.648,3.939,4.1,U.S Dollar,US Gallon,2023-12-11
Arizona,AZ,Pima County,2.948,3.242,3.527,3.996,U.S Dollar,US Gallon,2023-12-11
Arizona,AZ,Yuma,3.478,3.883,4.128,4.559,U.S Dollar,US Gallon,2023-12-11
Arizona,AZ,Phoenix Proper,3.274,3.617,3.895,4.062,U.S Dollar,US Gallon,2023-12-11
Arizona,AZ,East Valley,3.347,3.678,3.963,4.086,U.S Dollar,US Gallon,2023-12-11
