State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.678,3.899,4.102,3.527,U.S Dollar,US Gallon,2021-11-28
Alaska,AK,Fairbanks,3.798,3.955,4.069,3.614,U.S Dollar,US Gallon,2021-11-28
Alaska,AK,Juneau,3.625,3.619,3.723,3.363,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Anniston-Oxford,3.084,3.412,3.689,3.367,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Auburn,3.175,3.5,3.806,3.456,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Birmingham,3.124,3.455,3.8,3.441,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Daphne-Fairhope-Foley,3.166,3.504,3.83,3.391,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Decatur,3.098,3.418,3.724,3.455,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Dothan,3.181,3.51,3.843,3.502,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Florence-Muscle Shoals,3.077,3.416,3.726,3.398,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Gadsden,3.061,3.391,3.758,3.381,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Huntsville,3.13,3.426,3.764,3.4,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Mobile,3.169,3.51,3.853,3.439,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Montgomery,3.178,3.537,3.858,3.46,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Russell County,3.204,3.49,3.836,3.501,U.S Dollar,US Gallon,2021-11-28
Alabama,AL,Tuscaloosa,3.126,3.437,3.782,3.39,U.S Dollar,US Gallon,2021-11-28
Arkansas,AR,Fayetteville-Springdale-Rogers,2.978,3.278,3.522,3.31,U.S Dollar,US Gallon,2021-11-28
Arkansas,AR,Fort Smith (AR only),2.975,3.28,3.518,3.416,U.S Dollar,US Gallon,2021-11-28
Arkansas,AR,Hot Springs,3.002,3.324,3.638,3.313,U.S Dollar,US Gallon,2021-11-28
Arkansas,AR,Jonesboro,2.973,3.318,3.567,3.428,U.S Dollar,US Gallon,2021-11-28
Arkansas,AR,Little Rock-North Little Rock,2.98,3.27,3.589,3.351,U.S Dollar,US Gallon,2021-11-28
Arkansas,AR,Pine Bluff,3.011,3.296,3.56,3.485,U.S Dollar,US Gallon,2021-11-28
Arkansas,AR,Texarkana (AR only),3.139,3.413,3.708,3.422,U.S Dollar,US Gallon,2021-11-28
Arkansas,AR,West Memphis,3.151,3.549,3.962,3.532,U.S Dollar,US Gallon,2021-11-28
Arizona,AZ,East Valley,3.865,4.144,4.42,4.061,U.S Dollar,US Gallon,2021-11-28
Arizona,AZ,Flagstaff,3.923,4.068,4.31,4.24,U.S Dollar,US Gallon,2021-11-28
Arizona,AZ,Glendale,3.842,4.132,4.404,4.063,U.S Dollar,US Gallon,2021-11-28
