State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.672,3.867,4.089,3.489,U.S Dollar,US Gallon,2021-10-29
Alaska,AK,Fairbanks,3.827,3.945,4.073,3.608,U.S Dollar,US Gallon,2021-10-29
Alaska,AK,Juneau,3.639,3.599,3.703,3.265,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Anniston-Oxford,3.159,3.495,3.81,3.389,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Auburn,3.208,3.521,3.845,3.483,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Birmingham,3.192,3.516,3.857,3.463,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Daphne-Fairhope-Foley,3.217,3.524,3.862,3.441,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Decatur,3.167,3.46,3.794,3.448,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Dothan,3.261,3.583,3.893,3.537,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Florence-Muscle Shoals,3.192,3.515,3.85,3.41,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Gadsden,3.138,3.473,3.821,3.412,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Huntsville,3.189,3.502,3.797,3.419,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Mobile,3.195,3.525,3.821,3.46,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Montgomery,3.256,3.608,3.95,3.518,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Russell County,3.213,3.502,3.828,3.489,U.S Dollar,US Gallon,2021-10-29
Alabama,AL,Tuscaloosa,3.189,3.484,3.829,3.399,U.S Dollar,US Gallon,2021-10-29
Arkansas,AR,Fayetteville-Springdale-Rogers,3.076,3.369,3.624,3.383,U.S Dollar,US Gallon,2021-10-29
Arkansas,AR,Fort Smith (AR only),3.008,3.335,3.572,3.377,U.S Dollar,US Gallon,2021-10-29
Arkansas,AR,Hot Springs,3.057,3.367,3.714,3.32,U.S Dollar,US Gallon,2021-10-29
Arkansas,AR,Jonesboro,3.099,3.33,3.631,3.443,U.S Dollar,US Gallon,2021-10-29
Arkansas,AR,Little Rock-North Little Rock,2.998,3.289,3.592,3.362,U.S Dollar,US Gallon,2021-10-29
Arkansas,AR,Pine Bluff,3.033,3.359,3.659,3.44,U.S Dollar,US Gallon,2021-10-29
Arkansas,AR,Texarkana (AR only),3.155,3.452,3.726,3.462,U.S Dollar,US Gallon,2021-10-29
Arkansas,AR,West Memphis,3.167,3.553,3.955,3.584,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,East Valley,3.606,3.891,4.149,3.74,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Flagstaff,3.677,3.849,4.038,3.845,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Glendale,3.587,3.882,4.147,3.74,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Lake Havasu-Kingman,3.543,3.717,3.948,3.777,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Peoria,3.579,3.853,4.141,3.78,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Phoenix Proper,3.562,3.872,4.137,3.766,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Phoenix-Mesa,3.584,3.88,4.14,3.751,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Pima County,3.244,3.483,3.736,3.593,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Prescott,3.495,3.678,3.942,3.757,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Scottsdale,3.627,3.924,4.187,3.736,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Sierra Vista-Douglas,3.384,3.622,3.864,3.568,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Tucson,3.243,3.482,3.735,3.588,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,West Valley,3.585,3.869,4.138,3.744,U.S Dollar,US Gallon,2021-10-29
Arizona,AZ,Yuma,3.437,3.662,3.87,3.642,U.S Dollar,US Gallon,2021-10-29
California,CA,Bakersfield,4.504,4.679,4.822,4.631,U.S Dollar,US Gallon,2021-10-29
California,CA,Chico-Paradise,4.526,4.671,4.792,4.629,U.S Dollar,US Gallon,2021-10-29
California,CA,El Centro,4.504,4.673,4.857,4.678,U.S Dollar,US Gallon,2021-10-29
California,CA,Fresno,4.504,4.681,4.815,4.673,U.S Dollar,US Gallon,2021-10-29
California,CA,Hanford-Corcoran,4.413,4.553,4.676,4.654,U.S Dollar,US Gallon,2021-10-29
California,CA,Los Angeles-Long Beach,4.575,4.769,4.875,4.705,U.S Dollar,US Gallon,2021-10-29
California,CA,Madera-Chowchilla,4.541,4.763,4.891,4.677,U.S Dollar,US Gallon,2021-10-29
California,CA,Merced,4.573,4.758,4.911,4.715,U.S Dollar,US Gallon,2021-10-29
California,CA,Modesto,4.48,4.678,4.821,4.679,U.S Dollar,US Gallon,2021-10-29
California,CA,Napa,4.801,4.916,5.057,4.805,U.S Dollar,US Gallon,2021-10-29
California,CA,Oakland,4.711,4.877,5.007,4.792,U.S Dollar,US Gallon,2021-10-29
California,CA,Orange County,4.534,4.733,4.842,4.652,U.S Dollar,US Gallon,2021-10-29
California,CA,Redding,4.585,4.725,4.818,4.696,U.S Dollar,US Gallon,2021-10-29
California,CA,Riverside,4.482,4.678,4.788,4.658,U.S Dollar,US Gallon,2021-10-29
California,CA,Sacramento,4.633,4.798,4.936,4.769,U.S Dollar,US Gallon,2021-10-29
California,CA,Salinas,4.678,4.832,5.003,4.832,U.S Dollar,US Gallon,2021-10-29
California,CA,San Bernardino,4.507,4.684,4.812,4.679,U.S Dollar,US Gallon,2021-10-29
California,CA,San Diego,4.525,4.704,4.816,4.666,U.S Dollar,US Gallon,2021-10-29
California,CA,San Francisco,4.81,4.965,5.112,4.846,U.S Dollar,US Gallon,2021-10-29
California,CA,San Jose,4.714,4.887,5.011,4.813,U.S Dollar,US Gallon,2021-10-29
California,CA,San Luis Obispo-Atascadero-Paso Robles,4.781,4.941,5.071,4.919,U.S Dollar,US Gallon,2021-10-29
California,CA,San Rafael,4.817,5,5.17,4.943,U.S Dollar,US Gallon,2021-10-29
California,CA,Santa Barbara-Santa Maria-Lompoc,4.508,4.658,4.779,4.689,U.S Dollar,US Gallon,2021-10-29
California,CA,Santa Cruz-Watsonville,4.651,4.839,4.95,4.826,U.S Dollar,US Gallon,2021-10-29
California,CA,Santa Rosa,4.81,4.968,5.091,4.854,U.S Dollar,US Gallon,2021-10-29
California,CA,Stockton-Lodi,4.567,4.763,4.897,4.709,U.S Dollar,US Gallon,2021-10-29
California,CA,Vallejo-Fairfield,4.639,4.838,4.941,4.787,U.S Dollar,US Gallon,2021-10-29
California,CA,Ventura,4.551,4.725,4.832,4.644,U.S Dollar,US Gallon,2021-10-29
California,CA,Visalia-Tulare-Porterville,4.552,4.74,4.902,4.692,U.S Dollar,US Gallon,2021-10-29
California,CA,Yolo,4.613,4.767,4.899,4.775,U.S Dollar,US Gallon,2021-10-29
