State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.694,3.96,4.167,4.371,U.S Dollar,US Gallon,2023-01-22
Alaska,AK,Fairbanks,3.419,3.532,3.759,4.891,U.S Dollar,US Gallon,2023-01-22
Alaska,AK,Juneau,4.492,4.364,5.429,4.636,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Anniston-Oxford,3.131,3.455,3.79,4.489,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Auburn,3.135,3.502,3.863,4.446,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Birmingham,3.181,3.562,3.943,4.509,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Daphne-Fairhope-Foley,3.23,3.575,3.958,4.379,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Decatur,3.125,3.541,3.875,4.396,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Dothan,3.228,3.604,3.926,4.508,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Florence-Muscle Shoals,3.168,3.528,3.901,4.384,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Gadsden,3.126,3.5,3.876,4.454,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Huntsville,3.16,3.485,3.849,4.449,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Mobile,3.174,3.588,3.951,4.469,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Montgomery,3.195,3.579,3.943,4.489,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Russell County,3.148,3.498,3.808,4.408,U.S Dollar,US Gallon,2023-01-22
Alabama,AL,Tuscaloosa,3.179,3.573,3.964,4.442,U.S Dollar,US Gallon,2023-01-22
Arkansas,AR,Fayetteville-Springdale-Rogers,3.101,3.452,3.723,3.98,U.S Dollar,US Gallon,2023-01-22
Arkansas,AR,Fort Smith (AR only),3.091,3.444,3.804,4.085,U.S Dollar,US Gallon,2023-01-22
Arkansas,AR,Hot Springs,3.079,3.442,3.788,4.077,U.S Dollar,US Gallon,2023-01-22
Arkansas,AR,Jonesboro,3.051,3.38,3.705,4.242,U.S Dollar,US Gallon,2023-01-22
Arkansas,AR,Little Rock-North Little Rock,3.062,3.409,3.739,4.099,U.S Dollar,US Gallon,2023-01-22
Arkansas,AR,Pine Bluff,3.096,3.404,3.796,4.125,U.S Dollar,US Gallon,2023-01-22
Arkansas,AR,Texarkana (AR only),3.176,3.511,3.94,4.338,U.S Dollar,US Gallon,2023-01-22
Arkansas,AR,West Memphis,3.111,3.46,3.844,4.395,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,East Valley,3.493,3.793,4.077,4.53,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Flagstaff,3.606,3.784,4.045,4.647,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Glendale,3.469,3.776,4.007,4.486,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Lake Havasu-Kingman,3.515,3.759,4.019,4.706,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Peoria,3.463,3.74,4.002,4.593,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Phoenix Proper,3.456,3.746,4.038,4.523,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Phoenix-Mesa,3.481,3.776,4.058,4.547,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Pima County,3.256,3.498,3.787,4.453,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Prescott,3.504,3.771,4.09,4.698,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Scottsdale,3.628,3.938,4.185,4.721,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Sierra Vista-Douglas,3.397,3.591,3.888,4.602,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Tucson,3.251,3.497,3.78,4.451,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,West Valley,3.464,3.751,4.003,4.523,U.S Dollar,US Gallon,2023-01-22
Arizona,AZ,Yuma,3.405,3.746,4.008,4.65,U.S Dollar,US Gallon,2023-01-22
California,CA,Bakersfield,4.474,4.626,4.827,5.854,U.S Dollar,US Gallon,2023-01-22
California,CA,Chico-Paradise,4.171,4.353,4.492,5.405,U.S Dollar,US Gallon,2023-01-22
California,CA,El Centro,4.25,4.433,4.617,5.751,U.S Dollar,US Gallon,2023-01-22
California,CA,Fresno,4.281,4.46,4.651,5.594,U.S Dollar,US Gallon,2023-01-22
California,CA,Hanford-Corcoran,4.384,4.298,4.468,5.573,U.S Dollar,US Gallon,2023-01-22
California,CA,Los Angeles-Long Beach,4.522,4.725,4.848,5.696,U.S Dollar,US Gallon,2023-01-22
California,CA,Madera-Chowchilla,4.22,4.497,4.797,5.51,U.S Dollar,US Gallon,2023-01-22
California,CA,Merced,4.2,4.358,4.602,5.606,U.S Dollar,US Gallon,2023-01-22
California,CA,Modesto,4.125,4.371,4.54,5.657,U.S Dollar,US Gallon,2023-01-22
California,CA,Napa,4.566,4.712,4.833,5.872,U.S Dollar,US Gallon,2023-01-22
California,CA,Oakland,4.429,4.633,4.779,5.732,U.S Dollar,US Gallon,2023-01-22
California,CA,Orange County,4.45,4.654,4.772,5.586,U.S Dollar,US Gallon,2023-01-22
California,CA,Redding,4.223,4.266,4.384,5.325,U.S Dollar,US Gallon,2023-01-22
California,CA,Riverside,4.387,4.608,4.745,5.547,U.S Dollar,US Gallon,2023-01-22
California,CA,Sacramento,4.318,4.519,4.677,5.57,U.S Dollar,US Gallon,2023-01-22
California,CA,Salinas,4.619,4.805,4.976,5.847,U.S Dollar,US Gallon,2023-01-22
California,CA,San Bernardino,4.428,4.606,4.767,5.552,U.S Dollar,US Gallon,2023-01-22
California,CA,San Diego,4.546,4.751,4.893,5.576,U.S Dollar,US Gallon,2023-01-22
California,CA,San Francisco,4.593,4.765,4.905,5.75,U.S Dollar,US Gallon,2023-01-22
California,CA,San Jose,4.473,4.673,4.794,5.711,U.S Dollar,US Gallon,2023-01-22
California,CA,San Luis Obispo-Atascadero-Paso Robles,4.839,4.996,5.162,5.971,U.S Dollar,US Gallon,2023-01-22
California,CA,San Rafael,4.507,4.702,4.851,5.683,U.S Dollar,US Gallon,2023-01-22
