State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.624,4.879,5.087,4.729,U.S Dollar,US Gallon,2023-10-03
Alaska,AK,Fairbanks,4.52,4.79,4.942,4.826,U.S Dollar,US Gallon,2023-10-03
Alaska,AK,Juneau,4.562,4.539,4.609,5.012,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Anniston-Oxford,3.333,3.625,4.011,4.294,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Auburn,3.241,3.561,3.962,4.22,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Birmingham,3.284,3.693,4.075,4.325,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Daphne-Fairhope-Foley,3.336,3.74,4.087,4.281,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Decatur,3.263,3.616,3.994,4.204,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Dothan,3.268,3.609,3.989,4.325,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Florence-Muscle Shoals,3.275,3.674,4.059,4.301,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Gadsden,3.201,3.582,3.974,4.216,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Huntsville,3.314,3.636,4.042,4.253,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Mobile,3.327,3.769,4.138,4.326,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Montgomery,3.287,3.734,4.108,4.301,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Russell County,3.294,3.675,4.007,4.235,U.S Dollar,US Gallon,2023-10-03
Alabama,AL,Tuscaloosa,3.311,3.748,4.099,4.248,U.S Dollar,US Gallon,2023-10-03
Arkansas,AR,Fayetteville-Springdale-Rogers,3.396,3.751,4.051,4.273,U.S Dollar,US Gallon,2023-10-03
Arkansas,AR,Fort Smith (AR only),3.428,3.817,4.13,4.262,U.S Dollar,US Gallon,2023-10-03
Arkansas,AR,Hot Springs,3.221,3.639,3.986,4.135,U.S Dollar,US Gallon,2023-10-03
Arkansas,AR,Jonesboro,3.213,3.584,3.95,4.274,U.S Dollar,US Gallon,2023-10-03
Arkansas,AR,Little Rock-North Little Rock,3.306,3.71,4.103,4.148,U.S Dollar,US Gallon,2023-10-03
Arkansas,AR,Pine Bluff,3.373,3.867,4.27,4.223,U.S Dollar,US Gallon,2023-10-03
