State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.874,4.094,4.306,4.014,U.S Dollar,US Gallon,2023-05-26
Alaska,AK,Fairbanks,3.952,4.17,4.36,4.664,U.S Dollar,US Gallon,2023-05-26
Alaska,AK,Juneau,4.08,4.055,4.309,4.279,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Anniston-Oxford,3.139,3.454,3.787,3.671,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Auburn,3.083,3.445,3.807,3.536,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Birmingham,3.16,3.529,3.911,3.769,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Daphne-Fairhope-Foley,3.188,3.546,3.905,3.601,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Decatur,3.104,3.441,3.858,3.661,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Dothan,3.16,3.546,3.904,3.637,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Florence-Muscle Shoals,3.181,3.536,3.907,3.729,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Gadsden,3.118,3.462,3.829,3.675,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Huntsville,3.171,3.513,3.848,3.751,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Mobile,3.139,3.54,3.889,3.685,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Montgomery,3.152,3.567,3.94,3.722,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Russell County,3.115,3.472,3.753,3.742,U.S Dollar,US Gallon,2023-05-26
Alabama,AL,Tuscaloosa,3.165,3.544,3.927,3.712,U.S Dollar,US Gallon,2023-05-26
Arkansas,AR,Fayetteville-Springdale-Rogers,3.259,3.589,3.871,3.664,U.S Dollar,US Gallon,2023-05-26
Arkansas,AR,Fort Smith (AR only),3.159,3.51,3.978,3.787,U.S Dollar,US Gallon,2023-05-26
