State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,5.228,5.277,5.53,4.973,U.S Dollar,US Gallon,2022-09-30
Alaska,AK,Fairbanks,5.221,5.226,5.43,5.543,U.S Dollar,US Gallon,2022-09-30
Alaska,AK,Juneau,5.035,5.083,5.091,5.397,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Anniston-Oxford,3.128,3.459,3.723,4.653,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Auburn,3.23,3.554,3.863,4.701,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Birmingham,3.177,3.557,3.925,4.686,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Daphne-Fairhope-Foley,3.222,3.613,4.025,4.588,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Decatur,3.14,3.496,3.83,4.561,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Dothan,3.267,3.626,4.023,4.625,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Florence-Muscle Shoals,3.188,3.572,3.932,4.611,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Gadsden,3.083,3.408,3.809,4.595,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Huntsville,3.182,3.521,3.88,4.562,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Mobile,3.178,3.694,4.045,4.656,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Montgomery,3.22,3.623,4.024,4.635,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Russell County,3.239,3.613,3.997,4.725,U.S Dollar,US Gallon,2022-09-30
Alabama,AL,Tuscaloosa,3.172,3.515,3.892,4.582,U.S Dollar,US Gallon,2022-09-30
Arkansas,AR,Fayetteville-Springdale-Rogers,3.432,3.77,4.067,4.569,U.S Dollar,US Gallon,2022-09-30
Arkansas,AR,Fort Smith (AR only),3.386,3.736,4,4.598,U.S Dollar,US Gallon,2022-09-30
Arkansas,AR,Hot Springs,3.032,3.424,3.774,4.556,U.S Dollar,US Gallon,2022-09-30
Arkansas,AR,Jonesboro,3.092,3.489,3.783,4.683,U.S Dollar,US Gallon,2022-09-30
Arkansas,AR,Little Rock-North Little Rock,3.136,3.487,3.793,4.521,U.S Dollar,US Gallon,2022-09-30
Arkansas,AR,Pine Bluff,3.092,3.392,3.896,4.598,U.S Dollar,US Gallon,2022-09-30
Arkansas,AR,Texarkana (AR only),3.132,3.474,3.824,4.614,U.S Dollar,US Gallon,2022-09-30
Arkansas,AR,West Memphis,3.181,3.566,4.014,4.683,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,East Valley,4.923,5.145,5.454,4.851,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Flagstaff,4.141,4.346,4.611,4.991,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Glendale,4.926,5.144,5.39,4.802,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Lake Havasu-Kingman,4.29,4.39,4.709,4.984,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Peoria,4.939,5.073,5.454,4.92,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Phoenix Proper,4.896,5.138,5.452,4.861,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Phoenix-Mesa,4.902,5.128,5.441,4.867,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Pima County,3.44,3.69,3.959,4.816,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Prescott,4.077,4.3,4.615,4.994,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Scottsdale,4.899,5.184,5.475,4.905,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Sierra Vista-Douglas,3.776,4.006,4.273,4.909,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Tucson,3.443,3.697,3.969,4.819,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,West Valley,4.927,5.111,5.404,4.854,U.S Dollar,US Gallon,2022-09-30
Arizona,AZ,Yuma,3.866,4.199,4.375,4.901,U.S Dollar,US Gallon,2022-09-30
