State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.97,4.166,4.387,3.992,U.S Dollar,US Gallon,2023-06-11
Alaska,AK,Fairbanks,3.985,4.134,4.367,4.521,U.S Dollar,US Gallon,2023-06-11
Alaska,AK,Juneau,4.176,4.044,4.141,4.206,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Anniston-Oxford,3.108,3.432,3.794,3.629,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Auburn,3.035,3.386,3.764,3.531,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Birmingham,3.098,3.479,3.862,3.711,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Daphne-Fairhope-Foley,3.157,3.553,3.922,3.549,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Decatur,3.083,3.406,3.821,3.59,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Dothan,3.114,3.515,3.86,3.623,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Florence-Muscle Shoals,3.118,3.48,3.878,3.684,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Gadsden,3.05,3.44,3.814,3.564,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Huntsville,3.131,3.473,3.828,3.676,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Mobile,3.12,3.516,3.924,3.663,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Montgomery,3.099,3.515,3.934,3.687,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Russell County,3.118,3.478,3.842,3.634,U.S Dollar,US Gallon,2023-06-11
Alabama,AL,Tuscaloosa,3.115,3.508,3.901,3.693,U.S Dollar,US Gallon,2023-06-11
Arkansas,AR,Fayetteville-Springdale-Rogers,3.186,3.53,3.853,3.576,U.S Dollar,US Gallon,2023-06-11
Arkansas,AR,Fort Smith (AR only),3.136,3.544,3.904,3.748,U.S Dollar,US Gallon,2023-06-11
Arkansas,AR,Hot Springs,3.073,3.532,3.873,3.686,U.S Dollar,US Gallon,2023-06-11
Arkansas,AR,Jonesboro,3.081,3.408,3.844,3.673,U.S Dollar,US Gallon,2023-06-11
Arkansas,AR,Little Rock-North Little Rock,3.071,3.462,3.836,3.668,U.S Dollar,US Gallon,2023-06-11
Arkansas,AR,Pine Bluff,3.142,3.606,4.024,3.514,U.S Dollar,US Gallon,2023-06-11
Arkansas,AR,Texarkana (AR only),3.188,3.523,3.957,3.516,U.S Dollar,US Gallon,2023-06-11
Arkansas,AR,West Memphis,3.118,3.466,3.969,3.421,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,East Valley,4.548,4.865,5.155,4.216,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Flagstaff,4.13,4.274,4.589,4.438,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Glendale,4.585,4.922,5.169,4.218,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Lake Havasu-Kingman,3.974,4.091,4.441,4.427,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Peoria,4.643,4.962,5.23,4.292,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Phoenix Proper,4.578,4.902,5.178,4.25,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Phoenix-Mesa,4.546,4.876,5.145,4.247,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Pima County,4.087,4.393,4.649,4.261,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Prescott,4.103,4.39,4.7,4.43,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Scottsdale,4.739,5.123,5.366,4.536,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Sierra Vista-Douglas,3.674,3.865,4.157,4.259,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Tucson,4.078,4.386,4.641,4.253,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,West Valley,4.606,4.937,5.192,4.248,U.S Dollar,US Gallon,2023-06-11
Arizona,AZ,Yuma,3.899,4.242,4.474,4.493,U.S Dollar,US Gallon,2023-06-11
California,CA,Bakersfield,4.879,5.068,5.269,5.337,U.S Dollar,US Gallon,2023-06-11
California,CA,Chico-Paradise,4.705,4.841,4.996,4.682,U.S Dollar,US Gallon,2023-06-11
California,CA,El Centro,4.747,4.877,5.111,4.991,U.S Dollar,US Gallon,2023-06-11
California,CA,Fresno,4.801,4.998,5.2,5.201,U.S Dollar,US Gallon,2023-06-11
California,CA,Hanford-Corcoran,4.88,4.876,5.046,5.222,U.S Dollar,US Gallon,2023-06-11
California,CA,Los Angeles-Long Beach,4.974,5.172,5.31,5.071,U.S Dollar,US Gallon,2023-06-11
California,CA,Madera-Chowchilla,4.82,5.055,5.273,5.134,U.S Dollar,US Gallon,2023-06-11
California,CA,Merced,4.769,5.024,5.179,5.158,U.S Dollar,US Gallon,2023-06-11
California,CA,Modesto,4.678,4.921,5.096,5.215,U.S Dollar,US Gallon,2023-06-11
California,CA,Napa,5.008,5.156,5.292,5.37,U.S Dollar,US Gallon,2023-06-11
California,CA,Oakland,4.881,5.081,5.238,5.177,U.S Dollar,US Gallon,2023-06-11
California,CA,Orange County,4.915,5.119,5.24,4.852,U.S Dollar,US Gallon,2023-06-11
California,CA,Redding,4.762,4.895,5.046,4.753,U.S Dollar,US Gallon,2023-06-11
California,CA,Riverside,4.854,5.069,5.216,4.857,U.S Dollar,US Gallon,2023-06-11
California,CA,Sacramento,4.788,4.998,5.166,4.976,U.S Dollar,US Gallon,2023-06-11
California,CA,Salinas,5.016,5.223,5.393,5.43,U.S Dollar,US Gallon,2023-06-11
California,CA,San Bernardino,4.891,5.09,5.25,4.879,U.S Dollar,US Gallon,2023-06-11
California,CA,San Diego,4.935,5.149,5.285,4.912,U.S Dollar,US Gallon,2023-06-11
California,CA,San Francisco,5.011,5.183,5.354,5.278,U.S Dollar,US Gallon,2023-06-11
California,CA,San Jose,4.869,5.07,5.228,5.236,U.S Dollar,US Gallon,2023-06-11
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.174,5.32,5.493,5.648,U.S Dollar,US Gallon,2023-06-11
California,CA,San Rafael,4.955,5.159,5.316,5.167,U.S Dollar,US Gallon,2023-06-11
California,CA,Santa Barbara-Santa Maria-Lompoc,4.948,5.087,5.232,5.3,U.S Dollar,US Gallon,2023-06-11
California,CA,Santa Cruz-Watsonville,4.909,5.134,5.335,5.477,U.S Dollar,US Gallon,2023-06-11
