State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.637,4.888,5.102,4.731,U.S Dollar,US Gallon,2023-10-01
Alaska,AK,Fairbanks,4.521,4.81,4.946,4.802,U.S Dollar,US Gallon,2023-10-01
Alaska,AK,Juneau,4.654,4.431,4.521,5.023,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Anniston-Oxford,3.348,3.668,3.998,4.309,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Auburn,3.263,3.628,3.928,4.239,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Birmingham,3.302,3.699,4.078,4.332,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Daphne-Fairhope-Foley,3.346,3.739,4.125,4.295,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Decatur,3.281,3.655,4.021,4.207,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Dothan,3.276,3.653,3.97,4.309,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Florence-Muscle Shoals,3.283,3.666,4.078,4.295,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Gadsden,3.214,3.595,3.991,4.236,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Huntsville,3.323,3.677,4.053,4.256,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Mobile,3.346,3.753,4.151,4.334,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Montgomery,3.308,3.751,4.149,4.315,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Russell County,3.28,3.647,3.978,4.255,U.S Dollar,US Gallon,2023-10-01
Alabama,AL,Tuscaloosa,3.32,3.735,4.128,4.248,U.S Dollar,US Gallon,2023-10-01
Arkansas,AR,Fayetteville-Springdale-Rogers,3.431,3.762,4.103,4.284,U.S Dollar,US Gallon,2023-10-01
Arkansas,AR,Fort Smith (AR only),3.478,3.875,4.226,4.273,U.S Dollar,US Gallon,2023-10-01
Arkansas,AR,Hot Springs,3.234,3.662,4.028,4.144,U.S Dollar,US Gallon,2023-10-01
Arkansas,AR,Jonesboro,3.214,3.658,3.962,4.267,U.S Dollar,US Gallon,2023-10-01
Arkansas,AR,Little Rock-North Little Rock,3.315,3.726,4.092,4.154,U.S Dollar,US Gallon,2023-10-01
Arkansas,AR,Pine Bluff,3.368,3.802,4.187,4.217,U.S Dollar,US Gallon,2023-10-01
Arkansas,AR,Texarkana (AR only),3.345,3.662,4.117,4.211,U.S Dollar,US Gallon,2023-10-01
Arkansas,AR,West Memphis,3.243,3.608,4.038,4.197,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,East Valley,4.98,5.31,5.585,4.957,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Flagstaff,4.412,4.617,4.937,5.131,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Glendale,4.989,5.273,5.563,4.993,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Lake Havasu-Kingman,4.462,4.639,4.949,5.204,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Peoria,5.022,5.31,5.601,4.986,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Phoenix Proper,4.96,5.267,5.536,4.992,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Phoenix-Mesa,4.981,5.298,5.575,4.997,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Pima County,4.236,4.541,4.808,4.885,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Prescott,4.381,4.642,4.981,5.1,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Scottsdale,5.123,5.442,5.725,5.192,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Sierra Vista-Douglas,4.129,4.369,4.652,4.754,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Tucson,4.231,4.535,4.804,4.88,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,West Valley,4.996,5.29,5.581,4.988,U.S Dollar,US Gallon,2023-10-01
Arizona,AZ,Yuma,4.165,4.508,4.757,4.97,U.S Dollar,US Gallon,2023-10-01
California,CA,Bakersfield,5.942,6.138,6.339,6.472,U.S Dollar,US Gallon,2023-10-01
California,CA,Chico-Paradise,5.686,5.924,6.08,6.201,U.S Dollar,US Gallon,2023-10-01
California,CA,El Centro,5.986,6.17,6.356,6.519,U.S Dollar,US Gallon,2023-10-01
California,CA,Fresno,5.724,5.948,6.113,6.447,U.S Dollar,US Gallon,2023-10-01
California,CA,Hanford-Corcoran,5.718,5.966,6.088,6.35,U.S Dollar,US Gallon,2023-10-01
California,CA,Los Angeles-Long Beach,6.291,6.503,6.639,6.517,U.S Dollar,US Gallon,2023-10-01
California,CA,Madera-Chowchilla,5.723,5.967,6.167,6.368,U.S Dollar,US Gallon,2023-10-01
California,CA,Merced,5.785,6.002,6.185,6.385,U.S Dollar,US Gallon,2023-10-01
California,CA,Modesto,5.722,5.95,6.147,6.342,U.S Dollar,US Gallon,2023-10-01
California,CA,Napa,6.109,6.238,6.432,6.544,U.S Dollar,US Gallon,2023-10-01
California,CA,Oakland,5.946,6.152,6.316,6.482,U.S Dollar,US Gallon,2023-10-01
California,CA,Orange County,6.237,6.469,6.576,6.41,U.S Dollar,US Gallon,2023-10-01
California,CA,Redding,5.786,5.944,6.081,6.253,U.S Dollar,US Gallon,2023-10-01
California,CA,Riverside,6.129,6.362,6.507,6.411,U.S Dollar,US Gallon,2023-10-01
California,CA,Sacramento,5.899,6.14,6.294,6.372,U.S Dollar,US Gallon,2023-10-01
California,CA,Salinas,5.954,6.148,6.367,6.643,U.S Dollar,US Gallon,2023-10-01
California,CA,San Bernardino,6.164,6.373,6.523,6.409,U.S Dollar,US Gallon,2023-10-01
California,CA,San Diego,6.234,6.458,6.604,6.381,U.S Dollar,US Gallon,2023-10-01
California,CA,San Francisco,6.041,6.216,6.426,6.563,U.S Dollar,US Gallon,2023-10-01
California,CA,San Jose,5.912,6.122,6.274,6.446,U.S Dollar,US Gallon,2023-10-01
California,CA,San Luis Obispo-Atascadero-Paso Robles,6.272,6.511,6.676,6.787,U.S Dollar,US Gallon,2023-10-01
California,CA,San Rafael,5.988,6.226,6.398,6.566,U.S Dollar,US Gallon,2023-10-01
California,CA,Santa Barbara-Santa Maria-Lompoc,6.181,6.335,6.484,6.474,U.S Dollar,US Gallon,2023-10-01
California,CA,Santa Cruz-Watsonville,5.912,6.163,6.34,6.484,U.S Dollar,US Gallon,2023-10-01
California,CA,Santa Rosa,5.978,6.191,6.339,6.45,U.S Dollar,US Gallon,2023-10-01
California,CA,Stockton-Lodi,5.778,6.012,6.17,6.339,U.S Dollar,US Gallon,2023-10-01
California,CA,Vallejo-Fairfield,5.927,6.142,6.311,6.415,U.S Dollar,US Gallon,2023-10-01
California,CA,Ventura,6.267,6.49,6.618,6.518,U.S Dollar,US Gallon,2023-10-01
California,CA,Visalia-Tulare-Porterville,5.768,6.032,6.203,6.467,U.S Dollar,US Gallon,2023-10-01
California,CA,Yolo,5.792,6.042,6.175,6.208,U.S Dollar,US Gallon,2023-10-01
California,CA,Yuba City,5.627,5.904,6.085,6.228,U.S Dollar,US Gallon,2023-10-01
Colorado,CO,Boulder-Longmont,3.911,4.317,4.626,4.374,U.S Dollar,US Gallon,2023-10-01
Colorado,CO,Colorado Springs,3.783,4.191,4.493,4.442,U.S Dollar,US Gallon,2023-10-01
Colorado,CO,Denver,3.794,4.211,4.505,4.394,U.S Dollar,US Gallon,2023-10-01
Colorado,CO,Durango,4.009,4.277,4.532,4.721,U.S Dollar,US Gallon,2023-10-01
Colorado,CO,Fort Collins-Loveland,3.906,4.291,4.625,4.424,U.S Dollar,US Gallon,2023-10-01
Colorado,CO,Glenwood Springs,4.257,4.63,4.83,4.646,U.S Dollar,US Gallon,2023-10-01
Colorado,CO,Grand Junction (CO only),3.986,4.317,4.571,4.448,U.S Dollar,US Gallon,2023-10-01
Colorado,CO,Greeley,3.752,4.143,4.439,4.351,U.S Dollar,US Gallon,2023-10-01
Colorado,CO,Pueblo,4.034,4.449,4.731,4.516,U.S Dollar,US Gallon,2023-10-01
Colorado,CO,Vail,4.195,4.445,4.745,4.544,U.S Dollar,US Gallon,2023-10-01
Connecticut,CT,Bridgeport,3.87,4.413,4.801,4.627,U.S Dollar,US Gallon,2023-10-01
Connecticut,CT,Hartford,3.763,4.311,4.692,4.62,U.S Dollar,US Gallon,2023-10-01
Connecticut,CT,Lower Fairfield County,3.861,4.377,4.783,4.63,U.S Dollar,US Gallon,2023-10-01
Connecticut,CT,New Haven-Meriden,3.794,4.314,4.683,4.595,U.S Dollar,US Gallon,2023-10-01
Connecticut,CT,New London-Norwich (CT only),3.811,4.341,4.724,4.62,U.S Dollar,US Gallon,2023-10-01
Connecticut,CT,Windham,3.794,4.221,4.619,4.613,U.S Dollar,US Gallon,2023-10-01
District of Columbia,DC,Washington (DC only),3.879,4.446,4.804,4.724,U.S Dollar,US Gallon,2023-10-01
District of Columbia,DC,Washington (Entire Metro Average),3.667,4.16,4.501,4.463,U.S Dollar,US Gallon,2023-10-01
Delaware,DE,Dover,3.356,3.81,4.13,4.298,U.S Dollar,US Gallon,2023-10-01
Delaware,DE,Milford-Seaford,3.348,3.743,4.078,4.249,U.S Dollar,US Gallon,2023-10-01
Delaware,DE,Wilmington-Newark (DE only),3.424,4.083,4.322,4.399,U.S Dollar,US Gallon,2023-10-01
