State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.711,4.913,5.091,5.088,U.S Dollar,US Gallon,2022-03-13
Alaska,AK,Fairbanks,4.861,4.944,5.077,5.155,U.S Dollar,US Gallon,2022-03-13
Alaska,AK,Juneau,4.343,4.322,4.425,4.289,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Anniston-Oxford,4.099,4.44,4.757,5.029,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Auburn,4.107,4.436,4.782,5.079,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Birmingham,4.184,4.516,4.869,5.192,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Daphne-Fairhope-Foley,4.153,4.501,4.839,5.081,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Decatur,4.117,4.427,4.705,5.014,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Dothan,4.195,4.56,4.874,5.235,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Florence-Muscle Shoals,4.112,4.453,4.787,5.083,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Gadsden,4.093,4.449,4.793,5.09,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Huntsville,4.122,4.455,4.793,5.051,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Mobile,4.133,4.513,4.814,5.118,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Montgomery,4.216,4.543,4.896,5.142,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Russell County,4.083,4.358,4.723,5.007,U.S Dollar,US Gallon,2022-03-13
Alabama,AL,Tuscaloosa,4.122,4.446,4.814,5.163,U.S Dollar,US Gallon,2022-03-13
Arkansas,AR,Fayetteville-Springdale-Rogers,3.829,4.137,4.408,4.627,U.S Dollar,US Gallon,2022-03-13
Arkansas,AR,Fort Smith (AR only),3.765,4.072,4.364,4.656,U.S Dollar,US Gallon,2022-03-13
Arkansas,AR,Hot Springs,3.902,4.229,4.549,4.822,U.S Dollar,US Gallon,2022-03-13
Arkansas,AR,Jonesboro,3.84,4.178,4.437,4.903,U.S Dollar,US Gallon,2022-03-13
Arkansas,AR,Little Rock-North Little Rock,3.91,4.215,4.514,4.879,U.S Dollar,US Gallon,2022-03-13
Arkansas,AR,Pine Bluff,3.938,4.226,4.529,4.992,U.S Dollar,US Gallon,2022-03-13
Arkansas,AR,Texarkana (AR only),4.165,4.44,4.731,5.047,U.S Dollar,US Gallon,2022-03-13
Arkansas,AR,West Memphis,3.906,4.215,4.676,4.992,U.S Dollar,US Gallon,2022-03-13
Arizona,AZ,East Valley,4.648,4.95,5.228,5.117,U.S Dollar,US Gallon,2022-03-13
Arizona,AZ,Flagstaff,4.665,4.828,5.022,5.2,U.S Dollar,US Gallon,2022-03-13
Arizona,AZ,Glendale,4.662,4.976,5.229,5.128,U.S Dollar,US Gallon,2022-03-13
Arizona,AZ,Lake Havasu-Kingman,4.699,4.837,5.077,5.279,U.S Dollar,US Gallon,2022-03-13
Arizona,AZ,Peoria,4.63,4.92,5.204,5.111,U.S Dollar,US Gallon,2022-03-13
Arizona,AZ,Phoenix Proper,4.631,4.942,5.214,5.135,U.S Dollar,US Gallon,2022-03-13
Arizona,AZ,Phoenix-Mesa,4.65,4.953,5.221,5.155,U.S Dollar,US Gallon,2022-03-13
