State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.734,3.972,4.186,4.332,U.S Dollar,US Gallon,2023-02-20
Alaska,AK,Fairbanks,3.646,3.81,3.983,4.893,U.S Dollar,US Gallon,2023-02-20
Alaska,AK,Juneau,4.327,4.502,4.594,4.566,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Anniston-Oxford,3.033,3.327,3.648,4.205,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Auburn,3.062,3.432,3.747,4.199,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Birmingham,3.053,3.429,3.82,4.287,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Daphne-Fairhope-Foley,3.151,3.527,3.918,4.244,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Decatur,3.019,3.38,3.773,4.259,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Dothan,3.055,3.434,3.803,4.287,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Florence-Muscle Shoals,3.02,3.389,3.737,4.21,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Gadsden,2.945,3.289,3.74,4.279,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Huntsville,3.099,3.448,3.807,4.257,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Mobile,3.143,3.565,3.919,4.331,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Montgomery,3.105,3.497,3.905,4.353,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Russell County,3.085,3.508,3.851,4.237,U.S Dollar,US Gallon,2023-02-20
Alabama,AL,Tuscaloosa,3.027,3.416,3.802,4.12,U.S Dollar,US Gallon,2023-02-20
Arkansas,AR,Fayetteville-Springdale-Rogers,3.066,3.377,3.693,3.947,U.S Dollar,US Gallon,2023-02-20
Arkansas,AR,Fort Smith (AR only),3.109,3.48,3.776,4.022,U.S Dollar,US Gallon,2023-02-20
Arkansas,AR,Hot Springs,2.964,3.299,3.74,4.012,U.S Dollar,US Gallon,2023-02-20
Arkansas,AR,Jonesboro,2.982,3.385,3.684,4.191,U.S Dollar,US Gallon,2023-02-20
Arkansas,AR,Little Rock-North Little Rock,3.046,3.407,3.734,4.023,U.S Dollar,US Gallon,2023-02-20
Arkansas,AR,Pine Bluff,3.088,3.472,3.864,4.104,U.S Dollar,US Gallon,2023-02-20
Arkansas,AR,Texarkana (AR only),3.043,3.372,3.766,4.181,U.S Dollar,US Gallon,2023-02-20
Arkansas,AR,West Memphis,3.096,3.39,3.905,4.304,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,East Valley,3.676,3.954,4.248,4.442,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Flagstaff,3.617,3.768,4.065,4.558,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Glendale,3.656,3.92,4.189,4.324,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Lake Havasu-Kingman,3.663,3.775,4.052,4.668,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Peoria,3.662,3.925,4.172,4.496,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Phoenix Proper,3.634,3.911,4.195,4.409,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Phoenix-Mesa,3.658,3.938,4.223,4.455,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Pima County,3.322,3.565,3.854,4.377,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Prescott,3.536,3.778,4.094,4.606,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Scottsdale,3.81,4.09,4.339,4.712,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Sierra Vista-Douglas,3.299,3.557,3.854,4.52,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Tucson,3.32,3.567,3.853,4.383,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,West Valley,3.657,3.923,4.188,4.385,U.S Dollar,US Gallon,2023-02-20
Arizona,AZ,Yuma,3.403,3.738,4.008,4.63,U.S Dollar,US Gallon,2023-02-20
California,CA,Bakersfield,4.699,4.848,5.078,5.831,U.S Dollar,US Gallon,2023-02-20
California,CA,Chico-Paradise,4.446,4.582,4.79,5.211,U.S Dollar,US Gallon,2023-02-20
California,CA,El Centro,4.615,4.812,4.965,5.687,U.S Dollar,US Gallon,2023-02-20
California,CA,Fresno,4.6,4.781,4.949,5.667,U.S Dollar,US Gallon,2023-02-20
California,CA,Hanford-Corcoran,4.725,4.69,4.844,5.596,U.S Dollar,US Gallon,2023-02-20
California,CA,Los Angeles-Long Beach,4.812,5.002,5.138,5.733,U.S Dollar,US Gallon,2023-02-20
California,CA,Madera-Chowchilla,4.604,4.846,5.085,5.509,U.S Dollar,US Gallon,2023-02-20
California,CA,Merced,4.543,4.755,4.918,5.596,U.S Dollar,US Gallon,2023-02-20
California,CA,Modesto,4.463,4.649,4.852,5.625,U.S Dollar,US Gallon,2023-02-20
California,CA,Napa,4.963,5.115,5.25,5.853,U.S Dollar,US Gallon,2023-02-20
California,CA,Oakland,4.731,4.944,5.079,5.737,U.S Dollar,US Gallon,2023-02-20
California,CA,Orange County,4.782,4.982,5.097,5.582,U.S Dollar,US Gallon,2023-02-20
California,CA,Redding,4.578,4.614,4.745,5.383,U.S Dollar,US Gallon,2023-02-20
California,CA,Riverside,4.703,4.901,5.053,5.542,U.S Dollar,US Gallon,2023-02-20
California,CA,Sacramento,4.628,4.834,4.996,5.568,U.S Dollar,US Gallon,2023-02-20
California,CA,Salinas,4.767,4.947,5.15,5.864,U.S Dollar,US Gallon,2023-02-20
California,CA,San Bernardino,4.718,4.882,5.057,5.596,U.S Dollar,US Gallon,2023-02-20
California,CA,San Diego,4.8,4.999,5.155,5.573,U.S Dollar,US Gallon,2023-02-20
California,CA,San Francisco,4.852,5.05,5.204,5.786,U.S Dollar,US Gallon,2023-02-20
California,CA,San Jose,4.727,4.913,5.06,5.724,U.S Dollar,US Gallon,2023-02-20
California,CA,San Luis Obispo-Atascadero-Paso Robles,5.012,5.154,5.311,6.029,U.S Dollar,US Gallon,2023-02-20
California,CA,San Rafael,4.852,5.039,5.182,5.691,U.S Dollar,US Gallon,2023-02-20
California,CA,Santa Barbara-Santa Maria-Lompoc,4.708,4.84,4.99,5.724,U.S Dollar,US Gallon,2023-02-20
California,CA,Santa Cruz-Watsonville,4.681,4.976,5.055,5.757,U.S Dollar,US Gallon,2023-02-20
California,CA,Santa Rosa,4.862,5.073,5.219,5.677,U.S Dollar,US Gallon,2023-02-20
California,CA,Stockton-Lodi,4.551,4.761,4.934,5.578,U.S Dollar,US Gallon,2023-02-20
California,CA,Vallejo-Fairfield,4.658,4.889,5.003,5.569,U.S Dollar,US Gallon,2023-02-20
California,CA,Ventura,4.802,4.969,5.123,5.826,U.S Dollar,US Gallon,2023-02-20
California,CA,Visalia-Tulare-Porterville,4.617,4.748,5.014,5.639,U.S Dollar,US Gallon,2023-02-20
California,CA,Yolo,4.61,4.816,5.007,5.435,U.S Dollar,US Gallon,2023-02-20
California,CA,Yuba City,4.375,4.595,4.777,5.417,U.S Dollar,US Gallon,2023-02-20
Colorado,CO,Boulder-Longmont,4.091,4.45,4.768,4.752,U.S Dollar,US Gallon,2023-02-20
Colorado,CO,Colorado Springs,4.152,4.537,4.825,4.844,U.S Dollar,US Gallon,2023-02-20
Colorado,CO,Denver,4.111,4.494,4.794,4.774,U.S Dollar,US Gallon,2023-02-20
Colorado,CO,Durango,3.455,3.659,3.929,4.604,U.S Dollar,US Gallon,2023-02-20
Colorado,CO,Fort Collins-Loveland,4.122,4.473,4.777,4.823,U.S Dollar,US Gallon,2023-02-20
Colorado,CO,Glenwood Springs,4.458,4.782,5.074,5.287,U.S Dollar,US Gallon,2023-02-20
Colorado,CO,Grand Junction (CO only),4.046,4.34,4.601,4.792,U.S Dollar,US Gallon,2023-02-20
Colorado,CO,Greeley,4.049,4.415,4.7,4.734,U.S Dollar,US Gallon,2023-02-20
Colorado,CO,Pueblo,4.182,4.544,4.827,4.918,U.S Dollar,US Gallon,2023-02-20
Colorado,CO,Vail,4.645,4.852,5.19,5.208,U.S Dollar,US Gallon,2023-02-20
Connecticut,CT,Bridgeport,3.361,3.93,4.378,4.869,U.S Dollar,US Gallon,2023-02-20
