State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,5.024,5.139,5.374,5.26,U.S Dollar,US Gallon,2022-05-17
Alaska,AK,Fairbanks,5.049,5.117,5.358,5.354,U.S Dollar,US Gallon,2022-05-17
Alaska,AK,Juneau,4.608,4.812,4.782,5.074,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Anniston-Oxford,4.261,4.566,4.862,5.406,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Auburn,4.253,4.501,4.876,5.369,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Birmingham,4.218,4.529,4.888,5.377,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Daphne-Fairhope-Foley,4.314,4.631,4.974,5.361,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Decatur,4.179,4.473,4.764,5.321,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Dothan,4.248,4.595,4.925,5.472,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Florence-Muscle Shoals,4.244,4.514,4.869,5.351,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Gadsden,4.165,4.477,4.833,5.338,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Huntsville,4.229,4.509,4.851,5.356,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Mobile,4.243,4.548,4.931,5.358,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Montgomery,4.266,4.623,4.945,5.408,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Russell County,4.313,4.586,4.866,5.417,U.S Dollar,US Gallon,2022-05-17
Alabama,AL,Tuscaloosa,4.223,4.537,4.892,5.377,U.S Dollar,US Gallon,2022-05-17
Arkansas,AR,Fayetteville-Springdale-Rogers,4.014,4.327,4.604,5.297,U.S Dollar,US Gallon,2022-05-17
Arkansas,AR,Fort Smith (AR only),3.964,4.253,4.539,5.309,U.S Dollar,US Gallon,2022-05-17
Arkansas,AR,Hot Springs,4.071,4.341,4.718,5.164,U.S Dollar,US Gallon,2022-05-17
Arkansas,AR,Jonesboro,4.137,4.398,4.693,5.275,U.S Dollar,US Gallon,2022-05-17
Arkansas,AR,Little Rock-North Little Rock,4.035,4.286,4.614,5.211,U.S Dollar,US Gallon,2022-05-17
Arkansas,AR,Pine Bluff,4.134,4.535,4.838,5.352,U.S Dollar,US Gallon,2022-05-17
Arkansas,AR,Texarkana (AR only),4.322,4.604,4.911,5.293,U.S Dollar,US Gallon,2022-05-17
Arkansas,AR,West Memphis,4.205,4.558,4.907,5.414,U.S Dollar,US Gallon,2022-05-17
Arizona,AZ,East Valley,5.021,5.313,5.586,5.505,U.S Dollar,US Gallon,2022-05-17
Arizona,AZ,Flagstaff,4.773,4.91,5.085,5.612,U.S Dollar,US Gallon,2022-05-17
Arizona,AZ,Glendale,5.022,5.257,5.511,5.496,U.S Dollar,US Gallon,2022-05-17
Arizona,AZ,Lake Havasu-Kingman,4.769,4.946,5.136,5.483,U.S Dollar,US Gallon,2022-05-17
Arizona,AZ,Peoria,5.001,5.243,5.584,5.535,U.S Dollar,US Gallon,2022-05-17
Arizona,AZ,Phoenix Proper,5.006,5.295,5.571,5.484,U.S Dollar,US Gallon,2022-05-17
