State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.851,4.04,4.258,4.145,U.S Dollar,US Gallon,2023-04-20
Alaska,AK,Fairbanks,3.866,4.019,4.192,4.794,U.S Dollar,US Gallon,2023-04-20
Alaska,AK,Juneau,4.29,4.285,4.382,4.493,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Anniston-Oxford,3.235,3.573,3.91,3.935,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Auburn,3.261,3.603,3.982,3.862,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Birmingham,3.279,3.654,4.034,3.989,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Daphne-Fairhope-Foley,3.329,3.721,4.085,3.931,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Decatur,3.272,3.637,4.011,3.946,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Dothan,3.336,3.694,4.092,4.02,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Florence-Muscle Shoals,3.279,3.661,4.022,3.928,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Gadsden,3.226,3.623,4.029,3.941,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Huntsville,3.276,3.623,3.994,3.988,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Mobile,3.314,3.737,4.083,3.971,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Montgomery,3.314,3.728,4.099,4.02,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Russell County,3.33,3.637,3.936,3.99,U.S Dollar,US Gallon,2023-04-20
Alabama,AL,Tuscaloosa,3.263,3.654,4.043,3.955,U.S Dollar,US Gallon,2023-04-20
Arkansas,AR,Fayetteville-Springdale-Rogers,3.343,3.684,3.977,3.807,U.S Dollar,US Gallon,2023-04-20
Arkansas,AR,Fort Smith (AR only),3.291,3.633,4.058,3.912,U.S Dollar,US Gallon,2023-04-20
Arkansas,AR,Hot Springs,3.197,3.575,3.914,3.869,U.S Dollar,US Gallon,2023-04-20
Arkansas,AR,Jonesboro,3.188,3.543,3.974,3.884,U.S Dollar,US Gallon,2023-04-20
Arkansas,AR,Little Rock-North Little Rock,3.198,3.556,3.92,3.848,U.S Dollar,US Gallon,2023-04-20
Arkansas,AR,Pine Bluff,3.206,3.59,4.105,3.82,U.S Dollar,US Gallon,2023-04-20
Arkansas,AR,Texarkana (AR only),3.296,3.664,4.04,3.887,U.S Dollar,US Gallon,2023-04-20
Arkansas,AR,West Memphis,3.298,3.64,4.139,3.652,U.S Dollar,US Gallon,2023-04-20
Arizona,AZ,East Valley,5.012,5.309,5.588,4.596,U.S Dollar,US Gallon,2023-04-20
Arizona,AZ,Flagstaff,4.342,4.605,4.85,4.761,U.S Dollar,US Gallon,2023-04-20
Arizona,AZ,Glendale,5.017,5.281,5.543,4.565,U.S Dollar,US Gallon,2023-04-20
Arizona,AZ,Lake Havasu-Kingman,4.049,4.243,4.474,4.663,U.S Dollar,US Gallon,2023-04-20
Arizona,AZ,Peoria,5.04,5.311,5.555,4.563,U.S Dollar,US Gallon,2023-04-20
Arizona,AZ,Phoenix Proper,5.014,5.316,5.593,4.571,U.S Dollar,US Gallon,2023-04-20
Arizona,AZ,Phoenix-Mesa,4.985,5.275,5.552,4.595,U.S Dollar,US Gallon,2023-04-20
Arizona,AZ,Pima County,4.711,4.966,5.269,4.556,U.S Dollar,US Gallon,2023-04-20
Arizona,AZ,Prescott,4.28,4.502,4.786,4.68,U.S Dollar,US Gallon,2023-04-20
