State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,4.666,4.936,5.128,5.093,U.S Dollar,US Gallon,2022-09-09
Alaska,AK,Fairbanks,4.502,4.704,4.876,5.636,U.S Dollar,US Gallon,2022-09-09
Alaska,AK,Juneau,5.175,5.092,5.147,5.603,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Anniston-Oxford,3.28,3.631,3.933,4.746,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Auburn,3.314,3.669,4.016,4.788,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Birmingham,3.333,3.718,4.099,4.824,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Daphne-Fairhope-Foley,3.352,3.779,4.165,4.743,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Decatur,3.29,3.67,4.028,4.742,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Dothan,3.375,3.731,4.126,4.815,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Florence-Muscle Shoals,3.265,3.646,4.055,4.721,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Gadsden,3.265,3.615,4.035,4.763,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Huntsville,3.344,3.683,4.012,4.701,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Mobile,3.319,3.81,4.143,4.774,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Montgomery,3.345,3.778,4.164,4.805,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Russell County,3.348,3.775,4.081,4.844,U.S Dollar,US Gallon,2022-09-09
Alabama,AL,Tuscaloosa,3.29,3.629,4.001,4.713,U.S Dollar,US Gallon,2022-09-09
Arkansas,AR,Fayetteville-Springdale-Rogers,3.188,3.552,3.838,4.738,U.S Dollar,US Gallon,2022-09-09
Arkansas,AR,Fort Smith (AR only),3.222,3.604,3.893,4.716,U.S Dollar,US Gallon,2022-09-09
Arkansas,AR,Hot Springs,3.114,3.463,3.874,4.665,U.S Dollar,US Gallon,2022-09-09
Arkansas,AR,Jonesboro,3.091,3.492,3.802,4.759,U.S Dollar,US Gallon,2022-09-09
Arkansas,AR,Little Rock-North Little Rock,3.123,3.502,3.811,4.655,U.S Dollar,US Gallon,2022-09-09
Arkansas,AR,Pine Bluff,3.285,3.633,3.987,4.766,U.S Dollar,US Gallon,2022-09-09
Arkansas,AR,Texarkana (AR only),3.241,3.605,3.971,4.76,U.S Dollar,US Gallon,2022-09-09
Arkansas,AR,West Memphis,3.236,3.604,4.042,4.744,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,East Valley,4.069,4.383,4.658,4.93,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Flagstaff,4.129,4.333,4.565,5.049,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Glendale,4.05,4.319,4.588,4.913,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Lake Havasu-Kingman,4.232,4.396,4.637,5.062,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Peoria,4.057,4.34,4.635,4.951,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Phoenix Proper,4.045,4.351,4.625,4.953,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Phoenix-Mesa,4.065,4.378,4.643,4.951,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Pima County,3.576,3.871,4.141,4.949,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Prescott,4.023,4.275,4.599,5.056,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Scottsdale,4.199,4.523,4.774,4.926,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Sierra Vista-Douglas,3.913,4.158,4.42,5.052,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Tucson,3.585,3.884,4.153,4.952,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,West Valley,4.048,4.314,4.596,4.919,U.S Dollar,US Gallon,2022-09-09
Arizona,AZ,Yuma,3.86,4.205,4.37,4.954,U.S Dollar,US Gallon,2022-09-09
California,CA,Bakersfield,5.32,5.52,5.729,6.426,U.S Dollar,US Gallon,2022-09-09
California,CA,Chico-Paradise,5.145,5.385,5.486,6.082,U.S Dollar,US Gallon,2022-09-09
California,CA,El Centro,5.02,5.131,5.4,6.227,U.S Dollar,US Gallon,2022-09-09
California,CA,Fresno,5.239,5.426,5.571,6.304,U.S Dollar,US Gallon,2022-09-09
California,CA,Hanford-Corcoran,5.191,5.386,5.53,6.218,U.S Dollar,US Gallon,2022-09-09
California,CA,Los Angeles-Long Beach,5.352,5.545,5.675,6.304,U.S Dollar,US Gallon,2022-09-09
California,CA,Madera-Chowchilla,5.207,5.479,5.662,6.207,U.S Dollar,US Gallon,2022-09-09
California,CA,Merced,5.217,5.419,5.615,6.381,U.S Dollar,US Gallon,2022-09-09
California,CA,Modesto,5.147,5.375,5.543,6.327,U.S Dollar,US Gallon,2022-09-09
California,CA,Napa,5.53,5.633,5.785,6.461,U.S Dollar,US Gallon,2022-09-09
California,CA,Oakland,5.436,5.628,5.78,6.439,U.S Dollar,US Gallon,2022-09-09
California,CA,Orange County,5.308,5.505,5.622,6.19,U.S Dollar,US Gallon,2022-09-09
California,CA,Redding,5.402,5.528,5.695,6.272,U.S Dollar,US Gallon,2022-09-09
California,CA,Riverside,5.221,5.431,5.557,6.207,U.S Dollar,US Gallon,2022-09-09
California,CA,Sacramento,5.274,5.459,5.627,6.322,U.S Dollar,US Gallon,2022-09-09
California,CA,Salinas,5.51,5.688,5.843,6.558,U.S Dollar,US Gallon,2022-09-09
