State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,5.273,5.634,5.799,5.872,U.S Dollar,US Gallon,2022-07-16
Alaska,AK,Fairbanks,5.429,5.702,5.779,6.12,U.S Dollar,US Gallon,2022-07-16
Alaska,AK,Juneau,5.391,5.569,5.684,5.928,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Anniston-Oxford,4.058,4.432,4.769,5.297,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Auburn,4.019,4.406,4.74,5.239,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Birmingham,4.152,4.563,4.939,5.314,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Daphne-Fairhope-Foley,4.225,4.66,5.079,5.308,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Decatur,4.126,4.428,4.764,5.247,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Dothan,4.096,4.456,4.816,5.332,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Florence-Muscle Shoals,4.138,4.509,4.885,5.241,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Gadsden,4.102,4.448,4.826,5.232,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Huntsville,4.132,4.529,4.863,5.262,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Mobile,4.203,4.715,5.055,5.317,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Montgomery,4.134,4.619,5.015,5.314,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Russell County,4.004,4.511,4.787,5.364,U.S Dollar,US Gallon,2022-07-16
Alabama,AL,Tuscaloosa,3.973,4.335,4.712,5.18,U.S Dollar,US Gallon,2022-07-16
Arkansas,AR,Fayetteville-Springdale-Rogers,4.176,4.556,4.828,5.206,U.S Dollar,US Gallon,2022-07-16
Arkansas,AR,Fort Smith (AR only),4.295,4.718,4.963,5.224,U.S Dollar,US Gallon,2022-07-16
Arkansas,AR,Hot Springs,4.146,4.561,4.867,5.159,U.S Dollar,US Gallon,2022-07-16
Arkansas,AR,Jonesboro,3.944,4.375,4.711,5.313,U.S Dollar,US Gallon,2022-07-16
Arkansas,AR,Little Rock-North Little Rock,4.065,4.463,4.763,5.103,U.S Dollar,US Gallon,2022-07-16
Arkansas,AR,Pine Bluff,4.224,4.707,5.062,5.007,U.S Dollar,US Gallon,2022-07-16
Arkansas,AR,Texarkana (AR only),4.205,4.458,4.805,5.221,U.S Dollar,US Gallon,2022-07-16
Arkansas,AR,West Memphis,4.224,4.654,5.014,5.318,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,East Valley,4.939,5.315,5.583,5.487,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Flagstaff,4.917,5.132,5.369,5.717,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Glendale,4.85,5.195,5.519,5.541,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Lake Havasu-Kingman,4.926,5.157,5.36,5.627,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Peoria,4.944,5.354,5.547,5.64,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Phoenix Proper,4.878,5.26,5.513,5.534,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Phoenix-Mesa,4.917,5.293,5.548,5.546,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Pima County,4.606,4.926,5.171,5.654,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Prescott,4.879,5.127,5.389,5.681,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Scottsdale,4.981,5.347,5.578,5.521,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Sierra Vista-Douglas,4.703,5.002,5.24,5.557,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Tucson,4.61,4.93,5.174,5.645,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,West Valley,4.891,5.258,5.53,5.58,U.S Dollar,US Gallon,2022-07-16
Arizona,AZ,Yuma,4.69,4.985,5.218,5.616,U.S Dollar,US Gallon,2022-07-16
California,CA,Bakersfield,6.084,6.313,6.482,6.788,U.S Dollar,US Gallon,2022-07-16
California,CA,Chico-Paradise,5.76,6.023,6.119,6.61,U.S Dollar,US Gallon,2022-07-16
California,CA,El Centro,5.772,5.987,6.207,6.648,U.S Dollar,US Gallon,2022-07-16
California,CA,Fresno,5.887,6.105,6.279,6.688,U.S Dollar,US Gallon,2022-07-16
California,CA,Hanford-Corcoran,5.801,6.01,6.206,6.524,U.S Dollar,US Gallon,2022-07-16
California,CA,Los Angeles-Long Beach,5.988,6.216,6.323,6.723,U.S Dollar,US Gallon,2022-07-16
California,CA,Madera-Chowchilla,5.692,5.974,6.188,6.518,U.S Dollar,US Gallon,2022-07-16
California,CA,Merced,5.876,6.149,6.3,6.813,U.S Dollar,US Gallon,2022-07-16
California,CA,Modesto,5.792,6.033,6.214,6.714,U.S Dollar,US Gallon,2022-07-16
California,CA,Napa,6.13,6.279,6.441,6.815,U.S Dollar,US Gallon,2022-07-16
California,CA,Oakland,5.936,6.158,6.296,6.81,U.S Dollar,US Gallon,2022-07-16
California,CA,Orange County,5.877,6.122,6.214,6.626,U.S Dollar,US Gallon,2022-07-16
California,CA,Redding,5.914,6.162,6.281,6.689,U.S Dollar,US Gallon,2022-07-16
California,CA,Riverside,5.857,6.095,6.228,6.606,U.S Dollar,US Gallon,2022-07-16
California,CA,Sacramento,5.777,6.03,6.182,6.701,U.S Dollar,US Gallon,2022-07-16
California,CA,Salinas,6.042,6.291,6.449,6.933,U.S Dollar,US Gallon,2022-07-16
California,CA,San Bernardino,5.931,6.133,6.277,6.616,U.S Dollar,US Gallon,2022-07-16
California,CA,San Diego,5.9,6.14,6.265,6.572,U.S Dollar,US Gallon,2022-07-16
California,CA,San Francisco,5.977,6.236,6.373,6.838,U.S Dollar,US Gallon,2022-07-16
California,CA,San Jose,5.914,6.16,6.276,6.755,U.S Dollar,US Gallon,2022-07-16
California,CA,San Luis Obispo-Atascadero-Paso Robles,6.152,6.395,6.532,6.891,U.S Dollar,US Gallon,2022-07-16
California,CA,San Rafael,5.861,6.052,6.206,6.709,U.S Dollar,US Gallon,2022-07-16
California,CA,Santa Barbara-Santa Maria-Lompoc,5.951,6.164,6.285,6.694,U.S Dollar,US Gallon,2022-07-16
California,CA,Santa Cruz-Watsonville,6.005,6.249,6.393,6.79,U.S Dollar,US Gallon,2022-07-16
California,CA,Santa Rosa,5.883,6.118,6.242,6.718,U.S Dollar,US Gallon,2022-07-16
California,CA,Stockton-Lodi,5.816,6.061,6.196,6.745,U.S Dollar,US Gallon,2022-07-16
California,CA,Vallejo-Fairfield,5.818,6.06,6.166,6.696,U.S Dollar,US Gallon,2022-07-16
California,CA,Ventura,5.977,6.234,6.331,6.681,U.S Dollar,US Gallon,2022-07-16
California,CA,Visalia-Tulare-Porterville,5.945,6.146,6.309,6.653,U.S Dollar,US Gallon,2022-07-16
California,CA,Yolo,5.781,5.991,6.2,6.643,U.S Dollar,US Gallon,2022-07-16
California,CA,Yuba City,5.777,6.007,6.161,6.702,U.S Dollar,US Gallon,2022-07-16
Colorado,CO,Boulder-Longmont,4.828,5.204,5.525,5.423,U.S Dollar,US Gallon,2022-07-16
Colorado,CO,Colorado Springs,4.838,5.216,5.492,5.397,U.S Dollar,US Gallon,2022-07-16
Colorado,CO,Denver,4.752,5.146,5.432,5.386,U.S Dollar,US Gallon,2022-07-16
Colorado,CO,Durango,4.794,4.972,5.255,5.527,U.S Dollar,US Gallon,2022-07-16
Colorado,CO,Fort Collins-Loveland,4.735,5.094,5.384,5.427,U.S Dollar,US Gallon,2022-07-16
Colorado,CO,Glenwood Springs,4.955,5.302,5.455,5.51,U.S Dollar,US Gallon,2022-07-16
Colorado,CO,Grand Junction (CO only),4.838,5.143,5.383,5.423,U.S Dollar,US Gallon,2022-07-16
Colorado,CO,Greeley,4.639,4.996,5.275,5.256,U.S Dollar,US Gallon,2022-07-16
Colorado,CO,Pueblo,4.897,5.245,5.548,5.522,U.S Dollar,US Gallon,2022-07-16
Colorado,CO,Vail,5.013,5.343,5.571,5.527,U.S Dollar,US Gallon,2022-07-16
Connecticut,CT,Bridgeport,4.695,5.206,5.59,5.896,U.S Dollar,US Gallon,2022-07-16
Connecticut,CT,Hartford,4.465,5.012,5.354,5.745,U.S Dollar,US Gallon,2022-07-16
Connecticut,CT,Lower Fairfield County,4.665,5.214,5.609,5.908,U.S Dollar,US Gallon,2022-07-16
Connecticut,CT,New Haven-Meriden,4.512,5.001,5.332,5.755,U.S Dollar,US Gallon,2022-07-16
Connecticut,CT,New London-Norwich (CT only),4.527,5.051,5.34,5.654,U.S Dollar,US Gallon,2022-07-16
Connecticut,CT,Windham,4.467,4.936,5.261,5.688,U.S Dollar,US Gallon,2022-07-16
District of Columbia,DC,Washington (DC only),4.711,5.239,5.659,5.821,U.S Dollar,US Gallon,2022-07-16
District of Columbia,DC,Washington (Entire Metro Average),4.552,5.068,5.378,5.602,U.S Dollar,US Gallon,2022-07-16
Delaware,DE,Dover,4.467,4.842,5.14,5.478,U.S Dollar,US Gallon,2022-07-16
Delaware,DE,Milford-Seaford,4.449,4.84,5.141,5.463,U.S Dollar,US Gallon,2022-07-16
Delaware,DE,Wilmington-Newark (DE only),4.466,5.028,5.241,5.521,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Bradenton-Sarasota-Venice,4.243,4.681,4.98,5.355,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Crestview-Fort Walton Beach,4.092,4.513,4.842,5.301,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Daytona Beach,4.178,4.616,4.95,5.456,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Fort Lauderdale,4.405,4.892,5.184,5.481,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Fort Myers-Cape Coral,4.335,4.761,5.054,5.395,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Gainesville,4.344,4.758,5.13,5.476,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Homosassa Springs,4.303,4.689,5.083,5.433,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Jacksonville,4.248,4.657,5.01,5.401,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Lakeland-Winter Haven,4.246,4.635,4.947,5.46,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Melbourne-Titusville,4.111,4.538,4.909,5.457,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Miami,4.381,4.843,5.091,5.429,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Naples,4.522,4.945,5.234,5.459,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Ocala,4.197,4.598,4.974,5.5,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Orlando,4.206,4.604,4.897,5.45,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Panama City,4.113,4.554,4.946,5.229,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Pensacola,4.224,4.646,4.992,5.352,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Port St. Lucie,4.324,4.763,5.122,5.52,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Punta Gorda,4.175,4.718,4.986,5.324,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Sebastian-Vero Beach,4.324,4.806,5.129,5.449,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Sebring,4.108,4.535,4.912,5.214,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Tallahassee,4.312,4.71,5.109,5.495,U.S Dollar,US Gallon,2022-07-16
Florida,FL,Tampa-St. Petersburg-Clearwater,4.248,4.669,4.987,5.434,U.S Dollar,US Gallon,2022-07-16
Florida,FL,The Villages,4.179,4.577,4.983,5.351,U.S Dollar,US Gallon,2022-07-16
Florida,FL,West Palm Beach-Boca Raton,4.531,5.016,5.317,5.541,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Albany,3.765,4.099,4.447,4.952,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Athens,4.128,4.484,4.875,5.272,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Atlanta,4.15,4.572,4.913,5.288,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Augusta-Aiken (GA only),3.965,4.416,4.78,5.139,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Brunswick,4.155,4.566,4.861,5.352,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Catoosa-Dade-Walker,3.973,4.435,4.734,5.223,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Columbus (GA only),3.845,4.238,4.601,5.102,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Dalton,4.003,4.433,4.746,5.022,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Gainesville,4.027,4.448,4.794,5.22,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Hinesville-Fort Stewart,4.148,4.665,5.02,5.207,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Macon,3.922,4.375,4.709,5.234,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Rome,4.019,4.424,4.716,5.213,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Savannah,4.091,4.5,4.871,5.224,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Valdosta,3.816,4.201,4.533,5.211,U.S Dollar,US Gallon,2022-07-16
Georgia,GA,Warner Robins,3.752,4.088,4.489,5.126,U.S Dollar,US Gallon,2022-07-16
Hawaii,HI,Hilo,5.631,5.873,6.203,6.235,U.S Dollar,US Gallon,2022-07-16
Hawaii,HI,Honolulu,5.511,5.747,6.011,5.987,U.S Dollar,US Gallon,2022-07-16
Hawaii,HI,Kahului,5.74,5.958,6.143,6.193,U.S Dollar,US Gallon,2022-07-16
Hawaii,HI,Lihue (Kauai),5.835,6.082,6.216,6.724,U.S Dollar,US Gallon,2022-07-16
Hawaii,HI,Wailuku,5.74,5.958,6.143,6.193,U.S Dollar,US Gallon,2022-07-16
Iowa,IA,Ames,4.491,4.879,5.071,5.063,U.S Dollar,US Gallon,2022-07-16
Iowa,IA,Cedar Rapids,4.258,4.522,5.042,5.165,U.S Dollar,US Gallon,2022-07-16
Iowa,IA,Council Bluffs,4.299,4.599,5.056,5.235,U.S Dollar,US Gallon,2022-07-16
Iowa,IA,Davenport-Moline-Rock Island (IA only),4.26,4.583,5.074,5.3,U.S Dollar,US Gallon,2022-07-16
Iowa,IA,Des Moines,4.255,4.347,4.952,5.177,U.S Dollar,US Gallon,2022-07-16
Iowa,IA,Dubuque,4.52,4.776,5.409,5.375,U.S Dollar,US Gallon,2022-07-16
Iowa,IA,Iowa City,4.441,4.754,5.179,5.174,U.S Dollar,US Gallon,2022-07-16
Iowa,IA,Sioux City (IA only),4.471,4.732,5.155,5.28,U.S Dollar,US Gallon,2022-07-16
Iowa,IA,Waterloo-Cedar Falls,4.369,4.665,5.144,5.301,U.S Dollar,US Gallon,2022-07-16
Idaho,ID,Boise City,5.253,5.413,5.604,5.773,U.S Dollar,US Gallon,2022-07-16
Idaho,ID,Coeur D'Alene,4.873,5.081,5.376,5.872,U.S Dollar,US Gallon,2022-07-16
Idaho,ID,Franklin,5.177,5.521,5.742,5.501,U.S Dollar,US Gallon,2022-07-16
Idaho,ID,Idaho Falls,5.102,5.331,5.557,5.646,U.S Dollar,US Gallon,2022-07-16
Idaho,ID,Lewiston,4.709,4.922,5.156,5.862,U.S Dollar,US Gallon,2022-07-16
Idaho,ID,Pocatello,5.166,5.356,5.55,5.553,U.S Dollar,US Gallon,2022-07-16
Idaho,ID,Twin Falls,5.233,5.456,5.661,5.803,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Alexander County,4.699,0,0,0,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Bloomington-Normal,4.536,4.974,5.295,5.565,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Carbondale-Marion,4.589,4.964,5.271,5.779,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Champaign-Urbana,4.682,5.058,5.362,5.576,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Chicago Metro,5.364,5.847,6.257,5.758,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,City of Chicago,5.667,6.168,6.613,5.951,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Danville,4.757,5.112,5.479,5.649,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Davenport-Moline-Rock Island (IL only),4.936,5.289,5.656,5.647,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Decatur,4.413,4.739,5.13,5.47,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,East Saint Louis,4.709,5.085,5.362,5.664,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Elgin,5.096,5.599,5.996,5.701,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Kankakee-Bradley,4.679,5.062,5.391,5.65,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Lake County,5.118,5.557,5.981,5.574,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Peoria-Pekin,4.836,5.199,5.529,5.714,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Quincy,5.062,5.299,5.637,5.52,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Rockford,4.879,5.29,5.638,5.619,U.S Dollar,US Gallon,2022-07-16
Illinois,IL,Springfield,4.546,4.937,5.279,5.546,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Bloomington,4.73,5.141,5.422,5.925,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Clarksville,4.721,5.09,5.425,5.86,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Columbus,4.638,5.007,5.37,5.881,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Dearborn-Franklin-Ohio-Union,4.566,5.047,5.459,5.759,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Elkhart,4.671,5.098,5.5,5.781,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Evansville,4.459,4.834,5.123,5.805,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Fort Wayne,4.48,4.983,5.307,5.868,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Gary,4.7,5.109,5.446,5.749,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Indianapolis,4.611,5.069,5.405,5.889,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Kokomo,4.699,5.122,5.451,5.92,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Lafayette,4.435,4.863,5.19,5.862,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Michigan City-La Porte,4.635,4.998,5.325,5.766,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Muncie,4.554,4.937,5.299,5.824,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,South Bend,4.557,5.079,5.435,5.831,U.S Dollar,US Gallon,2022-07-16
Indiana,IN,Terre Haute,4.702,5.08,5.469,5.855,U.S Dollar,US Gallon,2022-07-16
Kansas,KS,Kansas City (KS only),4.345,4.675,4.965,5.322,U.S Dollar,US Gallon,2022-07-16
Kansas,KS,Lawrence,4.374,4.622,5.037,5.264,U.S Dollar,US Gallon,2022-07-16
Kansas,KS,Manhattan,4.367,4.664,5.016,5.173,U.S Dollar,US Gallon,2022-07-16
Kansas,KS,Topeka,4.368,4.681,4.982,5.196,U.S Dollar,US Gallon,2022-07-16
Kansas,KS,Wichita,4.24,4.502,4.745,5.088,U.S Dollar,US Gallon,2022-07-16
Kentucky,KY,Bowling Green,4.098,4.54,4.855,5.333,U.S Dollar,US Gallon,2022-07-16
Kentucky,KY,Covington,4.466,4.869,5.193,5.558,U.S Dollar,US Gallon,2022-07-16
Kentucky,KY,Elizabethtown-Fort Knox,3.965,4.406,4.751,5.399,U.S Dollar,US Gallon,2022-07-16
Kentucky,KY,Henderson,3.912,4.308,4.599,5.597,U.S Dollar,US Gallon,2022-07-16
Kentucky,KY,Hopkinsville,4.044,4.402,4.773,5.39,U.S Dollar,US Gallon,2022-07-16
Kentucky,KY,Huntington-Ashland (KY only),4.594,4.986,5.223,5.754,U.S Dollar,US Gallon,2022-07-16
Kentucky,KY,Lexington,4.383,4.824,5.152,5.652,U.S Dollar,US Gallon,2022-07-16
Kentucky,KY,Louisville (KY only),4.431,4.832,5.16,5.639,U.S Dollar,US Gallon,2022-07-16
Kentucky,KY,Owensboro,3.89,4.365,4.685,5.485,U.S Dollar,US Gallon,2022-07-16
Louisiana,LA,Alexandria,4.075,4.479,4.776,5.122,U.S Dollar,US Gallon,2022-07-16
Louisiana,LA,Baton Rouge,4.064,4.485,4.819,5.094,U.S Dollar,US Gallon,2022-07-16
Louisiana,LA,Hammond,4.084,4.507,4.879,5.118,U.S Dollar,US Gallon,2022-07-16
