State-Name,State-Abbreviation,Metro-Name,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,Anchorage,3.669,3.875,4.086,3.494,U.S Dollar,US Gallon,2021-11-08
Alaska,AK,Fairbanks,3.826,3.955,4.095,3.611,U.S Dollar,US Gallon,2021-11-08
Alaska,AK,Juneau,3.569,3.619,3.723,3.317,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Anniston-Oxford,3.149,3.473,3.758,3.402,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Auburn,3.217,3.511,3.835,3.463,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Birmingham,3.184,3.513,3.859,3.469,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Daphne-Fairhope-Foley,3.219,3.553,3.865,3.438,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Decatur,3.159,3.445,3.777,3.473,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Dothan,3.273,3.581,3.902,3.542,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Florence-Muscle Shoals,3.178,3.515,3.836,3.418,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Gadsden,3.139,3.47,3.795,3.412,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Huntsville,3.18,3.501,3.799,3.417,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Mobile,3.196,3.519,3.825,3.458,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Montgomery,3.255,3.59,3.942,3.501,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Russell County,3.22,3.464,3.825,3.502,U.S Dollar,US Gallon,2021-11-08
Alabama,AL,Tuscaloosa,3.168,3.478,3.809,3.383,U.S Dollar,US Gallon,2021-11-08
Arkansas,AR,Fayetteville-Springdale-Rogers,3.082,3.375,3.653,3.39,U.S Dollar,US Gallon,2021-11-08
Arkansas,AR,Fort Smith (AR only),3.011,3.329,3.556,3.405,U.S Dollar,US Gallon,2021-11-08
Arkansas,AR,Hot Springs,3.041,3.358,3.706,3.308,U.S Dollar,US Gallon,2021-11-08
Arkansas,AR,Jonesboro,3.095,3.407,3.642,3.439,U.S Dollar,US Gallon,2021-11-08
Arkansas,AR,Little Rock-North Little Rock,3.021,3.33,3.632,3.372,U.S Dollar,US Gallon,2021-11-08
Arkansas,AR,Pine Bluff,3.015,3.333,3.688,3.502,U.S Dollar,US Gallon,2021-11-08
Arkansas,AR,Texarkana (AR only),3.168,3.445,3.798,3.479,U.S Dollar,US Gallon,2021-11-08
Arkansas,AR,West Memphis,3.167,3.515,3.954,3.547,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,East Valley,3.669,3.959,4.243,3.84,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Flagstaff,3.733,3.897,4.136,3.933,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Glendale,3.676,3.982,4.239,3.839,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Lake Havasu-Kingman,3.601,3.78,3.993,3.881,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Peoria,3.694,3.992,4.253,3.786,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Phoenix Proper,3.656,3.953,4.228,3.86,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Phoenix-Mesa,3.667,3.963,4.236,3.851,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Pima County,3.406,3.659,3.899,3.777,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Prescott,3.557,3.766,4.013,3.88,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Scottsdale,3.724,4.011,4.304,3.87,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Sierra Vista-Douglas,3.462,3.707,3.987,3.765,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,Tucson,3.406,3.659,3.901,3.768,U.S Dollar,US Gallon,2021-11-08
Arizona,AZ,West Valley,3.683,3.984,4.239,3.809,U.S Dollar,US Gallon,2021-11-08
