State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.883,4.985,5.178,5.125,U.S Dollar,US Gallon,2022-09-27
Alabama,AL,3.212,3.586,3.967,4.661,U.S Dollar,US Gallon,2022-09-27
Arkansas,AR,3.23,3.567,3.913,4.621,U.S Dollar,US Gallon,2022-09-27
Arizona,AZ,4.183,4.413,4.7,4.893,U.S Dollar,US Gallon,2022-09-27
California,CA,5.883,6.034,6.189,6.284,U.S Dollar,US Gallon,2022-09-27
Colorado,CO,3.735,4.078,4.381,4.68,U.S Dollar,US Gallon,2022-09-27
Connecticut,CT,3.331,3.912,4.293,4.983,U.S Dollar,US Gallon,2022-09-27
District of Columbia,DC,3.771,4.395,4.764,4.971,U.S Dollar,US Gallon,2022-09-27
Delaware,DE,3.328,3.782,4.069,4.651,U.S Dollar,US Gallon,2022-09-27
Florida,FL,3.394,3.793,4.116,4.685,U.S Dollar,US Gallon,2022-09-27
Georgia,GA,3.146,3.531,3.915,4.586,U.S Dollar,US Gallon,2022-09-27
Hawaii,HI,5.239,5.479,5.707,6.113,U.S Dollar,US Gallon,2022-09-27
Iowa,IA,3.625,3.882,4.356,4.708,U.S Dollar,US Gallon,2022-09-27
Idaho,ID,4.42,4.603,4.835,5.007,U.S Dollar,US Gallon,2022-09-27
Illinois,IL,4.06,4.485,4.895,5.071,U.S Dollar,US Gallon,2022-09-27
Indiana,IN,3.902,4.265,4.644,5.185,U.S Dollar,US Gallon,2022-09-27
Kansas,KS,3.427,3.699,4.009,4.656,U.S Dollar,US Gallon,2022-09-27
Kentucky,KY,3.298,3.664,4.027,4.78,U.S Dollar,US Gallon,2022-09-27
Louisiana,LA,3.116,3.483,3.842,4.529,U.S Dollar,US Gallon,2022-09-27
Massachusetts,MA,3.564,4.146,4.439,4.939,U.S Dollar,US Gallon,2022-09-27
Maryland,MD,3.457,3.974,4.27,4.711,U.S Dollar,US Gallon,2022-09-27
Maine,ME,3.583,3.966,4.315,4.978,U.S Dollar,US Gallon,2022-09-27
Michigan,MI,4.122,4.382,4.797,5.284,U.S Dollar,US Gallon,2022-09-27
Minnesota,MN,3.687,3.984,4.372,4.891,U.S Dollar,US Gallon,2022-09-27
Missouri,MO,3.365,3.638,3.961,4.66,U.S Dollar,US Gallon,2022-09-27
Mississippi,MS,3.073,3.437,3.803,4.529,U.S Dollar,US Gallon,2022-09-27
Montana,MT,3.948,4.219,4.498,4.88,U.S Dollar,US Gallon,2022-09-27
North Carolina,NC,3.328,3.705,4.055,4.655,U.S Dollar,US Gallon,2022-09-27
North Dakota,ND,3.709,4.02,4.395,4.71,U.S Dollar,US Gallon,2022-09-27
Nebraska,NE,3.615,3.807,4.282,4.728,U.S Dollar,US Gallon,2022-09-27
New Hampshire,NH,3.478,3.993,4.347,4.82,U.S Dollar,US Gallon,2022-09-27
New Jersey,NJ,3.476,4.067,4.322,4.802,U.S Dollar,US Gallon,2022-09-27
New Mexico,NM,3.67,3.997,4.279,4.719,U.S Dollar,US Gallon,2022-09-27
Nevada,NV,5.124,5.316,5.547,5.197,U.S Dollar,US Gallon,2022-09-27
New York,NY,3.666,4.137,4.479,5.043,U.S Dollar,US Gallon,2022-09-27
Ohio,OH,3.654,3.984,4.359,5.007,U.S Dollar,US Gallon,2022-09-27
Oklahoma,OK,3.483,3.801,4.029,4.542,U.S Dollar,US Gallon,2022-09-27
Oregon,OR,5.144,5.169,5.398,5.458,U.S Dollar,US Gallon,2022-09-27
Pennsylvania,PA,3.795,4.169,4.437,5.028,U.S Dollar,US Gallon,2022-09-27
Rhode Island,RI,3.419,4.043,4.347,4.806,U.S Dollar,US Gallon,2022-09-27
South Carolina,SC,3.236,3.614,3.96,4.644,U.S Dollar,US Gallon,2022-09-27
South Dakota,SD,3.695,3.847,4.316,4.679,U.S Dollar,US Gallon,2022-09-27
Tennessee,TN,3.186,3.554,3.918,4.601,U.S Dollar,US Gallon,2022-09-27
Texas,TX,3.113,3.489,3.819,4.455,U.S Dollar,US Gallon,2022-09-27
Utah,UT,4.193,4.414,4.608,4.819,U.S Dollar,US Gallon,2022-09-27
Virginia,VA,3.346,3.767,4.097,4.662,U.S Dollar,US Gallon,2022-09-27
Vermont,VT,3.71,4.292,4.691,4.867,U.S Dollar,US Gallon,2022-09-27
Washington,WA,5.021,5.121,5.328,5.447,U.S Dollar,US Gallon,2022-09-27
Wisconsin,WI,3.877,4.138,4.654,4.721,U.S Dollar,US Gallon,2022-09-27
West Virginia,WV,3.47,3.733,3.995,4.71,U.S Dollar,US Gallon,2022-09-27
Wyoming,WY,3.87,4.083,4.357,4.826,U.S Dollar,US Gallon,2022-09-27
