State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.966,4.123,4.32,4.166,U.S Dollar,US Gallon,2023-06-01
Alabama,AL,3.149,3.532,3.904,3.722,U.S Dollar,US Gallon,2023-06-01
Arkansas,AR,3.128,3.513,3.873,3.71,U.S Dollar,US Gallon,2023-06-01
Arizona,AZ,4.484,4.817,5.089,4.457,U.S Dollar,US Gallon,2023-06-01
California,CA,4.875,5.08,5.231,5.106,U.S Dollar,US Gallon,2023-06-01
Colorado,CO,3.473,3.84,4.13,3.965,U.S Dollar,US Gallon,2023-06-01
Connecticut,CT,3.656,4.115,4.506,4.174,U.S Dollar,US Gallon,2023-06-01
District of Columbia,DC,3.649,4.195,4.59,4.369,U.S Dollar,US Gallon,2023-06-01
Delaware,DE,3.466,3.912,4.196,3.785,U.S Dollar,US Gallon,2023-06-01
Florida,FL,3.399,3.802,4.123,3.758,U.S Dollar,US Gallon,2023-06-01
Georgia,GA,3.291,3.688,4.072,3.837,U.S Dollar,US Gallon,2023-06-01
Hawaii,HI,4.746,4.957,5.218,5.786,U.S Dollar,US Gallon,2023-06-01
Iowa,IA,3.368,3.643,4.096,3.693,U.S Dollar,US Gallon,2023-06-01
Idaho,ID,3.876,4.088,4.324,4.015,U.S Dollar,US Gallon,2023-06-01
Illinois,IL,3.913,4.413,4.825,4.003,U.S Dollar,US Gallon,2023-06-01
Indiana,IN,3.543,4.032,4.47,4.056,U.S Dollar,US Gallon,2023-06-01
Kansas,KS,3.265,3.562,3.87,3.671,U.S Dollar,US Gallon,2023-06-01
Kentucky,KY,3.349,3.804,4.184,3.845,U.S Dollar,US Gallon,2023-06-01
Louisiana,LA,3.124,3.515,3.861,3.543,U.S Dollar,US Gallon,2023-06-01
Massachusetts,MA,3.529,4.037,4.378,4.289,U.S Dollar,US Gallon,2023-06-01
Maryland,MD,3.488,4.004,4.267,3.868,U.S Dollar,US Gallon,2023-06-01
Maine,ME,3.556,3.948,4.336,4.295,U.S Dollar,US Gallon,2023-06-01
Michigan,MI,3.572,4.05,4.514,4.009,U.S Dollar,US Gallon,2023-06-01
Minnesota,MN,3.489,3.784,4.172,3.879,U.S Dollar,US Gallon,2023-06-01
Missouri,MO,3.209,3.51,3.825,3.612,U.S Dollar,US Gallon,2023-06-01
Mississippi,MS,2.988,3.365,3.72,3.574,U.S Dollar,US Gallon,2023-06-01
Montana,MT,3.637,3.923,4.198,4.126,U.S Dollar,US Gallon,2023-06-01
North Carolina,NC,3.344,3.731,4.086,3.77,U.S Dollar,US Gallon,2023-06-01
North Dakota,ND,3.465,3.76,4.072,3.947,U.S Dollar,US Gallon,2023-06-01
Nebraska,NE,3.373,3.556,4.01,3.701,U.S Dollar,US Gallon,2023-06-01
New Hampshire,NH,3.475,3.897,4.299,4.211,U.S Dollar,US Gallon,2023-06-01
New Jersey,NJ,3.538,4.055,4.304,3.766,U.S Dollar,US Gallon,2023-06-01
New Mexico,NM,3.48,3.811,4.096,4.132,U.S Dollar,US Gallon,2023-06-01
Nevada,NV,4.294,4.557,4.786,4.399,U.S Dollar,US Gallon,2023-06-01
New York,NY,3.709,4.154,4.51,4.56,U.S Dollar,US Gallon,2023-06-01
Ohio,OH,3.443,3.898,4.338,3.932,U.S Dollar,US Gallon,2023-06-01
Oklahoma,OK,3.233,3.553,3.808,3.532,U.S Dollar,US Gallon,2023-06-01
Oregon,OR,4.282,4.474,4.681,4.43,U.S Dollar,US Gallon,2023-06-01
Pennsylvania,PA,3.689,4.07,4.375,4.41,U.S Dollar,US Gallon,2023-06-01
Rhode Island,RI,3.521,4.11,4.452,4.295,U.S Dollar,US Gallon,2023-06-01
South Carolina,SC,3.206,3.607,3.965,3.67,U.S Dollar,US Gallon,2023-06-01
South Dakota,SD,3.466,3.614,4.077,3.763,U.S Dollar,US Gallon,2023-06-01
Tennessee,TN,3.206,3.604,3.958,3.674,U.S Dollar,US Gallon,2023-06-01
Texas,TX,3.122,3.511,3.847,3.361,U.S Dollar,US Gallon,2023-06-01
Utah,UT,4.12,4.341,4.555,4.053,U.S Dollar,US Gallon,2023-06-01
Virginia,VA,3.337,3.753,4.089,3.822,U.S Dollar,US Gallon,2023-06-01
Vermont,VT,3.57,3.973,4.414,3.963,U.S Dollar,US Gallon,2023-06-01
Washington,WA,4.707,4.916,5.103,4.943,U.S Dollar,US Gallon,2023-06-01
Wisconsin,WI,3.501,3.936,4.374,3.695,U.S Dollar,US Gallon,2023-06-01
West Virginia,WV,3.425,3.744,4.071,3.968,U.S Dollar,US Gallon,2023-06-01
Wyoming,WY,3.485,3.733,4.001,4.175,U.S Dollar,US Gallon,2023-06-01
