State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,5.23,5.393,5.586,5.351,U.S Dollar,US Gallon,2022-06-01
Alabama,AL,4.335,4.663,5.014,5.367,U.S Dollar,US Gallon,2022-06-01
Arkansas,AR,4.19,4.491,4.801,5.181,U.S Dollar,US Gallon,2022-06-01
Arizona,AZ,4.973,5.248,5.513,5.519,U.S Dollar,US Gallon,2022-06-01
California,CA,6.194,6.379,6.518,6.684,U.S Dollar,US Gallon,2022-06-01
Colorado,CO,4.37,4.685,4.977,5.33,U.S Dollar,US Gallon,2022-06-01
Connecticut,CT,4.704,5.036,5.346,6.224,U.S Dollar,US Gallon,2022-06-01
District of Columbia,DC,4.886,5.335,5.543,5.814,U.S Dollar,US Gallon,2022-06-01
Delaware,DE,4.603,4.98,5.212,5.942,U.S Dollar,US Gallon,2022-06-01
Florida,FL,4.645,5.008,5.312,5.527,U.S Dollar,US Gallon,2022-06-01
Georgia,GA,4.163,4.505,4.864,5.282,U.S Dollar,US Gallon,2022-06-01
Hawaii,HI,5.442,5.631,5.88,5.893,U.S Dollar,US Gallon,2022-06-01
Iowa,IA,4.346,4.465,4.927,5.165,U.S Dollar,US Gallon,2022-06-01
Idaho,ID,4.761,4.939,5.137,5.568,U.S Dollar,US Gallon,2022-06-01
Illinois,IL,5.131,5.492,5.872,5.308,U.S Dollar,US Gallon,2022-06-01
Indiana,IN,4.76,5.019,5.354,5.42,U.S Dollar,US Gallon,2022-06-01
Kansas,KS,4.192,4.433,4.71,5.081,U.S Dollar,US Gallon,2022-06-01
Kentucky,KY,4.422,4.707,5.028,5.3,U.S Dollar,US Gallon,2022-06-01
Louisiana,LA,4.25,4.566,4.889,5.142,U.S Dollar,US Gallon,2022-06-01
Massachusetts,MA,4.76,5.086,5.348,6.254,U.S Dollar,US Gallon,2022-06-01
Maryland,MD,4.597,5.027,5.291,5.885,U.S Dollar,US Gallon,2022-06-01
Maine,ME,4.796,5.107,5.401,6.206,U.S Dollar,US Gallon,2022-06-01
Michigan,MI,4.704,4.933,5.283,5.295,U.S Dollar,US Gallon,2022-06-01
Minnesota,MN,4.336,4.529,4.901,5.239,U.S Dollar,US Gallon,2022-06-01
Missouri,MO,4.242,4.514,4.801,5.099,U.S Dollar,US Gallon,2022-06-01
Mississippi,MS,4.205,4.503,4.854,5.16,U.S Dollar,US Gallon,2022-06-01
Montana,MT,4.461,4.723,4.981,5.451,U.S Dollar,US Gallon,2022-06-01
North Carolina,NC,4.364,4.718,5.083,5.529,U.S Dollar,US Gallon,2022-06-01
North Dakota,ND,4.311,4.547,4.81,5.151,U.S Dollar,US Gallon,2022-06-01
Nebraska,NE,4.28,4.388,4.777,5.148,U.S Dollar,US Gallon,2022-06-01
New Hampshire,NH,4.716,5.036,5.342,6.203,U.S Dollar,US Gallon,2022-06-01
New Jersey,NJ,4.771,5.173,5.398,6.163,U.S Dollar,US Gallon,2022-06-01
New Mexico,NM,4.429,4.71,4.984,5.335,U.S Dollar,US Gallon,2022-06-01
Nevada,NV,5.338,5.553,5.751,5.683,U.S Dollar,US Gallon,2022-06-01
New York,NY,4.934,5.281,5.562,6.45,U.S Dollar,US Gallon,2022-06-01
Ohio,OH,4.608,4.847,5.211,5.331,U.S Dollar,US Gallon,2022-06-01
Oklahoma,OK,4.211,4.502,4.728,5.063,U.S Dollar,US Gallon,2022-06-01
Oregon,OR,5.237,5.399,5.605,5.736,U.S Dollar,US Gallon,2022-06-01
Pennsylvania,PA,4.786,5.137,5.452,6.23,U.S Dollar,US Gallon,2022-06-01
Rhode Island,RI,4.728,5.135,5.4,6.306,U.S Dollar,US Gallon,2022-06-01
South Carolina,SC,4.281,4.617,4.957,5.437,U.S Dollar,US Gallon,2022-06-01
South Dakota,SD,4.31,4.409,4.798,5.191,U.S Dollar,US Gallon,2022-06-01
Tennessee,TN,4.317,4.658,4.996,5.376,U.S Dollar,US Gallon,2022-06-01
Texas,TX,4.295,4.609,4.913,5.07,U.S Dollar,US Gallon,2022-06-01
Utah,UT,4.753,4.946,5.147,5.571,U.S Dollar,US Gallon,2022-06-01
Virginia,VA,4.47,4.864,5.202,5.614,U.S Dollar,US Gallon,2022-06-01
Vermont,VT,4.753,5.046,5.359,6.159,U.S Dollar,US Gallon,2022-06-01
Washington,WA,5.249,5.439,5.631,5.807,U.S Dollar,US Gallon,2022-06-01
Wisconsin,WI,4.553,4.855,5.276,5.075,U.S Dollar,US Gallon,2022-06-01
West Virginia,WV,4.511,4.798,5.106,5.619,U.S Dollar,US Gallon,2022-06-01
Wyoming,WY,4.375,4.591,4.847,5.471,U.S Dollar,US Gallon,2022-06-01
