State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.928,5.113,5.306,5.45,U.S Dollar,US Gallon,2022-08-14
Alabama,AL,3.549,3.955,4.33,4.784,U.S Dollar,US Gallon,2022-08-14
Arkansas,AR,3.481,3.841,4.181,4.679,U.S Dollar,US Gallon,2022-08-14
Arizona,AZ,4.137,4.444,4.708,4.989,U.S Dollar,US Gallon,2022-08-14
California,CA,5.369,5.582,5.724,6.241,U.S Dollar,US Gallon,2022-08-14
Colorado,CO,4.011,4.377,4.672,4.909,U.S Dollar,US Gallon,2022-08-14
Connecticut,CT,4.127,4.663,5.024,5.232,U.S Dollar,US Gallon,2022-08-14
District of Columbia,DC,4.181,4.668,5.094,5.24,U.S Dollar,US Gallon,2022-08-14
Delaware,DE,3.885,4.372,4.642,4.853,U.S Dollar,US Gallon,2022-08-14
Florida,FL,3.649,4.076,4.405,4.84,U.S Dollar,US Gallon,2022-08-14
Georgia,GA,3.52,3.93,4.298,4.772,U.S Dollar,US Gallon,2022-08-14
Hawaii,HI,5.367,5.571,5.778,6.101,U.S Dollar,US Gallon,2022-08-14
Iowa,IA,3.586,3.848,4.282,4.711,U.S Dollar,US Gallon,2022-08-14
Idaho,ID,4.706,4.954,5.168,5.235,U.S Dollar,US Gallon,2022-08-14
Illinois,IL,4.284,4.769,5.154,5.158,U.S Dollar,US Gallon,2022-08-14
Indiana,IN,3.865,4.277,4.611,5.263,U.S Dollar,US Gallon,2022-08-14
Kansas,KS,3.543,3.821,4.126,4.635,U.S Dollar,US Gallon,2022-08-14
Kentucky,KY,3.557,3.966,4.303,4.898,U.S Dollar,US Gallon,2022-08-14
Louisiana,LA,3.564,3.943,4.28,4.667,U.S Dollar,US Gallon,2022-08-14
Massachusetts,MA,4.278,4.802,5.085,5.346,U.S Dollar,US Gallon,2022-08-14
Maryland,MD,3.962,4.471,4.748,4.957,U.S Dollar,US Gallon,2022-08-14
Maine,ME,4.288,4.705,5.035,5.281,U.S Dollar,US Gallon,2022-08-14
Michigan,MI,3.95,4.365,4.727,5.319,U.S Dollar,US Gallon,2022-08-14
Minnesota,MN,3.876,4.246,4.601,4.989,U.S Dollar,US Gallon,2022-08-14
Missouri,MO,3.547,3.897,4.199,4.639,U.S Dollar,US Gallon,2022-08-14
Mississippi,MS,3.532,3.907,4.248,4.692,U.S Dollar,US Gallon,2022-08-14
Montana,MT,4.272,4.572,4.832,4.847,U.S Dollar,US Gallon,2022-08-14
North Carolina,NC,3.672,4.061,4.418,4.953,U.S Dollar,US Gallon,2022-08-14
North Dakota,ND,3.916,4.244,4.621,4.819,U.S Dollar,US Gallon,2022-08-14
Nebraska,NE,3.751,3.95,4.411,4.729,U.S Dollar,US Gallon,2022-08-14
New Hampshire,NH,4.125,4.636,4.958,5.28,U.S Dollar,US Gallon,2022-08-14
New Jersey,NJ,4.185,4.745,4.999,5.148,U.S Dollar,US Gallon,2022-08-14
New Mexico,NM,3.698,4.022,4.305,4.798,U.S Dollar,US Gallon,2022-08-14
Nevada,NV,4.945,5.196,5.395,5.196,U.S Dollar,US Gallon,2022-08-14
New York,NY,4.348,4.789,5.119,5.519,U.S Dollar,US Gallon,2022-08-14
Ohio,OH,3.628,4.033,4.381,5.229,U.S Dollar,US Gallon,2022-08-14
Oklahoma,OK,3.517,3.861,4.087,4.545,U.S Dollar,US Gallon,2022-08-14
Oregon,OR,4.872,5.078,5.287,5.734,U.S Dollar,US Gallon,2022-08-14
Pennsylvania,PA,4.295,4.676,4.95,5.436,U.S Dollar,US Gallon,2022-08-14
Rhode Island,RI,4.204,4.764,5.056,5.276,U.S Dollar,US Gallon,2022-08-14
South Carolina,SC,3.512,3.91,4.246,4.705,U.S Dollar,US Gallon,2022-08-14
South Dakota,SD,3.945,4.136,4.645,4.833,U.S Dollar,US Gallon,2022-08-14
Tennessee,TN,3.509,3.893,4.26,4.755,U.S Dollar,US Gallon,2022-08-14
Texas,TX,3.463,3.838,4.172,4.538,U.S Dollar,US Gallon,2022-08-14
Utah,UT,4.621,4.846,5.042,4.967,U.S Dollar,US Gallon,2022-08-14
Virginia,VA,3.768,4.214,4.535,4.96,U.S Dollar,US Gallon,2022-08-14
Vermont,VT,4.325,4.825,5.2,5.059,U.S Dollar,US Gallon,2022-08-14
Washington,WA,4.809,5.051,5.242,5.663,U.S Dollar,US Gallon,2022-08-14
Wisconsin,WI,3.685,4.085,4.496,4.776,U.S Dollar,US Gallon,2022-08-14
West Virginia,WV,4.003,4.286,4.542,5.216,U.S Dollar,US Gallon,2022-08-14
Wyoming,WY,4.117,4.343,4.615,4.984,U.S Dollar,US Gallon,2022-08-14
