State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.625,3.824,4.018,3.978,U.S Dollar,US Gallon,2024-01-04
Alabama,AL,2.792,3.206,3.598,3.76,U.S Dollar,US Gallon,2024-01-04
Arkansas,AR,2.657,3.061,3.424,3.631,U.S Dollar,US Gallon,2024-01-04
Arizona,AZ,3.337,3.663,3.948,4.011,U.S Dollar,US Gallon,2024-01-04
California,CA,4.711,4.92,5.076,5.452,U.S Dollar,US Gallon,2024-01-04
Colorado,CO,2.79,3.177,3.484,3.72,U.S Dollar,US Gallon,2024-01-04
Connecticut,CT,3.192,3.808,4.201,4.295,U.S Dollar,US Gallon,2024-01-04
District of Columbia,DC,3.204,3.825,4.171,4.326,U.S Dollar,US Gallon,2024-01-04
Delaware,DE,2.995,3.51,3.821,3.921,U.S Dollar,US Gallon,2024-01-04
Florida,FL,3.029,3.456,3.782,3.894,U.S Dollar,US Gallon,2024-01-04
Georgia,GA,2.976,3.416,3.806,3.948,U.S Dollar,US Gallon,2024-01-04
Hawaii,HI,4.668,4.901,5.135,5.625,U.S Dollar,US Gallon,2024-01-04
Iowa,IA,2.808,3.111,3.6,3.639,U.S Dollar,US Gallon,2024-01-04
Idaho,ID,3.154,3.355,3.61,4.04,U.S Dollar,US Gallon,2024-01-04
Illinois,IL,3.064,3.542,3.974,3.892,U.S Dollar,US Gallon,2024-01-04
Indiana,IN,2.775,3.276,3.734,3.932,U.S Dollar,US Gallon,2024-01-04
Kansas,KS,2.704,3.023,3.331,3.658,U.S Dollar,US Gallon,2024-01-04
Kentucky,KY,2.829,3.274,3.694,3.736,U.S Dollar,US Gallon,2024-01-04
Louisiana,LA,2.732,3.147,3.516,3.587,U.S Dollar,US Gallon,2024-01-04
Massachusetts,MA,3.194,3.798,4.143,4.21,U.S Dollar,US Gallon,2024-01-04
Maryland,MD,3.137,3.709,4.01,4.019,U.S Dollar,US Gallon,2024-01-04
Maine,ME,3.201,3.621,4.039,4.334,U.S Dollar,US Gallon,2024-01-04
Michigan,MI,2.854,3.375,3.867,3.937,U.S Dollar,US Gallon,2024-01-04
Minnesota,MN,2.852,3.193,3.587,3.835,U.S Dollar,US Gallon,2024-01-04
Missouri,MO,2.678,3.037,3.339,3.556,U.S Dollar,US Gallon,2024-01-04
Mississippi,MS,2.663,3.057,3.447,3.575,U.S Dollar,US Gallon,2024-01-04
Montana,MT,2.967,3.262,3.569,3.635,U.S Dollar,US Gallon,2024-01-04
North Carolina,NC,2.961,3.392,3.77,3.913,U.S Dollar,US Gallon,2024-01-04
North Dakota,ND,2.845,3.16,3.504,3.888,U.S Dollar,US Gallon,2024-01-04
Nebraska,NE,2.836,3.073,3.567,3.653,U.S Dollar,US Gallon,2024-01-04
New Hampshire,NH,3.1,3.584,4.009,4.167,U.S Dollar,US Gallon,2024-01-04
New Jersey,NJ,3.094,3.711,3.966,4.092,U.S Dollar,US Gallon,2024-01-04
New Mexico,NM,2.915,3.29,3.578,3.852,U.S Dollar,US Gallon,2024-01-04
Nevada,NV,3.946,4.192,4.427,4.234,U.S Dollar,US Gallon,2024-01-04
New York,NY,3.342,3.855,4.235,4.462,U.S Dollar,US Gallon,2024-01-04
Ohio,OH,2.716,3.2,3.668,3.887,U.S Dollar,US Gallon,2024-01-04
Oklahoma,OK,2.651,2.977,3.273,3.478,U.S Dollar,US Gallon,2024-01-04
Oregon,OR,3.766,3.992,4.217,4.343,U.S Dollar,US Gallon,2024-01-04
Pennsylvania,PA,3.386,3.798,4.111,4.525,U.S Dollar,US Gallon,2024-01-04
Rhode Island,RI,3.072,3.737,4.077,4.241,U.S Dollar,US Gallon,2024-01-04
South Carolina,SC,2.902,3.332,3.692,3.769,U.S Dollar,US Gallon,2024-01-04
South Dakota,SD,2.927,3.114,3.591,3.732,U.S Dollar,US Gallon,2024-01-04
Tennessee,TN,2.728,3.13,3.507,3.708,U.S Dollar,US Gallon,2024-01-04
Texas,TX,2.661,3.07,3.415,3.473,U.S Dollar,US Gallon,2024-01-04
Utah,UT,2.867,3.089,3.291,3.819,U.S Dollar,US Gallon,2024-01-04
Virginia,VA,2.963,3.415,3.773,3.958,U.S Dollar,US Gallon,2024-01-04
Vermont,VT,3.288,3.874,4.258,4.305,U.S Dollar,US Gallon,2024-01-04
Washington,WA,4.116,4.363,4.579,4.91,U.S Dollar,US Gallon,2024-01-04
Wisconsin,WI,2.667,3.121,3.568,3.632,U.S Dollar,US Gallon,2024-01-04
West Virginia,WV,2.933,3.289,3.633,3.948,U.S Dollar,US Gallon,2024-01-04
Wyoming,WY,2.808,3.082,3.386,3.895,U.S Dollar,US Gallon,2024-01-04
