State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.539,3.77,3.954,3.89,U.S Dollar,US Gallon,2024-01-21
Alabama,AL,2.803,3.215,3.596,3.732,U.S Dollar,US Gallon,2024-01-21
Arkansas,AR,2.645,3.047,3.416,3.591,U.S Dollar,US Gallon,2024-01-21
Arizona,AZ,3.116,3.422,3.717,3.889,U.S Dollar,US Gallon,2024-01-21
California,CA,4.507,4.717,4.878,5.311,U.S Dollar,US Gallon,2024-01-21
Colorado,CO,2.653,3.019,3.329,3.508,U.S Dollar,US Gallon,2024-01-21
Connecticut,CT,3.143,3.728,4.142,4.23,U.S Dollar,US Gallon,2024-01-21
District of Columbia,DC,3.209,3.703,4.157,4.165,U.S Dollar,US Gallon,2024-01-21
Delaware,DE,2.986,3.504,3.824,3.808,U.S Dollar,US Gallon,2024-01-21
Florida,FL,2.994,3.411,3.741,3.843,U.S Dollar,US Gallon,2024-01-21
Georgia,GA,2.959,3.399,3.789,3.947,U.S Dollar,US Gallon,2024-01-21
Hawaii,HI,4.674,4.883,5.135,5.577,U.S Dollar,US Gallon,2024-01-21
Iowa,IA,2.707,3.067,3.503,3.6,U.S Dollar,US Gallon,2024-01-21
Idaho,ID,2.979,3.17,3.424,3.856,U.S Dollar,US Gallon,2024-01-21
Illinois,IL,3.232,3.733,4.166,3.869,U.S Dollar,US Gallon,2024-01-21
Indiana,IN,3.067,3.568,4.022,3.857,U.S Dollar,US Gallon,2024-01-21
Kansas,KS,2.636,2.932,3.261,3.597,U.S Dollar,US Gallon,2024-01-21
Kentucky,KY,2.863,3.341,3.736,3.691,U.S Dollar,US Gallon,2024-01-21
Louisiana,LA,2.759,3.182,3.55,3.592,U.S Dollar,US Gallon,2024-01-21
Massachusetts,MA,3.119,3.702,4.056,4.16,U.S Dollar,US Gallon,2024-01-21
Maryland,MD,3.113,3.69,3.997,3.885,U.S Dollar,US Gallon,2024-01-21
Maine,ME,3.166,3.584,3.992,4.316,U.S Dollar,US Gallon,2024-01-21
Michigan,MI,3.023,3.536,4.026,3.856,U.S Dollar,US Gallon,2024-01-21
Minnesota,MN,2.768,3.099,3.504,3.768,U.S Dollar,US Gallon,2024-01-21
Missouri,MO,2.639,2.988,3.296,3.492,U.S Dollar,US Gallon,2024-01-21
Mississippi,MS,2.677,3.055,3.442,3.549,U.S Dollar,US Gallon,2024-01-21
Montana,MT,2.872,3.148,3.468,3.599,U.S Dollar,US Gallon,2024-01-21
North Carolina,NC,2.921,3.353,3.737,3.861,U.S Dollar,US Gallon,2024-01-21
North Dakota,ND,2.772,3.09,3.448,3.814,U.S Dollar,US Gallon,2024-01-21
Nebraska,NE,2.77,3.001,3.46,3.576,U.S Dollar,US Gallon,2024-01-21
New Hampshire,NH,3.036,3.525,3.942,4.121,U.S Dollar,US Gallon,2024-01-21
New Jersey,NJ,3.079,3.679,3.946,4.016,U.S Dollar,US Gallon,2024-01-21
New Mexico,NM,2.839,3.226,3.512,3.751,U.S Dollar,US Gallon,2024-01-21
Nevada,NV,3.775,4.04,4.275,4.07,U.S Dollar,US Gallon,2024-01-21
New York,NY,3.263,3.788,4.17,4.407,U.S Dollar,US Gallon,2024-01-21
Ohio,OH,3.093,3.563,4.023,3.786,U.S Dollar,US Gallon,2024-01-21
Oklahoma,OK,2.583,2.937,3.208,3.411,U.S Dollar,US Gallon,2024-01-21
Oregon,OR,3.648,3.855,4.08,4.216,U.S Dollar,US Gallon,2024-01-21
Pennsylvania,PA,3.346,3.763,4.087,4.47,U.S Dollar,US Gallon,2024-01-21
Rhode Island,RI,3.016,3.678,4.034,4.188,U.S Dollar,US Gallon,2024-01-21
South Carolina,SC,2.84,3.255,3.609,3.721,U.S Dollar,US Gallon,2024-01-21
South Dakota,SD,2.845,3.011,3.499,3.663,U.S Dollar,US Gallon,2024-01-21
Tennessee,TN,2.71,3.104,3.472,3.654,U.S Dollar,US Gallon,2024-01-21
Texas,TX,2.671,3.099,3.438,3.506,U.S Dollar,US Gallon,2024-01-21
Utah,UT,2.699,2.923,3.13,3.624,U.S Dollar,US Gallon,2024-01-21
Virginia,VA,2.966,3.416,3.782,3.901,U.S Dollar,US Gallon,2024-01-21
Vermont,VT,3.203,3.767,4.157,4.231,U.S Dollar,US Gallon,2024-01-21
Washington,WA,3.983,4.222,4.433,4.785,U.S Dollar,US Gallon,2024-01-21
Wisconsin,WI,2.721,3.177,3.614,3.604,U.S Dollar,US Gallon,2024-01-21
West Virginia,WV,2.945,3.325,3.695,3.898,U.S Dollar,US Gallon,2024-01-21
Wyoming,WY,2.689,2.95,3.24,3.73,U.S Dollar,US Gallon,2024-01-21
