State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.967,4.127,4.335,4.241,U.S Dollar,US Gallon,2023-05-07
Alabama,AL,3.122,3.502,3.879,3.824,U.S Dollar,US Gallon,2023-05-07
Arkansas,AR,3.135,3.509,3.88,3.794,U.S Dollar,US Gallon,2023-05-07
Arizona,AZ,4.694,5.019,5.29,4.605,U.S Dollar,US Gallon,2023-05-07
California,CA,4.824,5.032,5.181,5.198,U.S Dollar,US Gallon,2023-05-07
Colorado,CO,3.426,3.792,4.081,4.044,U.S Dollar,US Gallon,2023-05-07
Connecticut,CT,3.551,4.031,4.43,4.315,U.S Dollar,US Gallon,2023-05-07
District of Columbia,DC,3.64,4.183,4.57,4.379,U.S Dollar,US Gallon,2023-05-07
Delaware,DE,3.349,3.802,4.063,3.786,U.S Dollar,US Gallon,2023-05-07
Florida,FL,3.563,3.959,4.268,3.94,U.S Dollar,US Gallon,2023-05-07
Georgia,GA,3.247,3.64,4.018,3.942,U.S Dollar,US Gallon,2023-05-07
Hawaii,HI,4.777,4.977,5.259,5.89,U.S Dollar,US Gallon,2023-05-07
Iowa,IA,3.32,3.605,4.027,3.798,U.S Dollar,US Gallon,2023-05-07
Idaho,ID,3.749,3.969,4.197,4.099,U.S Dollar,US Gallon,2023-05-07
Illinois,IL,3.958,4.443,4.862,4.108,U.S Dollar,US Gallon,2023-05-07
Indiana,IN,3.416,3.897,4.337,4.169,U.S Dollar,US Gallon,2023-05-07
Kansas,KS,3.28,3.576,3.888,3.773,U.S Dollar,US Gallon,2023-05-07
Kentucky,KY,3.292,3.758,4.136,3.959,U.S Dollar,US Gallon,2023-05-07
Louisiana,LA,3.111,3.478,3.839,3.678,U.S Dollar,US Gallon,2023-05-07
Massachusetts,MA,3.463,3.994,4.344,4.415,U.S Dollar,US Gallon,2023-05-07
Maryland,MD,3.426,3.938,4.199,3.914,U.S Dollar,US Gallon,2023-05-07
Maine,ME,3.484,3.865,4.282,4.565,U.S Dollar,US Gallon,2023-05-07
Michigan,MI,3.378,3.87,4.338,4.08,U.S Dollar,US Gallon,2023-05-07
Minnesota,MN,3.474,3.78,4.16,3.985,U.S Dollar,US Gallon,2023-05-07
Missouri,MO,3.251,3.559,3.872,3.73,U.S Dollar,US Gallon,2023-05-07
Mississippi,MS,3.011,3.399,3.737,3.705,U.S Dollar,US Gallon,2023-05-07
Montana,MT,3.477,3.748,4.022,4.038,U.S Dollar,US Gallon,2023-05-07
North Carolina,NC,3.312,3.702,4.057,3.905,U.S Dollar,US Gallon,2023-05-07
North Dakota,ND,3.412,3.679,4.03,3.956,U.S Dollar,US Gallon,2023-05-07
Nebraska,NE,3.372,3.561,4.001,3.794,U.S Dollar,US Gallon,2023-05-07
New Hampshire,NH,3.388,3.839,4.247,4.397,U.S Dollar,US Gallon,2023-05-07
New Jersey,NJ,3.432,3.961,4.22,3.892,U.S Dollar,US Gallon,2023-05-07
New Mexico,NM,3.51,3.825,4.105,4.302,U.S Dollar,US Gallon,2023-05-07
Nevada,NV,4.219,4.473,4.702,4.473,U.S Dollar,US Gallon,2023-05-07
New York,NY,3.687,4.13,4.482,4.707,U.S Dollar,US Gallon,2023-05-07
Ohio,OH,3.365,3.828,4.267,4.038,U.S Dollar,US Gallon,2023-05-07
Oklahoma,OK,3.192,3.53,3.785,3.636,U.S Dollar,US Gallon,2023-05-07
Oregon,OR,4.113,4.313,4.519,4.516,U.S Dollar,US Gallon,2023-05-07
Pennsylvania,PA,3.696,4.077,4.386,4.545,U.S Dollar,US Gallon,2023-05-07
Rhode Island,RI,3.453,4.059,4.393,4.397,U.S Dollar,US Gallon,2023-05-07
South Carolina,SC,3.174,3.563,3.922,3.784,U.S Dollar,US Gallon,2023-05-07
South Dakota,SD,3.472,3.626,4.088,3.827,U.S Dollar,US Gallon,2023-05-07
Tennessee,TN,3.129,3.511,3.871,3.767,U.S Dollar,US Gallon,2023-05-07
Texas,TX,3.066,3.454,3.787,3.48,U.S Dollar,US Gallon,2023-05-07
Utah,UT,3.929,4.152,4.355,4.147,U.S Dollar,US Gallon,2023-05-07
Virginia,VA,3.353,3.764,4.095,3.938,U.S Dollar,US Gallon,2023-05-07
Vermont,VT,3.544,3.966,4.399,4.139,U.S Dollar,US Gallon,2023-05-07
Washington,WA,4.587,4.807,4.99,4.966,U.S Dollar,US Gallon,2023-05-07
Wisconsin,WI,3.333,3.785,4.19,3.741,U.S Dollar,US Gallon,2023-05-07
West Virginia,WV,3.464,3.785,4.106,4.119,U.S Dollar,US Gallon,2023-05-07
Wyoming,WY,3.399,3.631,3.901,4.193,U.S Dollar,US Gallon,2023-05-07
