State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.727,3.864,4.061,3.516,U.S Dollar,US Gallon,2021-10-24
Alabama,AL,3.191,3.504,3.817,3.45,U.S Dollar,US Gallon,2021-10-24
Arkansas,AR,3.031,3.331,3.628,3.39,U.S Dollar,US Gallon,2021-10-24
Arizona,AZ,3.449,3.716,3.972,3.601,U.S Dollar,US Gallon,2021-10-24
California,CA,4.544,4.729,4.853,4.654,U.S Dollar,US Gallon,2021-10-24
Colorado,CO,3.521,3.858,4.137,3.485,U.S Dollar,US Gallon,2021-10-24
Connecticut,CT,3.506,3.785,4.004,3.668,U.S Dollar,US Gallon,2021-10-24
District of Columbia,DC,3.571,4.061,4.18,3.669,U.S Dollar,US Gallon,2021-10-24
Delaware,DE,3.339,3.692,3.943,3.574,U.S Dollar,US Gallon,2021-10-24
Florida,FL,3.312,3.649,3.955,3.532,U.S Dollar,US Gallon,2021-10-24
Georgia,GA,3.239,3.568,3.899,3.505,U.S Dollar,US Gallon,2021-10-24
Hawaii,HI,4.263,4.457,4.698,4.576,U.S Dollar,US Gallon,2021-10-24
Iowa,IA,3.138,3.271,3.693,3.429,U.S Dollar,US Gallon,2021-10-24
Idaho,ID,3.712,3.906,4.091,3.878,U.S Dollar,US Gallon,2021-10-24
Illinois,IL,3.563,3.907,4.3,3.626,U.S Dollar,US Gallon,2021-10-24
Indiana,IN,3.335,3.659,3.974,3.695,U.S Dollar,US Gallon,2021-10-24
Kansas,KS,3.084,3.329,3.58,3.38,U.S Dollar,US Gallon,2021-10-24
Kentucky,KY,3.099,3.414,3.72,3.382,U.S Dollar,US Gallon,2021-10-24
Louisiana,LA,3.152,3.451,3.765,3.32,U.S Dollar,US Gallon,2021-10-24
Massachusetts,MA,3.355,3.622,3.836,3.52,U.S Dollar,US Gallon,2021-10-24
Maryland,MD,3.36,3.75,4.011,3.591,U.S Dollar,US Gallon,2021-10-24
Maine,ME,3.369,3.654,3.908,3.534,U.S Dollar,US Gallon,2021-10-24
Michigan,MI,3.289,3.618,3.948,3.533,U.S Dollar,US Gallon,2021-10-24
Minnesota,MN,3.129,3.355,3.673,3.461,U.S Dollar,US Gallon,2021-10-24
Missouri,MO,3.058,3.303,3.571,3.325,U.S Dollar,US Gallon,2021-10-24
Mississippi,MS,3.062,3.356,3.675,3.287,U.S Dollar,US Gallon,2021-10-24
Montana,MT,3.406,3.656,3.901,3.673,U.S Dollar,US Gallon,2021-10-24
North Carolina,NC,3.245,3.57,3.92,3.509,U.S Dollar,US Gallon,2021-10-24
North Dakota,ND,3.183,3.392,3.638,3.491,U.S Dollar,US Gallon,2021-10-24
Nebraska,NE,3.165,3.27,3.645,3.419,U.S Dollar,US Gallon,2021-10-24
New Hampshire,NH,3.312,3.606,3.865,3.471,U.S Dollar,US Gallon,2021-10-24
New Jersey,NJ,3.442,3.782,3.964,3.678,U.S Dollar,US Gallon,2021-10-24
New Mexico,NM,3.301,3.597,3.866,3.54,U.S Dollar,US Gallon,2021-10-24
Nevada,NV,3.923,4.143,4.33,3.915,U.S Dollar,US Gallon,2021-10-24
New York,NY,3.53,3.81,4.044,3.716,U.S Dollar,US Gallon,2021-10-24
Ohio,OH,3.211,3.532,3.865,3.647,U.S Dollar,US Gallon,2021-10-24
Oklahoma,OK,3.01,3.275,3.497,3.299,U.S Dollar,US Gallon,2021-10-24
Oregon,OR,3.784,3.959,4.146,3.767,U.S Dollar,US Gallon,2021-10-24
Pennsylvania,PA,3.564,3.865,4.148,3.956,U.S Dollar,US Gallon,2021-10-24
Rhode Island,RI,3.366,3.674,3.913,3.542,U.S Dollar,US Gallon,2021-10-24
South Carolina,SC,3.149,3.495,3.819,3.421,U.S Dollar,US Gallon,2021-10-24
South Dakota,SD,3.29,3.392,3.734,3.494,U.S Dollar,US Gallon,2021-10-24
Tennessee,TN,3.161,3.491,3.812,3.443,U.S Dollar,US Gallon,2021-10-24
Texas,TX,3.034,3.35,3.644,3.289,U.S Dollar,US Gallon,2021-10-24
Utah,UT,3.688,3.885,4.071,3.844,U.S Dollar,US Gallon,2021-10-24
Virginia,VA,3.277,3.63,3.948,3.518,U.S Dollar,US Gallon,2021-10-24
Vermont,VT,3.385,3.625,3.876,3.561,U.S Dollar,US Gallon,2021-10-24
Washington,WA,3.877,4.086,4.262,3.847,U.S Dollar,US Gallon,2021-10-24
Wisconsin,WI,3.143,3.474,3.854,3.451,U.S Dollar,US Gallon,2021-10-24
West Virginia,WV,3.263,3.546,3.841,3.605,U.S Dollar,US Gallon,2021-10-24
Wyoming,WY,3.507,3.728,3.969,3.727,U.S Dollar,US Gallon,2021-10-24
