State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.715,3.874,4.04,3.527,U.S Dollar,US Gallon,2021-11-01
Alabama,AL,3.205,3.517,3.845,3.466,U.S Dollar,US Gallon,2021-11-01
Arkansas,AR,3.064,3.361,3.657,3.411,U.S Dollar,US Gallon,2021-11-01
Arizona,AZ,3.524,3.795,4.051,3.776,U.S Dollar,US Gallon,2021-11-01
California,CA,4.606,4.782,4.91,4.733,U.S Dollar,US Gallon,2021-11-01
Colorado,CO,3.513,3.838,4.128,3.484,U.S Dollar,US Gallon,2021-11-01
Connecticut,CT,3.523,3.806,4.03,3.687,U.S Dollar,US Gallon,2021-11-01
District of Columbia,DC,3.602,4.109,4.214,3.633,U.S Dollar,US Gallon,2021-11-01
Delaware,DE,3.353,3.721,3.973,3.586,U.S Dollar,US Gallon,2021-11-01
Florida,FL,3.306,3.648,3.959,3.572,U.S Dollar,US Gallon,2021-11-01
Georgia,GA,3.249,3.574,3.903,3.521,U.S Dollar,US Gallon,2021-11-01
Hawaii,HI,4.314,4.504,4.76,4.597,U.S Dollar,US Gallon,2021-11-01
Iowa,IA,3.175,3.335,3.748,3.486,U.S Dollar,US Gallon,2021-11-01
Idaho,ID,3.703,3.894,4.073,3.95,U.S Dollar,US Gallon,2021-11-01
Illinois,IL,3.555,3.901,4.289,3.64,U.S Dollar,US Gallon,2021-11-01
Indiana,IN,3.296,3.624,3.945,3.695,U.S Dollar,US Gallon,2021-11-01
Kansas,KS,3.122,3.367,3.618,3.394,U.S Dollar,US Gallon,2021-11-01
Kentucky,KY,3.105,3.42,3.727,3.403,U.S Dollar,US Gallon,2021-11-01
Louisiana,LA,3.164,3.463,3.781,3.331,U.S Dollar,US Gallon,2021-11-01
Massachusetts,MA,3.38,3.634,3.859,3.541,U.S Dollar,US Gallon,2021-11-01
Maryland,MD,3.373,3.778,4.04,3.607,U.S Dollar,US Gallon,2021-11-01
Maine,ME,3.393,3.691,3.954,3.553,U.S Dollar,US Gallon,2021-11-01
Michigan,MI,3.268,3.591,3.923,3.531,U.S Dollar,US Gallon,2021-11-01
Minnesota,MN,3.15,3.378,3.695,3.477,U.S Dollar,US Gallon,2021-11-01
Missouri,MO,3.136,3.383,3.648,3.353,U.S Dollar,US Gallon,2021-11-01
Mississippi,MS,3.099,3.394,3.715,3.317,U.S Dollar,US Gallon,2021-11-01
Montana,MT,3.409,3.649,3.906,3.688,U.S Dollar,US Gallon,2021-11-01
North Carolina,NC,3.252,3.592,3.939,3.527,U.S Dollar,US Gallon,2021-11-01
North Dakota,ND,3.185,3.389,3.656,3.499,U.S Dollar,US Gallon,2021-11-01
Nebraska,NE,3.208,3.328,3.701,3.456,U.S Dollar,US Gallon,2021-11-01
New Hampshire,NH,3.334,3.631,3.898,3.504,U.S Dollar,US Gallon,2021-11-01
New Jersey,NJ,3.453,3.795,3.976,3.688,U.S Dollar,US Gallon,2021-11-01
New Mexico,NM,3.32,3.611,3.874,3.569,U.S Dollar,US Gallon,2021-11-01
Nevada,NV,3.945,4.165,4.349,3.943,U.S Dollar,US Gallon,2021-11-01
New York,NY,3.548,3.829,4.072,3.737,U.S Dollar,US Gallon,2021-11-01
Ohio,OH,3.169,3.49,3.823,3.651,U.S Dollar,US Gallon,2021-11-01
Oklahoma,OK,3.008,3.279,3.51,3.311,U.S Dollar,US Gallon,2021-11-01
Oregon,OR,3.78,3.951,4.138,3.772,U.S Dollar,US Gallon,2021-11-01
Pennsylvania,PA,3.57,3.88,4.167,3.97,U.S Dollar,US Gallon,2021-11-01
Rhode Island,RI,3.383,3.709,3.938,3.559,U.S Dollar,US Gallon,2021-11-01
South Carolina,SC,3.183,3.526,3.847,3.454,U.S Dollar,US Gallon,2021-11-01
South Dakota,SD,3.317,3.442,3.788,3.536,U.S Dollar,US Gallon,2021-11-01
Tennessee,TN,3.159,3.486,3.813,3.451,U.S Dollar,US Gallon,2021-11-01
Texas,TX,3.051,3.364,3.655,3.318,U.S Dollar,US Gallon,2021-11-01
Utah,UT,3.737,3.933,4.119,3.952,U.S Dollar,US Gallon,2021-11-01
Virginia,VA,3.294,3.659,3.982,3.553,U.S Dollar,US Gallon,2021-11-01
Vermont,VT,3.421,3.672,3.917,3.587,U.S Dollar,US Gallon,2021-11-01
Washington,WA,3.88,4.088,4.261,3.853,U.S Dollar,US Gallon,2021-11-01
Wisconsin,WI,3.133,3.465,3.845,3.448,U.S Dollar,US Gallon,2021-11-01
West Virginia,WV,3.334,3.623,3.923,3.668,U.S Dollar,US Gallon,2021-11-01
Wyoming,WY,3.495,3.721,3.966,3.742,U.S Dollar,US Gallon,2021-11-01
