State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.843,4.001,4.207,4.338,U.S Dollar,US Gallon,2023-04-07
Alabama,AL,3.263,3.639,4.007,4.024,U.S Dollar,US Gallon,2023-04-07
Arkansas,AR,3.155,3.499,3.858,3.89,U.S Dollar,US Gallon,2023-04-07
Arizona,AZ,4.367,4.63,4.919,4.562,U.S Dollar,US Gallon,2023-04-07
California,CA,4.866,5.074,5.221,5.356,U.S Dollar,US Gallon,2023-04-07
Colorado,CO,3.46,3.816,4.103,4.154,U.S Dollar,US Gallon,2023-04-07
Connecticut,CT,3.375,3.853,4.25,4.486,U.S Dollar,US Gallon,2023-04-07
District of Columbia,DC,3.68,4.186,4.623,4.505,U.S Dollar,US Gallon,2023-04-07
Delaware,DE,3.469,3.893,4.173,4.064,U.S Dollar,US Gallon,2023-04-07
Florida,FL,3.54,3.918,4.218,4.144,U.S Dollar,US Gallon,2023-04-07
Georgia,GA,3.368,3.752,4.123,4.15,U.S Dollar,US Gallon,2023-04-07
Hawaii,HI,4.79,5.006,5.275,5.942,U.S Dollar,US Gallon,2023-04-07
Iowa,IA,3.413,3.636,4.134,3.913,U.S Dollar,US Gallon,2023-04-07
Idaho,ID,3.548,3.778,4.005,4.154,U.S Dollar,US Gallon,2023-04-07
Illinois,IL,3.951,4.403,4.81,4.189,U.S Dollar,US Gallon,2023-04-07
Indiana,IN,3.563,4.025,4.445,4.28,U.S Dollar,US Gallon,2023-04-07
Kansas,KS,3.169,3.441,3.756,3.814,U.S Dollar,US Gallon,2023-04-07
Kentucky,KY,3.384,3.782,4.145,4.021,U.S Dollar,US Gallon,2023-04-07
Louisiana,LA,3.265,3.635,3.993,3.952,U.S Dollar,US Gallon,2023-04-07
Massachusetts,MA,3.308,3.856,4.194,4.588,U.S Dollar,US Gallon,2023-04-07
Maryland,MD,3.505,3.984,4.254,4.15,U.S Dollar,US Gallon,2023-04-07
Maine,ME,3.389,3.776,4.154,4.935,U.S Dollar,US Gallon,2023-04-07
Michigan,MI,3.606,4.028,4.495,4.257,U.S Dollar,US Gallon,2023-04-07
Minnesota,MN,3.416,3.695,4.096,4.028,U.S Dollar,US Gallon,2023-04-07
Missouri,MO,3.201,3.491,3.793,3.798,U.S Dollar,US Gallon,2023-04-07
Mississippi,MS,3.107,3.464,3.821,3.917,U.S Dollar,US Gallon,2023-04-07
Montana,MT,3.265,3.539,3.816,4.016,U.S Dollar,US Gallon,2023-04-07
North Carolina,NC,3.414,3.783,4.12,4.04,U.S Dollar,US Gallon,2023-04-07
North Dakota,ND,3.305,3.563,3.909,4.029,U.S Dollar,US Gallon,2023-04-07
Nebraska,NE,3.399,3.544,4.011,3.867,U.S Dollar,US Gallon,2023-04-07
New Hampshire,NH,3.26,3.717,4.089,4.597,U.S Dollar,US Gallon,2023-04-07
New Jersey,NJ,3.36,3.872,4.138,4.069,U.S Dollar,US Gallon,2023-04-07
New Mexico,NM,3.523,3.828,4.121,4.2,U.S Dollar,US Gallon,2023-04-07
Nevada,NV,4.226,4.475,4.705,4.484,U.S Dollar,US Gallon,2023-04-07
New York,NY,3.52,3.952,4.318,4.86,U.S Dollar,US Gallon,2023-04-07
Ohio,OH,3.673,4.058,4.476,4.151,U.S Dollar,US Gallon,2023-04-07
Oklahoma,OK,3.22,3.553,3.794,3.717,U.S Dollar,US Gallon,2023-04-07
Oregon,OR,3.968,4.152,4.368,4.616,U.S Dollar,US Gallon,2023-04-07
Pennsylvania,PA,3.665,4.038,4.339,4.671,U.S Dollar,US Gallon,2023-04-07
Rhode Island,RI,3.323,3.922,4.227,4.573,U.S Dollar,US Gallon,2023-04-07
South Carolina,SC,3.3,3.668,4.012,3.907,U.S Dollar,US Gallon,2023-04-07
South Dakota,SD,3.376,3.514,4.001,3.916,U.S Dollar,US Gallon,2023-04-07
Tennessee,TN,3.289,3.682,4.013,3.957,U.S Dollar,US Gallon,2023-04-07
Texas,TX,3.229,3.588,3.918,3.713,U.S Dollar,US Gallon,2023-04-07
Utah,UT,3.682,3.904,4.086,4.043,U.S Dollar,US Gallon,2023-04-07
Virginia,VA,3.436,3.831,4.16,4.118,U.S Dollar,US Gallon,2023-04-07
Vermont,VT,3.414,3.894,4.336,4.412,U.S Dollar,US Gallon,2023-04-07
Washington,WA,4.357,4.582,4.77,4.99,U.S Dollar,US Gallon,2023-04-07
Wisconsin,WI,3.475,3.83,4.297,3.861,U.S Dollar,US Gallon,2023-04-07
West Virginia,WV,3.554,3.856,4.16,4.293,U.S Dollar,US Gallon,2023-04-07
Wyoming,WY,3.301,3.535,3.814,4.253,U.S Dollar,US Gallon,2023-04-07
