State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.613,4.805,5.029,4.664,U.S Dollar,US Gallon,2023-09-09
Alabama,AL,3.383,3.778,4.148,4.176,U.S Dollar,US Gallon,2023-09-09
Arkansas,AR,3.471,3.855,4.227,4.113,U.S Dollar,US Gallon,2023-09-09
Arizona,AZ,4.354,4.639,4.921,4.81,U.S Dollar,US Gallon,2023-09-09
California,CA,5.412,5.609,5.766,6.07,U.S Dollar,US Gallon,2023-09-09
Colorado,CO,3.962,4.321,4.612,4.321,U.S Dollar,US Gallon,2023-09-09
Connecticut,CT,3.799,4.281,4.661,4.456,U.S Dollar,US Gallon,2023-09-09
District of Columbia,DC,3.897,4.443,4.852,4.541,U.S Dollar,US Gallon,2023-09-09
Delaware,DE,3.561,4.074,4.367,4.362,U.S Dollar,US Gallon,2023-09-09
Florida,FL,3.616,4.016,4.337,4.416,U.S Dollar,US Gallon,2023-09-09
Georgia,GA,3.57,3.979,4.364,4.322,U.S Dollar,US Gallon,2023-09-09
Hawaii,HI,4.801,4.998,5.251,5.728,U.S Dollar,US Gallon,2023-09-09
Iowa,IA,3.885,4.081,4.614,4.253,U.S Dollar,US Gallon,2023-09-09
Idaho,ID,4.158,4.379,4.627,4.864,U.S Dollar,US Gallon,2023-09-09
Illinois,IL,3.996,4.499,4.925,4.383,U.S Dollar,US Gallon,2023-09-09
Indiana,IN,3.724,4.202,4.65,4.548,U.S Dollar,US Gallon,2023-09-09
Kansas,KS,3.649,3.923,4.242,4.178,U.S Dollar,US Gallon,2023-09-09
Kentucky,KY,3.453,3.918,4.324,4.234,U.S Dollar,US Gallon,2023-09-09
Louisiana,LA,3.341,3.704,4.066,4.01,U.S Dollar,US Gallon,2023-09-09
Massachusetts,MA,3.743,4.259,4.599,4.41,U.S Dollar,US Gallon,2023-09-09
Maryland,MD,3.635,4.175,4.439,4.415,U.S Dollar,US Gallon,2023-09-09
Maine,ME,3.823,4.227,4.624,4.405,U.S Dollar,US Gallon,2023-09-09
Michigan,MI,3.64,4.108,4.591,4.459,U.S Dollar,US Gallon,2023-09-09
Minnesota,MN,3.919,4.213,4.611,4.346,U.S Dollar,US Gallon,2023-09-09
Missouri,MO,3.619,3.891,4.239,4.087,U.S Dollar,US Gallon,2023-09-09
Mississippi,MS,3.271,3.651,4,3.976,U.S Dollar,US Gallon,2023-09-09
Montana,MT,4.107,4.387,4.679,4.627,U.S Dollar,US Gallon,2023-09-09
North Carolina,NC,3.484,3.876,4.248,4.202,U.S Dollar,US Gallon,2023-09-09
North Dakota,ND,3.925,4.202,4.51,4.257,U.S Dollar,US Gallon,2023-09-09
Nebraska,NE,3.765,3.93,4.424,4.196,U.S Dollar,US Gallon,2023-09-09
New Hampshire,NH,3.7,4.124,4.525,4.284,U.S Dollar,US Gallon,2023-09-09
New Jersey,NJ,3.67,4.212,4.477,4.374,U.S Dollar,US Gallon,2023-09-09
New Mexico,NM,3.813,4.181,4.465,4.408,U.S Dollar,US Gallon,2023-09-09
Nevada,NV,4.621,4.851,5.099,5.057,U.S Dollar,US Gallon,2023-09-09
New York,NY,3.886,4.338,4.698,4.605,U.S Dollar,US Gallon,2023-09-09
Ohio,OH,3.527,3.986,4.437,4.461,U.S Dollar,US Gallon,2023-09-09
Oklahoma,OK,3.699,4.005,4.29,4.099,U.S Dollar,US Gallon,2023-09-09
Oregon,OR,4.724,4.932,5.155,5.189,U.S Dollar,US Gallon,2023-09-09
Pennsylvania,PA,3.857,4.245,4.551,4.677,U.S Dollar,US Gallon,2023-09-09
Rhode Island,RI,3.735,4.344,4.663,4.369,U.S Dollar,US Gallon,2023-09-09
South Carolina,SC,3.424,3.811,4.175,4.273,U.S Dollar,US Gallon,2023-09-09
South Dakota,SD,3.853,3.98,4.478,4.26,U.S Dollar,US Gallon,2023-09-09
Tennessee,TN,3.374,3.768,4.136,4.182,U.S Dollar,US Gallon,2023-09-09
Texas,TX,3.377,3.776,4.111,4,U.S Dollar,US Gallon,2023-09-09
Utah,UT,4.267,4.497,4.706,4.984,U.S Dollar,US Gallon,2023-09-09
Virginia,VA,3.568,3.984,4.328,4.251,U.S Dollar,US Gallon,2023-09-09
Vermont,VT,3.809,4.207,4.613,4.391,U.S Dollar,US Gallon,2023-09-09
Washington,WA,5.069,5.302,5.501,5.658,U.S Dollar,US Gallon,2023-09-09
Wisconsin,WI,3.592,4,4.433,4.218,U.S Dollar,US Gallon,2023-09-09
West Virginia,WV,3.612,3.948,4.295,4.279,U.S Dollar,US Gallon,2023-09-09
Wyoming,WY,3.957,4.204,4.468,4.583,U.S Dollar,US Gallon,2023-09-09
