State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.725,3.877,4.073,3.559,U.S Dollar,US Gallon,2021-11-30
Alabama,AL,3.143,3.478,3.804,3.45,U.S Dollar,US Gallon,2021-11-30
Arkansas,AR,3.021,3.318,3.612,3.386,U.S Dollar,US Gallon,2021-11-30
Arizona,AZ,3.778,4.037,4.297,4.06,U.S Dollar,US Gallon,2021-11-30
California,CA,4.708,4.898,5.022,4.859,U.S Dollar,US Gallon,2021-11-30
Colorado,CO,3.442,3.774,4.063,3.453,U.S Dollar,US Gallon,2021-11-30
Connecticut,CT,3.556,3.847,4.072,3.698,U.S Dollar,US Gallon,2021-11-30
District of Columbia,DC,3.565,4.025,4.183,3.671,U.S Dollar,US Gallon,2021-11-30
Delaware,DE,3.338,3.709,3.968,3.651,U.S Dollar,US Gallon,2021-11-30
Florida,FL,3.335,3.694,4,3.554,U.S Dollar,US Gallon,2021-11-30
Georgia,GA,3.218,3.554,3.884,3.515,U.S Dollar,US Gallon,2021-11-30
Hawaii,HI,4.357,4.566,4.813,4.652,U.S Dollar,US Gallon,2021-11-30
Iowa,IA,3.136,3.294,3.686,3.415,U.S Dollar,US Gallon,2021-11-30
Idaho,ID,3.679,3.873,4.053,3.992,U.S Dollar,US Gallon,2021-11-30
Illinois,IL,3.536,3.891,4.276,3.623,U.S Dollar,US Gallon,2021-11-30
Indiana,IN,3.264,3.599,3.921,3.683,U.S Dollar,US Gallon,2021-11-30
Kansas,KS,3.038,3.285,3.537,3.358,U.S Dollar,US Gallon,2021-11-30
Kentucky,KY,3.073,3.393,3.698,3.405,U.S Dollar,US Gallon,2021-11-30
Louisiana,LA,3.117,3.426,3.74,3.31,U.S Dollar,US Gallon,2021-11-30
Massachusetts,MA,3.422,3.7,3.924,3.582,U.S Dollar,US Gallon,2021-11-30
Maryland,MD,3.366,3.782,4.04,3.637,U.S Dollar,US Gallon,2021-11-30
Maine,ME,3.462,3.76,4.013,3.599,U.S Dollar,US Gallon,2021-11-30
Michigan,MI,3.307,3.634,3.969,3.528,U.S Dollar,US Gallon,2021-11-30
Minnesota,MN,3.157,3.39,3.72,3.499,U.S Dollar,US Gallon,2021-11-30
Missouri,MO,3.029,3.29,3.562,3.325,U.S Dollar,US Gallon,2021-11-30
Mississippi,MS,3.043,3.351,3.672,3.306,U.S Dollar,US Gallon,2021-11-30
Montana,MT,3.408,3.662,3.915,3.728,U.S Dollar,US Gallon,2021-11-30
North Carolina,NC,3.194,3.549,3.896,3.512,U.S Dollar,US Gallon,2021-11-30
North Dakota,ND,3.18,3.384,3.634,3.553,U.S Dollar,US Gallon,2021-11-30
Nebraska,NE,3.191,3.305,3.676,3.419,U.S Dollar,US Gallon,2021-11-30
New Hampshire,NH,3.367,3.676,3.945,3.518,U.S Dollar,US Gallon,2021-11-30
New Jersey,NJ,3.447,3.804,3.98,3.696,U.S Dollar,US Gallon,2021-11-30
New Mexico,NM,3.352,3.647,3.906,3.633,U.S Dollar,US Gallon,2021-11-30
Nevada,NV,3.964,4.179,4.364,4.021,U.S Dollar,US Gallon,2021-11-30
New York,NY,3.562,3.858,4.096,3.753,U.S Dollar,US Gallon,2021-11-30
Ohio,OH,3.191,3.511,3.843,3.707,U.S Dollar,US Gallon,2021-11-30
Oklahoma,OK,2.958,3.212,3.436,3.244,U.S Dollar,US Gallon,2021-11-30
Oregon,OR,3.795,3.969,4.152,3.822,U.S Dollar,US Gallon,2021-11-30
Pennsylvania,PA,3.588,3.91,4.203,3.969,U.S Dollar,US Gallon,2021-11-30
Rhode Island,RI,3.423,3.765,4.001,3.598,U.S Dollar,US Gallon,2021-11-30
South Carolina,SC,3.095,3.448,3.775,3.416,U.S Dollar,US Gallon,2021-11-30
South Dakota,SD,3.274,3.406,3.762,3.509,U.S Dollar,US Gallon,2021-11-30
Tennessee,TN,3.097,3.431,3.771,3.447,U.S Dollar,US Gallon,2021-11-30
Texas,TX,2.978,3.302,3.596,3.272,U.S Dollar,US Gallon,2021-11-30
Utah,UT,3.666,3.865,4.047,4.034,U.S Dollar,US Gallon,2021-11-30
Virginia,VA,3.248,3.628,3.953,3.546,U.S Dollar,US Gallon,2021-11-30
Vermont,VT,3.446,3.696,3.957,3.612,U.S Dollar,US Gallon,2021-11-30
Washington,WA,3.879,4.087,4.264,3.879,U.S Dollar,US Gallon,2021-11-30
Wisconsin,WI,3.112,3.451,3.837,3.437,U.S Dollar,US Gallon,2021-11-30
West Virginia,WV,3.326,3.603,3.902,3.684,U.S Dollar,US Gallon,2021-11-30
Wyoming,WY,3.449,3.698,3.931,3.754,U.S Dollar,US Gallon,2021-11-30
