State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.58,4.699,4.901,4.733,U.S Dollar,US Gallon,2022-03-09
Alabama,AL,4.042,4.328,4.657,4.832,U.S Dollar,US Gallon,2022-03-09
Arkansas,AR,3.84,4.091,4.375,4.551,U.S Dollar,US Gallon,2022-03-09
Arizona,AZ,4.396,4.612,4.878,4.846,U.S Dollar,US Gallon,2022-03-09
California,CA,5.573,5.703,5.846,5.989,U.S Dollar,US Gallon,2022-03-09
Colorado,CO,3.912,4.216,4.5,4.416,U.S Dollar,US Gallon,2022-03-09
Connecticut,CT,4.415,4.642,4.865,5.043,U.S Dollar,US Gallon,2022-03-09
District of Columbia,DC,4.419,4.783,4.972,4.892,U.S Dollar,US Gallon,2022-03-09
Delaware,DE,4.254,4.537,4.758,4.879,U.S Dollar,US Gallon,2022-03-09
Florida,FL,4.211,4.51,4.822,4.911,U.S Dollar,US Gallon,2022-03-09
Georgia,GA,4.168,4.446,4.788,4.881,U.S Dollar,US Gallon,2022-03-09
Hawaii,HI,4.772,4.945,5.208,5.049,U.S Dollar,US Gallon,2022-03-09
Iowa,IA,3.89,3.987,4.419,4.571,U.S Dollar,US Gallon,2022-03-09
Idaho,ID,4.17,4.319,4.519,4.702,U.S Dollar,US Gallon,2022-03-09
Illinois,IL,4.527,4.826,5.217,4.736,U.S Dollar,US Gallon,2022-03-09
Indiana,IN,4.237,4.502,4.807,4.864,U.S Dollar,US Gallon,2022-03-09
Kansas,KS,3.792,4.03,4.282,4.437,U.S Dollar,US Gallon,2022-03-09
Kentucky,KY,4.01,4.28,4.578,4.783,U.S Dollar,US Gallon,2022-03-09
Louisiana,LA,4.037,4.314,4.629,4.697,U.S Dollar,US Gallon,2022-03-09
Massachusetts,MA,4.306,4.539,4.764,4.959,U.S Dollar,US Gallon,2022-03-09
Maryland,MD,4.233,4.586,4.828,4.968,U.S Dollar,US Gallon,2022-03-09
Maine,ME,4.257,4.489,4.75,4.972,U.S Dollar,US Gallon,2022-03-09
Michigan,MI,4.245,4.483,4.813,4.814,U.S Dollar,US Gallon,2022-03-09
Minnesota,MN,3.925,4.095,4.438,4.626,U.S Dollar,US Gallon,2022-03-09
Missouri,MO,3.803,4.017,4.289,4.423,U.S Dollar,US Gallon,2022-03-09
Mississippi,MS,3.924,4.167,4.491,4.659,U.S Dollar,US Gallon,2022-03-09
Montana,MT,3.95,4.199,4.457,4.477,U.S Dollar,US Gallon,2022-03-09
North Carolina,NC,4.127,4.408,4.741,4.955,U.S Dollar,US Gallon,2022-03-09
North Dakota,ND,3.868,4.049,4.303,4.456,U.S Dollar,US Gallon,2022-03-09
Nebraska,NE,3.879,3.952,4.325,4.49,U.S Dollar,US Gallon,2022-03-09
New Hampshire,NH,4.233,4.48,4.741,4.947,U.S Dollar,US Gallon,2022-03-09
New Jersey,NJ,4.328,4.606,4.79,5.04,U.S Dollar,US Gallon,2022-03-09
New Mexico,NM,4.118,4.389,4.669,4.76,U.S Dollar,US Gallon,2022-03-09
Nevada,NV,4.772,4.958,5.134,5.011,U.S Dollar,US Gallon,2022-03-09
New York,NY,4.431,4.665,4.902,5.128,U.S Dollar,US Gallon,2022-03-09
Ohio,OH,4.076,4.318,4.653,4.844,U.S Dollar,US Gallon,2022-03-09
Oklahoma,OK,3.794,4.052,4.272,4.442,U.S Dollar,US Gallon,2022-03-09
Oregon,OR,4.662,4.787,5.001,5.096,U.S Dollar,US Gallon,2022-03-09
Pennsylvania,PA,4.39,4.671,4.949,5.274,U.S Dollar,US Gallon,2022-03-09
Rhode Island,RI,4.287,4.57,4.821,4.935,U.S Dollar,US Gallon,2022-03-09
South Carolina,SC,4.026,4.328,4.651,4.848,U.S Dollar,US Gallon,2022-03-09
South Dakota,SD,3.877,3.961,4.32,4.415,U.S Dollar,US Gallon,2022-03-09
Tennessee,TN,4.046,4.327,4.658,4.879,U.S Dollar,US Gallon,2022-03-09
Texas,TX,3.93,4.196,4.493,4.645,U.S Dollar,US Gallon,2022-03-09
Utah,UT,4.196,4.348,4.538,4.755,U.S Dollar,US Gallon,2022-03-09
Virginia,VA,4.181,4.503,4.818,4.915,U.S Dollar,US Gallon,2022-03-09
Vermont,VT,4.263,4.463,4.677,4.942,U.S Dollar,US Gallon,2022-03-09
Washington,WA,4.631,4.777,4.966,5.046,U.S Dollar,US Gallon,2022-03-09
Wisconsin,WI,3.991,4.257,4.668,4.589,U.S Dollar,US Gallon,2022-03-09
West Virginia,WV,4.069,4.319,4.592,4.881,U.S Dollar,US Gallon,2022-03-09
Wyoming,WY,3.922,4.129,4.376,4.529,U.S Dollar,US Gallon,2022-03-09
