State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,5.51,5.665,5.877,5.762,U.S Dollar,US Gallon,2022-06-09
Alabama,AL,4.609,4.932,5.279,5.614,U.S Dollar,US Gallon,2022-06-09
Arkansas,AR,4.494,4.786,5.097,5.29,U.S Dollar,US Gallon,2022-06-09
Arizona,AZ,5.264,5.525,5.788,5.749,U.S Dollar,US Gallon,2022-06-09
California,CA,6.403,6.589,6.727,6.957,U.S Dollar,US Gallon,2022-06-09
Colorado,CO,4.798,5.12,5.413,5.496,U.S Dollar,US Gallon,2022-06-09
Connecticut,CT,4.955,5.3,5.64,6.186,U.S Dollar,US Gallon,2022-06-09
District of Columbia,DC,5.171,5.676,5.869,6.094,U.S Dollar,US Gallon,2022-06-09
Delaware,DE,4.983,5.359,5.622,5.965,U.S Dollar,US Gallon,2022-06-09
Florida,FL,4.769,5.128,5.439,5.7,U.S Dollar,US Gallon,2022-06-09
Georgia,GA,4.407,4.736,5.093,5.513,U.S Dollar,US Gallon,2022-06-09
Hawaii,HI,5.499,5.676,5.95,6.021,U.S Dollar,US Gallon,2022-06-09
Iowa,IA,4.704,4.832,5.288,5.314,U.S Dollar,US Gallon,2022-06-09
Idaho,ID,5.063,5.222,5.451,5.738,U.S Dollar,US Gallon,2022-06-09
Illinois,IL,5.55,5.958,6.324,5.618,U.S Dollar,US Gallon,2022-06-09
Indiana,IN,5.238,5.549,5.867,5.844,U.S Dollar,US Gallon,2022-06-09
Kansas,KS,4.595,4.838,5.12,5.246,U.S Dollar,US Gallon,2022-06-09
Kentucky,KY,4.793,5.112,5.434,5.733,U.S Dollar,US Gallon,2022-06-09
Louisiana,LA,4.506,4.824,5.147,5.292,U.S Dollar,US Gallon,2022-06-09
Massachusetts,MA,5.028,5.377,5.654,6.222,U.S Dollar,US Gallon,2022-06-09
Maryland,MD,4.996,5.443,5.707,5.994,U.S Dollar,US Gallon,2022-06-09
Maine,ME,5.038,5.35,5.65,6.182,U.S Dollar,US Gallon,2022-06-09
Michigan,MI,5.214,5.521,5.859,5.753,U.S Dollar,US Gallon,2022-06-09
Minnesota,MN,4.724,4.919,5.274,5.424,U.S Dollar,US Gallon,2022-06-09
Missouri,MO,4.553,4.802,5.098,5.204,U.S Dollar,US Gallon,2022-06-09
Mississippi,MS,4.498,4.8,5.139,5.343,U.S Dollar,US Gallon,2022-06-09
Montana,MT,4.78,5.033,5.307,5.623,U.S Dollar,US Gallon,2022-06-09
North Carolina,NC,4.651,4.971,5.321,5.761,U.S Dollar,US Gallon,2022-06-09
North Dakota,ND,4.683,4.919,5.193,5.414,U.S Dollar,US Gallon,2022-06-09
Nebraska,NE,4.635,4.739,5.151,5.245,U.S Dollar,US Gallon,2022-06-09
New Hampshire,NH,4.978,5.312,5.623,6.185,U.S Dollar,US Gallon,2022-06-09
New Jersey,NJ,5.036,5.45,5.689,6.118,U.S Dollar,US Gallon,2022-06-09
New Mexico,NM,4.804,5.101,5.367,5.575,U.S Dollar,US Gallon,2022-06-09
Nevada,NV,5.587,5.807,5.998,5.964,U.S Dollar,US Gallon,2022-06-09
New York,NY,5.009,5.347,5.641,6.305,U.S Dollar,US Gallon,2022-06-09
Ohio,OH,5.065,5.373,5.707,5.903,U.S Dollar,US Gallon,2022-06-09
Oklahoma,OK,4.554,4.842,5.079,5.195,U.S Dollar,US Gallon,2022-06-09
Oregon,OR,5.508,5.67,5.87,6.109,U.S Dollar,US Gallon,2022-06-09
Pennsylvania,PA,5.047,5.363,5.638,6.185,U.S Dollar,US Gallon,2022-06-09
Rhode Island,RI,5.001,5.434,5.712,6.264,U.S Dollar,US Gallon,2022-06-09
South Carolina,SC,4.585,4.914,5.257,5.633,U.S Dollar,US Gallon,2022-06-09
South Dakota,SD,4.668,4.785,5.193,5.31,U.S Dollar,US Gallon,2022-06-09
Tennessee,TN,4.628,4.958,5.292,5.62,U.S Dollar,US Gallon,2022-06-09
Texas,TX,4.624,4.945,5.252,5.212,U.S Dollar,US Gallon,2022-06-09
Utah,UT,5.005,5.207,5.397,5.672,U.S Dollar,US Gallon,2022-06-09
Virginia,VA,4.797,5.175,5.495,5.813,U.S Dollar,US Gallon,2022-06-09
Vermont,VT,5.016,5.315,5.673,6.135,U.S Dollar,US Gallon,2022-06-09
Washington,WA,5.511,5.692,5.882,6.141,U.S Dollar,US Gallon,2022-06-09
Wisconsin,WI,4.919,5.274,5.67,5.375,U.S Dollar,US Gallon,2022-06-09
West Virginia,WV,4.875,5.104,5.377,5.825,U.S Dollar,US Gallon,2022-06-09
Wyoming,WY,4.697,4.896,5.167,5.6,U.S Dollar,US Gallon,2022-06-09
