State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.981,4.23,4.432,4.361,U.S Dollar,US Gallon,2023-11-25
Alabama,AL,2.857,3.258,3.64,3.942,U.S Dollar,US Gallon,2023-11-25
Arkansas,AR,2.852,3.234,3.615,3.933,U.S Dollar,US Gallon,2023-11-25
Arizona,AZ,3.548,3.837,4.134,4.318,U.S Dollar,US Gallon,2023-11-25
California,CA,4.908,5.112,5.28,5.851,U.S Dollar,US Gallon,2023-11-25
Colorado,CO,3.074,3.441,3.734,4.096,U.S Dollar,US Gallon,2023-11-25
Connecticut,CT,3.395,3.965,4.369,4.461,U.S Dollar,US Gallon,2023-11-25
District of Columbia,DC,3.493,4.075,4.444,4.377,U.S Dollar,US Gallon,2023-11-25
Delaware,DE,3.149,3.691,3.966,4.169,U.S Dollar,US Gallon,2023-11-25
Florida,FL,3.018,3.427,3.759,4.03,U.S Dollar,US Gallon,2023-11-25
Georgia,GA,2.795,3.207,3.604,3.877,U.S Dollar,US Gallon,2023-11-25
Hawaii,HI,4.728,4.94,5.201,5.681,U.S Dollar,US Gallon,2023-11-25
Iowa,IA,2.895,3.27,3.681,4.103,U.S Dollar,US Gallon,2023-11-25
Idaho,ID,3.652,3.861,4.085,4.471,U.S Dollar,US Gallon,2023-11-25
Illinois,IL,3.417,3.914,4.343,4.229,U.S Dollar,US Gallon,2023-11-25
Indiana,IN,3.132,3.643,4.097,4.335,U.S Dollar,US Gallon,2023-11-25
Kansas,KS,2.942,3.236,3.55,4.062,U.S Dollar,US Gallon,2023-11-25
Kentucky,KY,2.981,3.466,3.865,4.016,U.S Dollar,US Gallon,2023-11-25
Louisiana,LA,2.821,3.224,3.613,3.818,U.S Dollar,US Gallon,2023-11-25
Massachusetts,MA,3.409,3.98,4.328,4.383,U.S Dollar,US Gallon,2023-11-25
Maryland,MD,3.25,3.79,4.086,4.217,U.S Dollar,US Gallon,2023-11-25
Maine,ME,3.389,3.815,4.23,4.426,U.S Dollar,US Gallon,2023-11-25
Michigan,MI,3.173,3.681,4.171,4.243,U.S Dollar,US Gallon,2023-11-25
Minnesota,MN,3.087,3.432,3.832,4.286,U.S Dollar,US Gallon,2023-11-25
Missouri,MO,2.853,3.185,3.511,3.937,U.S Dollar,US Gallon,2023-11-25
Mississippi,MS,2.764,3.149,3.532,3.79,U.S Dollar,US Gallon,2023-11-25
Montana,MT,3.241,3.507,3.823,4.009,U.S Dollar,US Gallon,2023-11-25
North Carolina,NC,3.054,3.467,3.848,4.081,U.S Dollar,US Gallon,2023-11-25
North Dakota,ND,3.137,3.437,3.808,4.221,U.S Dollar,US Gallon,2023-11-25
Nebraska,NE,3.055,3.303,3.725,4.085,U.S Dollar,US Gallon,2023-11-25
New Hampshire,NH,3.261,3.743,4.149,4.302,U.S Dollar,US Gallon,2023-11-25
New Jersey,NJ,3.284,3.883,4.165,4.338,U.S Dollar,US Gallon,2023-11-25
New Mexico,NM,3.03,3.387,3.675,4.136,U.S Dollar,US Gallon,2023-11-25
Nevada,NV,4.196,4.468,4.698,4.643,U.S Dollar,US Gallon,2023-11-25
New York,NY,3.58,4.079,4.462,4.614,U.S Dollar,US Gallon,2023-11-25
Ohio,OH,3.019,3.497,3.96,4.267,U.S Dollar,US Gallon,2023-11-25
Oklahoma,OK,2.806,3.125,3.406,3.906,U.S Dollar,US Gallon,2023-11-25
Oregon,OR,4.058,4.292,4.502,4.659,U.S Dollar,US Gallon,2023-11-25
Pennsylvania,PA,3.565,3.926,4.207,4.677,U.S Dollar,US Gallon,2023-11-25
Rhode Island,RI,3.336,3.959,4.278,4.424,U.S Dollar,US Gallon,2023-11-25
South Carolina,SC,2.906,3.295,3.659,3.928,U.S Dollar,US Gallon,2023-11-25
South Dakota,SD,3.155,3.367,3.868,4.086,U.S Dollar,US Gallon,2023-11-25
Tennessee,TN,2.885,3.275,3.641,3.967,U.S Dollar,US Gallon,2023-11-25
Texas,TX,2.72,3.105,3.445,3.683,U.S Dollar,US Gallon,2023-11-25
Utah,UT,3.239,3.471,3.672,4.184,U.S Dollar,US Gallon,2023-11-25
Virginia,VA,3.118,3.571,3.921,4.143,U.S Dollar,US Gallon,2023-11-25
Vermont,VT,3.461,3.992,4.412,4.419,U.S Dollar,US Gallon,2023-11-25
Washington,WA,4.402,4.632,4.838,5.208,U.S Dollar,US Gallon,2023-11-25
Wisconsin,WI,2.955,3.425,3.842,3.978,U.S Dollar,US Gallon,2023-11-25
West Virginia,WV,3.172,3.523,3.86,4.151,U.S Dollar,US Gallon,2023-11-25
Wyoming,WY,3.188,3.481,3.75,4.323,U.S Dollar,US Gallon,2023-11-25
