State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.798,3.94,4.154,3.897,U.S Dollar,US Gallon,2022-02-11
Alabama,AL,3.219,3.546,3.874,3.724,U.S Dollar,US Gallon,2022-02-11
Arkansas,AR,3.159,3.455,3.746,3.613,U.S Dollar,US Gallon,2022-02-11
Arizona,AZ,3.658,3.939,4.192,3.931,U.S Dollar,US Gallon,2022-02-11
California,CA,4.684,4.881,5.006,4.96,U.S Dollar,US Gallon,2022-02-11
Colorado,CO,3.342,3.67,3.95,3.56,U.S Dollar,US Gallon,2022-02-11
Connecticut,CT,3.606,3.893,4.117,3.968,U.S Dollar,US Gallon,2022-02-11
District of Columbia,DC,3.687,4.154,4.323,3.981,U.S Dollar,US Gallon,2022-02-11
Delaware,DE,3.518,3.851,4.098,3.88,U.S Dollar,US Gallon,2022-02-11
Florida,FL,3.464,3.82,4.109,3.84,U.S Dollar,US Gallon,2022-02-11
Georgia,GA,3.327,3.668,3.995,3.795,U.S Dollar,US Gallon,2022-02-11
Hawaii,HI,4.441,4.642,4.889,4.773,U.S Dollar,US Gallon,2022-02-11
Iowa,IA,3.288,3.435,3.83,3.657,U.S Dollar,US Gallon,2022-02-11
Idaho,ID,3.523,3.714,3.916,4.004,U.S Dollar,US Gallon,2022-02-11
Illinois,IL,3.672,4.018,4.391,3.856,U.S Dollar,US Gallon,2022-02-11
Indiana,IN,3.366,3.693,3.996,3.918,U.S Dollar,US Gallon,2022-02-11
Kansas,KS,3.17,3.426,3.672,3.604,U.S Dollar,US Gallon,2022-02-11
Kentucky,KY,3.21,3.524,3.816,3.693,U.S Dollar,US Gallon,2022-02-11
Louisiana,LA,3.241,3.554,3.861,3.603,U.S Dollar,US Gallon,2022-02-11
Massachusetts,MA,3.482,3.757,3.977,3.883,U.S Dollar,US Gallon,2022-02-11
Maryland,MD,3.476,3.866,4.123,3.885,U.S Dollar,US Gallon,2022-02-11
Maine,ME,3.493,3.782,4.047,3.975,U.S Dollar,US Gallon,2022-02-11
Michigan,MI,3.361,3.682,4.013,3.854,U.S Dollar,US Gallon,2022-02-11
Minnesota,MN,3.305,3.527,3.857,3.722,U.S Dollar,US Gallon,2022-02-11
Missouri,MO,3.165,3.413,3.676,3.519,U.S Dollar,US Gallon,2022-02-11
Mississippi,MS,3.15,3.443,3.772,3.58,U.S Dollar,US Gallon,2022-02-11
Montana,MT,3.424,3.688,3.939,3.739,U.S Dollar,US Gallon,2022-02-11
North Carolina,NC,3.331,3.666,3.994,3.799,U.S Dollar,US Gallon,2022-02-11
North Dakota,ND,3.34,3.553,3.761,3.757,U.S Dollar,US Gallon,2022-02-11
Nebraska,NE,3.33,3.421,3.785,3.634,U.S Dollar,US Gallon,2022-02-11
New Hampshire,NH,3.404,3.708,3.978,3.885,U.S Dollar,US Gallon,2022-02-11
New Jersey,NJ,3.563,3.903,4.079,3.979,U.S Dollar,US Gallon,2022-02-11
New Mexico,NM,3.481,3.777,4.03,3.794,U.S Dollar,US Gallon,2022-02-11
Nevada,NV,3.885,4.116,4.304,3.994,U.S Dollar,US Gallon,2022-02-11
New York,NY,3.663,3.944,4.18,4.096,U.S Dollar,US Gallon,2022-02-11
Ohio,OH,3.246,3.57,3.889,3.868,U.S Dollar,US Gallon,2022-02-11
Oklahoma,OK,3.142,3.41,3.627,3.496,U.S Dollar,US Gallon,2022-02-11
Oregon,OR,3.937,4.112,4.317,4.169,U.S Dollar,US Gallon,2022-02-11
Pennsylvania,PA,3.671,3.985,4.259,4.197,U.S Dollar,US Gallon,2022-02-11
Rhode Island,RI,3.477,3.806,4.062,3.895,U.S Dollar,US Gallon,2022-02-11
South Carolina,SC,3.259,3.604,3.91,3.722,U.S Dollar,US Gallon,2022-02-11
South Dakota,SD,3.356,3.444,3.787,3.72,U.S Dollar,US Gallon,2022-02-11
Tennessee,TN,3.251,3.583,3.908,3.737,U.S Dollar,US Gallon,2022-02-11
Texas,TX,3.156,3.48,3.767,3.595,U.S Dollar,US Gallon,2022-02-11
Utah,UT,3.369,3.576,3.761,3.977,U.S Dollar,US Gallon,2022-02-11
Virginia,VA,3.346,3.712,4.034,3.791,U.S Dollar,US Gallon,2022-02-11
Vermont,VT,3.546,3.796,4.048,4.022,U.S Dollar,US Gallon,2022-02-11
Washington,WA,3.949,4.184,4.351,4.224,U.S Dollar,US Gallon,2022-02-11
Wisconsin,WI,3.247,3.561,3.956,3.675,U.S Dollar,US Gallon,2022-02-11
West Virginia,WV,3.306,3.584,3.876,3.803,U.S Dollar,US Gallon,2022-02-11
Wyoming,WY,3.375,3.585,3.837,3.818,U.S Dollar,US Gallon,2022-02-11
