State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.318,4.517,4.694,4.173,U.S Dollar,US Gallon,2023-07-28
Alabama,AL,3.318,3.692,4.071,3.724,U.S Dollar,US Gallon,2023-07-28
Arkansas,AR,3.372,3.736,4.108,3.731,U.S Dollar,US Gallon,2023-07-28
Arizona,AZ,3.819,4.125,4.408,3.989,U.S Dollar,US Gallon,2023-07-28
California,CA,4.954,5.157,5.312,5.224,U.S Dollar,US Gallon,2023-07-28
Colorado,CO,3.937,4.301,4.597,3.974,U.S Dollar,US Gallon,2023-07-28
Connecticut,CT,3.722,4.17,4.551,4.104,U.S Dollar,US Gallon,2023-07-28
District of Columbia,DC,3.841,4.395,4.782,4.293,U.S Dollar,US Gallon,2023-07-28
Delaware,DE,3.602,4.057,4.364,3.815,U.S Dollar,US Gallon,2023-07-28
Florida,FL,3.667,4.042,4.355,3.831,U.S Dollar,US Gallon,2023-07-28
Georgia,GA,3.541,3.934,4.309,3.904,U.S Dollar,US Gallon,2023-07-28
Hawaii,HI,4.697,4.884,5.152,5.633,U.S Dollar,US Gallon,2023-07-28
Iowa,IA,3.606,3.823,4.332,3.769,U.S Dollar,US Gallon,2023-07-28
Idaho,ID,3.904,4.105,4.359,3.892,U.S Dollar,US Gallon,2023-07-28
Illinois,IL,3.969,4.455,4.878,3.91,U.S Dollar,US Gallon,2023-07-28
Indiana,IN,3.705,4.16,4.606,3.961,U.S Dollar,US Gallon,2023-07-28
Kansas,KS,3.494,3.784,4.092,3.731,U.S Dollar,US Gallon,2023-07-28
Kentucky,KY,3.449,3.888,4.287,3.758,U.S Dollar,US Gallon,2023-07-28
Louisiana,LA,3.318,3.686,4.056,3.644,U.S Dollar,US Gallon,2023-07-28
Massachusetts,MA,3.638,4.127,4.464,4.16,U.S Dollar,US Gallon,2023-07-28
Maryland,MD,3.717,4.188,4.492,3.934,U.S Dollar,US Gallon,2023-07-28
Maine,ME,3.723,4.113,4.518,4.148,U.S Dollar,US Gallon,2023-07-28
Michigan,MI,3.664,4.112,4.596,3.919,U.S Dollar,US Gallon,2023-07-28
Minnesota,MN,3.629,3.904,4.303,3.867,U.S Dollar,US Gallon,2023-07-28
Missouri,MO,3.45,3.724,4.053,3.648,U.S Dollar,US Gallon,2023-07-28
Mississippi,MS,3.209,3.572,3.925,3.605,U.S Dollar,US Gallon,2023-07-28
Montana,MT,3.832,4.147,4.422,4.095,U.S Dollar,US Gallon,2023-07-28
North Carolina,NC,3.518,3.88,4.238,3.841,U.S Dollar,US Gallon,2023-07-28
North Dakota,ND,3.591,3.884,4.178,3.855,U.S Dollar,US Gallon,2023-07-28
Nebraska,NE,3.508,3.667,4.131,3.665,U.S Dollar,US Gallon,2023-07-28
New Hampshire,NH,3.583,3.976,4.387,4.067,U.S Dollar,US Gallon,2023-07-28
New Jersey,NJ,3.65,4.145,4.397,3.883,U.S Dollar,US Gallon,2023-07-28
New Mexico,NM,3.659,4.003,4.284,3.951,U.S Dollar,US Gallon,2023-07-28
Nevada,NV,4.259,4.494,4.744,4.244,U.S Dollar,US Gallon,2023-07-28
New York,NY,3.788,4.219,4.584,4.377,U.S Dollar,US Gallon,2023-07-28
Ohio,OH,3.497,3.925,4.372,3.855,U.S Dollar,US Gallon,2023-07-28
Oklahoma,OK,3.427,3.744,4.01,3.65,U.S Dollar,US Gallon,2023-07-28
Oregon,OR,4.594,4.789,5.005,4.448,U.S Dollar,US Gallon,2023-07-28
Pennsylvania,PA,3.831,4.204,4.509,4.32,U.S Dollar,US Gallon,2023-07-28
Rhode Island,RI,3.625,4.199,4.521,4.195,U.S Dollar,US Gallon,2023-07-28
South Carolina,SC,3.505,3.895,4.253,3.805,U.S Dollar,US Gallon,2023-07-28
South Dakota,SD,3.652,3.792,4.235,3.78,U.S Dollar,US Gallon,2023-07-28
Tennessee,TN,3.369,3.753,4.112,3.763,U.S Dollar,US Gallon,2023-07-28
Texas,TX,3.414,3.798,4.127,3.59,U.S Dollar,US Gallon,2023-07-28
Utah,UT,3.945,4.181,4.386,3.855,U.S Dollar,US Gallon,2023-07-28
Virginia,VA,3.544,3.932,4.265,3.852,U.S Dollar,US Gallon,2023-07-28
Vermont,VT,3.695,4.09,4.52,3.986,U.S Dollar,US Gallon,2023-07-28
Washington,WA,4.935,5.166,5.366,4.955,U.S Dollar,US Gallon,2023-07-28
Wisconsin,WI,3.542,3.923,4.395,3.709,U.S Dollar,US Gallon,2023-07-28
West Virginia,WV,3.508,3.809,4.129,3.851,U.S Dollar,US Gallon,2023-07-28
Wyoming,WY,3.728,3.983,4.251,4.15,U.S Dollar,US Gallon,2023-07-28
