State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.639,4.851,5.02,4.767,U.S Dollar,US Gallon,2023-10-04
Alabama,AL,3.295,3.694,4.074,4.294,U.S Dollar,US Gallon,2023-10-04
Arkansas,AR,3.345,3.746,4.11,4.238,U.S Dollar,US Gallon,2023-10-04
Arizona,AZ,4.621,4.943,5.228,4.973,U.S Dollar,US Gallon,2023-10-04
California,CA,5.975,6.229,6.37,6.454,U.S Dollar,US Gallon,2023-10-04
Colorado,CO,3.844,4.227,4.521,4.441,U.S Dollar,US Gallon,2023-10-04
Connecticut,CT,3.784,4.319,4.707,4.623,U.S Dollar,US Gallon,2023-10-04
District of Columbia,DC,3.85,4.419,4.791,4.735,U.S Dollar,US Gallon,2023-10-04
Delaware,DE,3.337,3.887,4.154,4.294,U.S Dollar,US Gallon,2023-10-04
Florida,FL,3.523,3.928,4.25,4.508,U.S Dollar,US Gallon,2023-10-04
Georgia,GA,3.214,3.644,4.034,4.215,U.S Dollar,US Gallon,2023-10-04
Hawaii,HI,4.885,5.111,5.346,5.8,U.S Dollar,US Gallon,2023-10-04
Iowa,IA,3.521,3.823,4.285,4.302,U.S Dollar,US Gallon,2023-10-04
Idaho,ID,4.123,4.33,4.582,4.83,U.S Dollar,US Gallon,2023-10-04
Illinois,IL,3.775,4.274,4.712,4.32,U.S Dollar,US Gallon,2023-10-04
Indiana,IN,3.551,4.059,4.509,4.47,U.S Dollar,US Gallon,2023-10-04
Kansas,KS,3.58,3.895,4.204,4.308,U.S Dollar,US Gallon,2023-10-04
Kentucky,KY,3.381,3.849,4.263,4.302,U.S Dollar,US Gallon,2023-10-04
Louisiana,LA,3.3,3.683,4.044,4.194,U.S Dollar,US Gallon,2023-10-04
Massachusetts,MA,3.735,4.272,4.618,4.555,U.S Dollar,US Gallon,2023-10-04
Maryland,MD,3.502,4.054,4.332,4.41,U.S Dollar,US Gallon,2023-10-04
Maine,ME,3.756,4.179,4.585,4.515,U.S Dollar,US Gallon,2023-10-04
Michigan,MI,3.683,4.203,4.689,4.399,U.S Dollar,US Gallon,2023-10-04
Minnesota,MN,3.707,4.036,4.431,4.382,U.S Dollar,US Gallon,2023-10-04
Missouri,MO,3.469,3.799,4.123,4.188,U.S Dollar,US Gallon,2023-10-04
Mississippi,MS,3.214,3.608,3.973,4.115,U.S Dollar,US Gallon,2023-10-04
Montana,MT,4.081,4.374,4.665,4.704,U.S Dollar,US Gallon,2023-10-04
North Carolina,NC,3.417,3.814,4.193,4.331,U.S Dollar,US Gallon,2023-10-04
North Dakota,ND,3.811,4.135,4.47,4.405,U.S Dollar,US Gallon,2023-10-04
Nebraska,NE,3.68,3.875,4.313,4.296,U.S Dollar,US Gallon,2023-10-04
New Hampshire,NH,3.652,4.093,4.505,4.435,U.S Dollar,US Gallon,2023-10-04
New Jersey,NJ,3.606,4.193,4.461,4.522,U.S Dollar,US Gallon,2023-10-04
New Mexico,NM,3.701,4.061,4.348,4.431,U.S Dollar,US Gallon,2023-10-04
Nevada,NV,5.074,5.354,5.581,5.26,U.S Dollar,US Gallon,2023-10-04
New York,NY,3.885,4.37,4.738,4.746,U.S Dollar,US Gallon,2023-10-04
Ohio,OH,3.371,3.837,4.291,4.369,U.S Dollar,US Gallon,2023-10-04
Oklahoma,OK,3.529,3.869,4.14,4.234,U.S Dollar,US Gallon,2023-10-04
Oregon,OR,4.742,4.968,5.182,5.172,U.S Dollar,US Gallon,2023-10-04
Pennsylvania,PA,3.862,4.265,4.581,4.822,U.S Dollar,US Gallon,2023-10-04
Rhode Island,RI,3.685,4.32,4.645,4.542,U.S Dollar,US Gallon,2023-10-04
South Carolina,SC,3.291,3.69,4.055,4.301,U.S Dollar,US Gallon,2023-10-04
South Dakota,SD,3.776,3.961,4.408,4.401,U.S Dollar,US Gallon,2023-10-04
Tennessee,TN,3.314,3.717,4.082,4.277,U.S Dollar,US Gallon,2023-10-04
Texas,TX,3.318,3.727,4.059,4.091,U.S Dollar,US Gallon,2023-10-04
Utah,UT,4.112,4.346,4.561,4.743,U.S Dollar,US Gallon,2023-10-04
Virginia,VA,3.509,3.936,4.286,4.362,U.S Dollar,US Gallon,2023-10-04
Vermont,VT,3.794,4.241,4.627,4.55,U.S Dollar,US Gallon,2023-10-04
Washington,WA,5.123,5.368,5.561,5.674,U.S Dollar,US Gallon,2023-10-04
Wisconsin,WI,3.427,3.875,4.317,4.162,U.S Dollar,US Gallon,2023-10-04
West Virginia,WV,3.57,3.911,4.25,4.301,U.S Dollar,US Gallon,2023-10-04
Wyoming,WY,3.864,4.127,4.406,4.628,U.S Dollar,US Gallon,2023-10-04
