State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.608,3.817,4.017,3.991,U.S Dollar,US Gallon,2024-01-05
Alabama,AL,2.795,3.212,3.6,3.761,U.S Dollar,US Gallon,2024-01-05
Arkansas,AR,2.653,3.054,3.432,3.623,U.S Dollar,US Gallon,2024-01-05
Arizona,AZ,3.313,3.637,3.921,4.008,U.S Dollar,US Gallon,2024-01-05
California,CA,4.702,4.915,5.068,5.439,U.S Dollar,US Gallon,2024-01-05
Colorado,CO,2.742,3.111,3.428,3.665,U.S Dollar,US Gallon,2024-01-05
Connecticut,CT,3.191,3.795,4.193,4.278,U.S Dollar,US Gallon,2024-01-05
District of Columbia,DC,3.201,3.782,4.216,4.289,U.S Dollar,US Gallon,2024-01-05
Delaware,DE,2.989,3.518,3.817,3.918,U.S Dollar,US Gallon,2024-01-05
Florida,FL,3.086,3.49,3.817,3.879,U.S Dollar,US Gallon,2024-01-05
Georgia,GA,2.974,3.418,3.804,3.947,U.S Dollar,US Gallon,2024-01-05
Hawaii,HI,4.662,4.901,5.159,5.606,U.S Dollar,US Gallon,2024-01-05
Iowa,IA,2.813,3.123,3.621,3.632,U.S Dollar,US Gallon,2024-01-05
Idaho,ID,3.141,3.338,3.599,4.027,U.S Dollar,US Gallon,2024-01-05
Illinois,IL,3.078,3.563,3.993,3.884,U.S Dollar,US Gallon,2024-01-05
Indiana,IN,2.771,3.267,3.729,3.922,U.S Dollar,US Gallon,2024-01-05
Kansas,KS,2.698,3.012,3.325,3.645,U.S Dollar,US Gallon,2024-01-05
Kentucky,KY,2.843,3.293,3.701,3.728,U.S Dollar,US Gallon,2024-01-05
Louisiana,LA,2.739,3.154,3.52,3.592,U.S Dollar,US Gallon,2024-01-05
Massachusetts,MA,3.185,3.786,4.131,4.202,U.S Dollar,US Gallon,2024-01-05
Maryland,MD,3.125,3.698,3.998,4.016,U.S Dollar,US Gallon,2024-01-05
Maine,ME,3.195,3.606,4.02,4.324,U.S Dollar,US Gallon,2024-01-05
Michigan,MI,2.839,3.357,3.847,3.923,U.S Dollar,US Gallon,2024-01-05
Minnesota,MN,2.848,3.184,3.59,3.827,U.S Dollar,US Gallon,2024-01-05
Missouri,MO,2.671,3.025,3.334,3.552,U.S Dollar,US Gallon,2024-01-05
Mississippi,MS,2.667,3.056,3.447,3.564,U.S Dollar,US Gallon,2024-01-05
Montana,MT,2.955,3.249,3.555,3.63,U.S Dollar,US Gallon,2024-01-05
North Carolina,NC,2.949,3.378,3.755,3.906,U.S Dollar,US Gallon,2024-01-05
North Dakota,ND,2.842,3.162,3.502,3.876,U.S Dollar,US Gallon,2024-01-05
Nebraska,NE,2.825,3.06,3.557,3.642,U.S Dollar,US Gallon,2024-01-05
New Hampshire,NH,3.096,3.576,4.002,4.159,U.S Dollar,US Gallon,2024-01-05
New Jersey,NJ,3.089,3.702,3.97,4.089,U.S Dollar,US Gallon,2024-01-05
New Mexico,NM,2.92,3.325,3.601,3.865,U.S Dollar,US Gallon,2024-01-05
Nevada,NV,3.943,4.19,4.443,4.227,U.S Dollar,US Gallon,2024-01-05
New York,NY,3.335,3.853,4.228,4.458,U.S Dollar,US Gallon,2024-01-05
Ohio,OH,2.687,3.169,3.637,3.873,U.S Dollar,US Gallon,2024-01-05
Oklahoma,OK,2.615,2.96,3.244,3.469,U.S Dollar,US Gallon,2024-01-05
Oregon,OR,3.761,3.979,4.197,4.341,U.S Dollar,US Gallon,2024-01-05
Pennsylvania,PA,3.379,3.79,4.107,4.517,U.S Dollar,US Gallon,2024-01-05
Rhode Island,RI,3.065,3.723,4.086,4.231,U.S Dollar,US Gallon,2024-01-05
South Carolina,SC,2.889,3.316,3.668,3.758,U.S Dollar,US Gallon,2024-01-05
South Dakota,SD,2.918,3.092,3.554,3.718,U.S Dollar,US Gallon,2024-01-05
Tennessee,TN,2.719,3.123,3.49,3.705,U.S Dollar,US Gallon,2024-01-05
Texas,TX,2.673,3.098,3.438,3.479,U.S Dollar,US Gallon,2024-01-05
Utah,UT,2.871,3.091,3.297,3.814,U.S Dollar,US Gallon,2024-01-05
Virginia,VA,2.956,3.411,3.768,3.947,U.S Dollar,US Gallon,2024-01-05
Vermont,VT,3.278,3.874,4.268,4.303,U.S Dollar,US Gallon,2024-01-05
Washington,WA,4.106,4.351,4.565,4.907,U.S Dollar,US Gallon,2024-01-05
Wisconsin,WI,2.661,3.113,3.56,3.616,U.S Dollar,US Gallon,2024-01-05
West Virginia,WV,2.919,3.264,3.61,3.943,U.S Dollar,US Gallon,2024-01-05
Wyoming,WY,2.796,3.064,3.356,3.872,U.S Dollar,US Gallon,2024-01-05
