State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.745,3.917,4.159,4.585,U.S Dollar,US Gallon,2023-01-11
Alabama,AL,3.032,3.42,3.786,4.465,U.S Dollar,US Gallon,2023-01-11
Arkansas,AR,2.952,3.308,3.656,4.141,U.S Dollar,US Gallon,2023-01-11
Arizona,AZ,3.408,3.69,3.969,4.601,U.S Dollar,US Gallon,2023-01-11
California,CA,4.419,4.619,4.77,5.624,U.S Dollar,US Gallon,2023-01-11
Colorado,CO,3.129,3.458,3.756,4.294,U.S Dollar,US Gallon,2023-01-11
Connecticut,CT,3.165,3.769,4.203,5.055,U.S Dollar,US Gallon,2023-01-11
District of Columbia,DC,3.46,4.055,4.407,5.048,U.S Dollar,US Gallon,2023-01-11
Delaware,DE,3.234,3.691,3.94,4.294,U.S Dollar,US Gallon,2023-01-11
Florida,FL,3.277,3.669,3.997,4.766,U.S Dollar,US Gallon,2023-01-11
Georgia,GA,2.877,3.264,3.646,4.537,U.S Dollar,US Gallon,2023-01-11
Hawaii,HI,5.004,5.243,5.465,6.049,U.S Dollar,US Gallon,2023-01-11
Iowa,IA,3.146,3.395,3.878,4.202,U.S Dollar,US Gallon,2023-01-11
Idaho,ID,3.394,3.624,3.842,4.861,U.S Dollar,US Gallon,2023-01-11
Illinois,IL,3.45,3.866,4.305,4.519,U.S Dollar,US Gallon,2023-01-11
Indiana,IN,3.216,3.655,4.078,4.835,U.S Dollar,US Gallon,2023-01-11
Kansas,KS,2.904,3.198,3.518,4.026,U.S Dollar,US Gallon,2023-01-11
Kentucky,KY,2.96,3.386,3.752,4.513,U.S Dollar,US Gallon,2023-01-11
Louisiana,LA,2.934,3.318,3.675,4.261,U.S Dollar,US Gallon,2023-01-11
Massachusetts,MA,3.309,3.92,4.259,5.117,U.S Dollar,US Gallon,2023-01-11
Maryland,MD,3.326,3.83,4.081,4.554,U.S Dollar,US Gallon,2023-01-11
Maine,ME,3.361,3.758,4.114,5.411,U.S Dollar,US Gallon,2023-01-11
Michigan,MI,3.291,3.755,4.215,4.727,U.S Dollar,US Gallon,2023-01-11
Minnesota,MN,3.132,3.413,3.782,4.334,U.S Dollar,US Gallon,2023-01-11
Missouri,MO,2.93,3.214,3.548,4.109,U.S Dollar,US Gallon,2023-01-11
Mississippi,MS,2.886,3.26,3.615,4.293,U.S Dollar,US Gallon,2023-01-11
Montana,MT,2.996,3.258,3.554,4.404,U.S Dollar,US Gallon,2023-01-11
North Carolina,NC,3.122,3.504,3.863,4.632,U.S Dollar,US Gallon,2023-01-11
North Dakota,ND,3.11,3.37,3.701,4.381,U.S Dollar,US Gallon,2023-01-11
Nebraska,NE,3.107,3.285,3.737,4.132,U.S Dollar,US Gallon,2023-01-11
New Hampshire,NH,3.201,3.696,4.091,5.056,U.S Dollar,US Gallon,2023-01-11
New Jersey,NJ,3.281,3.889,4.159,4.86,U.S Dollar,US Gallon,2023-01-11
New Mexico,NM,3.092,3.429,3.702,4.322,U.S Dollar,US Gallon,2023-01-11
Nevada,NV,3.952,4.193,4.415,4.806,U.S Dollar,US Gallon,2023-01-11
New York,NY,3.441,3.923,4.282,5.312,U.S Dollar,US Gallon,2023-01-11
Ohio,OH,3.26,3.68,4.09,4.829,U.S Dollar,US Gallon,2023-01-11
Oklahoma,OK,2.921,3.242,3.493,3.886,U.S Dollar,US Gallon,2023-01-11
Oregon,OR,3.689,3.891,4.1,4.761,U.S Dollar,US Gallon,2023-01-11
Pennsylvania,PA,3.643,4.048,4.348,5.335,U.S Dollar,US Gallon,2023-01-11
Rhode Island,RI,3.236,3.911,4.235,5.128,U.S Dollar,US Gallon,2023-01-11
South Carolina,SC,2.992,3.374,3.721,4.448,U.S Dollar,US Gallon,2023-01-11
South Dakota,SD,3.216,3.384,3.82,4.295,U.S Dollar,US Gallon,2023-01-11
Tennessee,TN,2.968,3.344,3.704,4.392,U.S Dollar,US Gallon,2023-01-11
Texas,TX,2.84,3.224,3.557,4.091,U.S Dollar,US Gallon,2023-01-11
Utah,UT,3.237,3.443,3.641,4.896,U.S Dollar,US Gallon,2023-01-11
Virginia,VA,3.169,3.588,3.914,4.756,U.S Dollar,US Gallon,2023-01-11
Vermont,VT,3.405,3.967,4.364,4.997,U.S Dollar,US Gallon,2023-01-11
Washington,WA,3.945,4.154,4.35,4.982,U.S Dollar,US Gallon,2023-01-11
Wisconsin,WI,3.108,3.491,3.943,4.002,U.S Dollar,US Gallon,2023-01-11
West Virginia,WV,3.177,3.49,3.814,4.912,U.S Dollar,US Gallon,2023-01-11
Wyoming,WY,3.111,3.332,3.588,4.54,U.S Dollar,US Gallon,2023-01-11
