State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.714,4.895,5.075,5.225,U.S Dollar,US Gallon,2022-09-11
Alabama,AL,3.308,3.693,4.079,4.77,U.S Dollar,US Gallon,2022-09-11
Arkansas,AR,3.169,3.527,3.866,4.714,U.S Dollar,US Gallon,2022-09-11
Arizona,AZ,3.991,4.284,4.555,4.978,U.S Dollar,US Gallon,2022-09-11
California,CA,5.394,5.577,5.728,6.318,U.S Dollar,US Gallon,2022-09-11
Colorado,CO,3.68,4.028,4.315,4.758,U.S Dollar,US Gallon,2022-09-11
Connecticut,CT,3.599,4.179,4.565,5.135,U.S Dollar,US Gallon,2022-09-11
District of Columbia,DC,3.863,4.438,4.839,5.01,U.S Dollar,US Gallon,2022-09-11
Delaware,DE,3.429,3.948,4.226,4.694,U.S Dollar,US Gallon,2022-09-11
Florida,FL,3.448,3.858,4.171,4.774,U.S Dollar,US Gallon,2022-09-11
Georgia,GA,3.252,3.659,4.025,4.698,U.S Dollar,US Gallon,2022-09-11
Hawaii,HI,5.28,5.507,5.709,6.125,U.S Dollar,US Gallon,2022-09-11
Iowa,IA,3.392,3.674,4.103,4.868,U.S Dollar,US Gallon,2022-09-11
Idaho,ID,4.473,4.702,4.919,5.06,U.S Dollar,US Gallon,2022-09-11
Illinois,IL,4.019,4.505,4.899,5.237,U.S Dollar,US Gallon,2022-09-11
Indiana,IN,3.805,4.241,4.604,5.357,U.S Dollar,US Gallon,2022-09-11
Kansas,KS,3.375,3.667,3.966,4.796,U.S Dollar,US Gallon,2022-09-11
Kentucky,KY,3.356,3.749,4.105,4.902,U.S Dollar,US Gallon,2022-09-11
Louisiana,LA,3.212,3.583,3.951,4.625,U.S Dollar,US Gallon,2022-09-11
Massachusetts,MA,3.812,4.394,4.682,5.093,U.S Dollar,US Gallon,2022-09-11
Maryland,MD,3.516,4.061,4.313,4.805,U.S Dollar,US Gallon,2022-09-11
Maine,ME,3.784,4.198,4.539,5.127,U.S Dollar,US Gallon,2022-09-11
Michigan,MI,3.849,4.246,4.649,5.398,U.S Dollar,US Gallon,2022-09-11
Minnesota,MN,3.658,4.011,4.356,5.002,U.S Dollar,US Gallon,2022-09-11
Missouri,MO,3.309,3.629,3.93,4.776,U.S Dollar,US Gallon,2022-09-11
Mississippi,MS,3.175,3.524,3.898,4.621,U.S Dollar,US Gallon,2022-09-11
Montana,MT,3.954,4.234,4.497,4.914,U.S Dollar,US Gallon,2022-09-11
North Carolina,NC,3.42,3.804,4.155,4.809,U.S Dollar,US Gallon,2022-09-11
North Dakota,ND,3.651,3.994,4.343,4.874,U.S Dollar,US Gallon,2022-09-11
Nebraska,NE,3.513,3.698,4.169,4.85,U.S Dollar,US Gallon,2022-09-11
New Hampshire,NH,3.716,4.259,4.58,5.009,U.S Dollar,US Gallon,2022-09-11
New Jersey,NJ,3.712,4.312,4.566,4.95,U.S Dollar,US Gallon,2022-09-11
New Mexico,NM,3.572,3.89,4.173,4.832,U.S Dollar,US Gallon,2022-09-11
Nevada,NV,4.897,5.111,5.321,5.228,U.S Dollar,US Gallon,2022-09-11
New York,NY,3.899,4.374,4.716,5.213,U.S Dollar,US Gallon,2022-09-11
Ohio,OH,3.538,3.944,4.318,5.174,U.S Dollar,US Gallon,2022-09-11
Oklahoma,OK,3.295,3.614,3.831,4.675,U.S Dollar,US Gallon,2022-09-11
Oregon,OR,4.69,4.891,5.098,5.561,U.S Dollar,US Gallon,2022-09-11
Pennsylvania,PA,3.928,4.317,4.577,5.174,U.S Dollar,US Gallon,2022-09-11
Rhode Island,RI,3.702,4.313,4.619,4.964,U.S Dollar,US Gallon,2022-09-11
South Carolina,SC,3.328,3.717,4.053,4.797,U.S Dollar,US Gallon,2022-09-11
South Dakota,SD,3.696,3.878,4.301,4.849,U.S Dollar,US Gallon,2022-09-11
Tennessee,TN,3.276,3.657,4.024,4.728,U.S Dollar,US Gallon,2022-09-11
Texas,TX,3.154,3.541,3.868,4.601,U.S Dollar,US Gallon,2022-09-11
Utah,UT,4.314,4.543,4.738,4.872,U.S Dollar,US Gallon,2022-09-11
Virginia,VA,3.484,3.917,4.247,4.811,U.S Dollar,US Gallon,2022-09-11
Vermont,VT,3.893,4.479,4.859,5.021,U.S Dollar,US Gallon,2022-09-11
Washington,WA,4.654,4.88,5.088,5.551,U.S Dollar,US Gallon,2022-09-11
Wisconsin,WI,3.477,3.907,4.319,4.956,U.S Dollar,US Gallon,2022-09-11
West Virginia,WV,3.66,3.923,4.195,4.912,U.S Dollar,US Gallon,2022-09-11
Wyoming,WY,3.819,4.015,4.304,4.882,U.S Dollar,US Gallon,2022-09-11
