State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.3,4.471,4.635,4.154,U.S Dollar,US Gallon,2023-07-08
Alabama,AL,3.082,3.476,3.856,3.615,U.S Dollar,US Gallon,2023-07-08
Arkansas,AR,3.095,3.484,3.853,3.613,U.S Dollar,US Gallon,2023-07-08
Arizona,AZ,3.798,4.106,4.386,4.008,U.S Dollar,US Gallon,2023-07-08
California,CA,4.855,5.063,5.217,5.068,U.S Dollar,US Gallon,2023-07-08
Colorado,CO,3.776,4.145,4.444,3.903,U.S Dollar,US Gallon,2023-07-08
Connecticut,CT,3.624,4.108,4.487,4.073,U.S Dollar,US Gallon,2023-07-08
District of Columbia,DC,3.683,4.224,4.605,4.225,U.S Dollar,US Gallon,2023-07-08
Delaware,DE,3.469,3.931,4.212,3.712,U.S Dollar,US Gallon,2023-07-08
Florida,FL,3.454,3.831,4.147,3.659,U.S Dollar,US Gallon,2023-07-08
Georgia,GA,3.26,3.663,4.04,3.717,U.S Dollar,US Gallon,2023-07-08
Hawaii,HI,4.71,4.927,5.191,5.68,U.S Dollar,US Gallon,2023-07-08
Iowa,IA,3.33,3.607,4.073,3.596,U.S Dollar,US Gallon,2023-07-08
Idaho,ID,3.938,4.146,4.39,3.93,U.S Dollar,US Gallon,2023-07-08
Illinois,IL,3.849,4.364,4.783,3.861,U.S Dollar,US Gallon,2023-07-08
Indiana,IN,3.309,3.803,4.253,3.901,U.S Dollar,US Gallon,2023-07-08
Kansas,KS,3.252,3.56,3.856,3.558,U.S Dollar,US Gallon,2023-07-08
Kentucky,KY,3.212,3.691,4.102,3.692,U.S Dollar,US Gallon,2023-07-08
Louisiana,LA,3.071,3.461,3.823,3.474,U.S Dollar,US Gallon,2023-07-08
Massachusetts,MA,3.555,4.074,4.417,4.173,U.S Dollar,US Gallon,2023-07-08
Maryland,MD,3.567,4.073,4.341,3.802,U.S Dollar,US Gallon,2023-07-08
Maine,ME,3.62,4.02,4.417,4.137,U.S Dollar,US Gallon,2023-07-08
Michigan,MI,3.479,3.944,4.418,3.853,U.S Dollar,US Gallon,2023-07-08
Minnesota,MN,3.424,3.731,4.115,3.717,U.S Dollar,US Gallon,2023-07-08
Missouri,MO,3.241,3.583,3.893,3.476,U.S Dollar,US Gallon,2023-07-08
Mississippi,MS,2.968,3.355,3.717,3.483,U.S Dollar,US Gallon,2023-07-08
Montana,MT,3.719,4.029,4.309,4.063,U.S Dollar,US Gallon,2023-07-08
North Carolina,NC,3.251,3.639,3.997,3.69,U.S Dollar,US Gallon,2023-07-08
North Dakota,ND,3.465,3.767,4.08,3.792,U.S Dollar,US Gallon,2023-07-08
Nebraska,NE,3.31,3.513,3.957,3.552,U.S Dollar,US Gallon,2023-07-08
New Hampshire,NH,3.495,3.932,4.331,4.078,U.S Dollar,US Gallon,2023-07-08
New Jersey,NJ,3.517,4.035,4.292,3.703,U.S Dollar,US Gallon,2023-07-08
New Mexico,NM,3.503,3.835,4.139,3.84,U.S Dollar,US Gallon,2023-07-08
Nevada,NV,4.221,4.476,4.709,4.174,U.S Dollar,US Gallon,2023-07-08
New York,NY,3.68,4.133,4.488,4.394,U.S Dollar,US Gallon,2023-07-08
Ohio,OH,3.22,3.684,4.128,3.738,U.S Dollar,US Gallon,2023-07-08
Oklahoma,OK,3.178,3.506,3.762,3.459,U.S Dollar,US Gallon,2023-07-08
Oregon,OR,4.617,4.832,5.048,4.415,U.S Dollar,US Gallon,2023-07-08
Pennsylvania,PA,3.638,4.024,4.324,4.269,U.S Dollar,US Gallon,2023-07-08
Rhode Island,RI,3.511,4.112,4.439,4.191,U.S Dollar,US Gallon,2023-07-08
South Carolina,SC,3.172,3.585,3.941,3.595,U.S Dollar,US Gallon,2023-07-08
South Dakota,SD,3.491,3.668,4.139,3.676,U.S Dollar,US Gallon,2023-07-08
Tennessee,TN,3.112,3.509,3.871,3.587,U.S Dollar,US Gallon,2023-07-08
Texas,TX,3.138,3.534,3.865,3.358,U.S Dollar,US Gallon,2023-07-08
Utah,UT,3.872,4.104,4.314,3.711,U.S Dollar,US Gallon,2023-07-08
Virginia,VA,3.344,3.761,4.084,3.708,U.S Dollar,US Gallon,2023-07-08
Vermont,VT,3.604,4.03,4.438,3.933,U.S Dollar,US Gallon,2023-07-08
Washington,WA,4.965,5.188,5.395,4.938,U.S Dollar,US Gallon,2023-07-08
Wisconsin,WI,3.363,3.802,4.236,3.579,U.S Dollar,US Gallon,2023-07-08
West Virginia,WV,3.361,3.683,3.999,3.776,U.S Dollar,US Gallon,2023-07-08
Wyoming,WY,3.604,3.857,4.141,4.097,U.S Dollar,US Gallon,2023-07-08
