State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,5.481,5.718,5.88,6.037,U.S Dollar,US Gallon,2022-07-10
Alabama,AL,4.271,4.668,5.027,5.417,U.S Dollar,US Gallon,2022-07-10
Arkansas,AR,4.274,4.63,4.954,5.276,U.S Dollar,US Gallon,2022-07-10
Arizona,AZ,5.029,5.374,5.617,5.722,U.S Dollar,US Gallon,2022-07-10
California,CA,6.097,6.323,6.456,6.81,U.S Dollar,US Gallon,2022-07-10
Colorado,CO,4.86,5.21,5.501,5.457,U.S Dollar,US Gallon,2022-07-10
Connecticut,CT,4.649,5.148,5.493,5.884,U.S Dollar,US Gallon,2022-07-10
District of Columbia,DC,4.873,5.363,5.751,5.961,U.S Dollar,US Gallon,2022-07-10
Delaware,DE,4.593,5.054,5.306,5.598,U.S Dollar,US Gallon,2022-07-10
Florida,FL,4.42,4.846,5.164,5.526,U.S Dollar,US Gallon,2022-07-10
Georgia,GA,4.192,4.608,4.964,5.338,U.S Dollar,US Gallon,2022-07-10
Hawaii,HI,5.622,5.816,6.055,6.153,U.S Dollar,US Gallon,2022-07-10
Iowa,IA,4.494,4.691,5.186,5.299,U.S Dollar,US Gallon,2022-07-10
Idaho,ID,5.214,5.443,5.651,5.831,U.S Dollar,US Gallon,2022-07-10
Illinois,IL,5.158,5.648,6.032,5.73,U.S Dollar,US Gallon,2022-07-10
Indiana,IN,4.741,5.163,5.501,5.914,U.S Dollar,US Gallon,2022-07-10
Kansas,KS,4.47,4.755,5.051,5.269,U.S Dollar,US Gallon,2022-07-10
Kentucky,KY,4.384,4.804,5.145,5.638,U.S Dollar,US Gallon,2022-07-10
Louisiana,LA,4.235,4.617,4.961,5.203,U.S Dollar,US Gallon,2022-07-10
Massachusetts,MA,4.754,5.237,5.513,5.935,U.S Dollar,US Gallon,2022-07-10
Maryland,MD,4.631,5.133,5.412,5.621,U.S Dollar,US Gallon,2022-07-10
Maine,ME,4.848,5.245,5.555,5.922,U.S Dollar,US Gallon,2022-07-10
Michigan,MI,4.809,5.23,5.588,5.848,U.S Dollar,US Gallon,2022-07-10
Minnesota,MN,4.616,4.904,5.287,5.523,U.S Dollar,US Gallon,2022-07-10
Missouri,MO,4.414,4.744,5.053,5.281,U.S Dollar,US Gallon,2022-07-10
Mississippi,MS,4.202,4.559,4.916,5.19,U.S Dollar,US Gallon,2022-07-10
Montana,MT,4.891,5.185,5.467,5.863,U.S Dollar,US Gallon,2022-07-10
North Carolina,NC,4.329,4.731,5.085,5.522,U.S Dollar,US Gallon,2022-07-10
North Dakota,ND,4.591,4.927,5.278,5.493,U.S Dollar,US Gallon,2022-07-10
Nebraska,NE,4.587,4.745,5.217,5.268,U.S Dollar,US Gallon,2022-07-10
New Hampshire,NH,4.693,5.154,5.473,5.922,U.S Dollar,US Gallon,2022-07-10
New Jersey,NJ,4.723,5.274,5.506,5.8,U.S Dollar,US Gallon,2022-07-10
New Mexico,NM,4.504,4.851,5.112,5.422,U.S Dollar,US Gallon,2022-07-10
Nevada,NV,5.407,5.65,5.848,5.811,U.S Dollar,US Gallon,2022-07-10
New York,NY,4.809,5.237,5.562,6.062,U.S Dollar,US Gallon,2022-07-10
Ohio,OH,4.592,5.013,5.356,5.927,U.S Dollar,US Gallon,2022-07-10
Oklahoma,OK,4.424,4.759,4.986,5.146,U.S Dollar,US Gallon,2022-07-10
Oregon,OR,5.397,5.617,5.824,6.438,U.S Dollar,US Gallon,2022-07-10
Pennsylvania,PA,4.794,5.202,5.487,6.002,U.S Dollar,US Gallon,2022-07-10
Rhode Island,RI,4.725,5.254,5.549,6.014,U.S Dollar,US Gallon,2022-07-10
South Carolina,SC,4.193,4.583,4.928,5.344,U.S Dollar,US Gallon,2022-07-10
South Dakota,SD,4.681,4.852,5.308,5.363,U.S Dollar,US Gallon,2022-07-10
Tennessee,TN,4.301,4.702,5.069,5.446,U.S Dollar,US Gallon,2022-07-10
Texas,TX,4.241,4.632,4.952,5.074,U.S Dollar,US Gallon,2022-07-10
Utah,UT,5.194,5.406,5.607,5.598,U.S Dollar,US Gallon,2022-07-10
Virginia,VA,4.472,4.936,5.268,5.604,U.S Dollar,US Gallon,2022-07-10
Vermont,VT,4.753,5.272,5.659,5.803,U.S Dollar,US Gallon,2022-07-10
Washington,WA,5.364,5.594,5.777,6.398,U.S Dollar,US Gallon,2022-07-10
Wisconsin,WI,4.467,4.911,5.294,5.39,U.S Dollar,US Gallon,2022-07-10
West Virginia,WV,4.702,5.01,5.276,5.858,U.S Dollar,US Gallon,2022-07-10
Wyoming,WY,4.865,5.08,5.344,5.662,U.S Dollar,US Gallon,2022-07-10
