State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.566,3.778,3.972,3.926,U.S Dollar,US Gallon,2024-01-12
Alabama,AL,2.807,3.239,3.625,3.749,U.S Dollar,US Gallon,2024-01-12
Arkansas,AR,2.621,3.023,3.397,3.597,U.S Dollar,US Gallon,2024-01-12
Arizona,AZ,3.204,3.525,3.808,3.955,U.S Dollar,US Gallon,2024-01-12
California,CA,4.595,4.818,4.973,5.38,U.S Dollar,US Gallon,2024-01-12
Colorado,CO,2.728,3.099,3.407,3.579,U.S Dollar,US Gallon,2024-01-12
Connecticut,CT,3.161,3.752,4.166,4.256,U.S Dollar,US Gallon,2024-01-12
District of Columbia,DC,3.195,3.827,4.227,4.253,U.S Dollar,US Gallon,2024-01-12
Delaware,DE,2.91,3.439,3.739,3.797,U.S Dollar,US Gallon,2024-01-12
Florida,FL,3.116,3.546,3.868,3.843,U.S Dollar,US Gallon,2024-01-12
Georgia,GA,2.949,3.397,3.781,3.93,U.S Dollar,US Gallon,2024-01-12
Hawaii,HI,4.676,4.89,5.128,5.596,U.S Dollar,US Gallon,2024-01-12
Iowa,IA,2.743,3.076,3.541,3.595,U.S Dollar,US Gallon,2024-01-12
Idaho,ID,3.077,3.272,3.534,3.951,U.S Dollar,US Gallon,2024-01-12
Illinois,IL,3.107,3.602,4.041,3.845,U.S Dollar,US Gallon,2024-01-12
Indiana,IN,2.913,3.401,3.856,3.88,U.S Dollar,US Gallon,2024-01-12
Kansas,KS,2.671,2.974,3.304,3.62,U.S Dollar,US Gallon,2024-01-12
Kentucky,KY,2.812,3.282,3.686,3.691,U.S Dollar,US Gallon,2024-01-12
Louisiana,LA,2.756,3.188,3.557,3.58,U.S Dollar,US Gallon,2024-01-12
Massachusetts,MA,3.154,3.746,4.097,4.191,U.S Dollar,US Gallon,2024-01-12
Maryland,MD,3.058,3.616,3.924,3.895,U.S Dollar,US Gallon,2024-01-12
Maine,ME,3.176,3.605,4.006,4.316,U.S Dollar,US Gallon,2024-01-12
Michigan,MI,2.945,3.445,3.939,3.876,U.S Dollar,US Gallon,2024-01-12
Minnesota,MN,2.8,3.141,3.542,3.786,U.S Dollar,US Gallon,2024-01-12
Missouri,MO,2.625,2.978,3.285,3.523,U.S Dollar,US Gallon,2024-01-12
Mississippi,MS,2.675,3.087,3.466,3.552,U.S Dollar,US Gallon,2024-01-12
Montana,MT,2.913,3.207,3.523,3.631,U.S Dollar,US Gallon,2024-01-12
North Carolina,NC,2.905,3.334,3.716,3.869,U.S Dollar,US Gallon,2024-01-12
North Dakota,ND,2.808,3.137,3.457,3.877,U.S Dollar,US Gallon,2024-01-12
Nebraska,NE,2.779,3.032,3.427,3.607,U.S Dollar,US Gallon,2024-01-12
New Hampshire,NH,3.063,3.542,3.96,4.142,U.S Dollar,US Gallon,2024-01-12
New Jersey,NJ,3.049,3.663,3.93,4.043,U.S Dollar,US Gallon,2024-01-12
New Mexico,NM,2.825,3.209,3.482,3.815,U.S Dollar,US Gallon,2024-01-12
Nevada,NV,3.837,4.105,4.333,4.119,U.S Dollar,US Gallon,2024-01-12
New York,NY,3.296,3.818,4.201,4.432,U.S Dollar,US Gallon,2024-01-12
Ohio,OH,2.843,3.309,3.773,3.816,U.S Dollar,US Gallon,2024-01-12
Oklahoma,OK,2.588,2.931,3.207,3.42,U.S Dollar,US Gallon,2024-01-12
Oregon,OR,3.676,3.917,4.135,4.257,U.S Dollar,US Gallon,2024-01-12
Pennsylvania,PA,3.34,3.751,4.07,4.476,U.S Dollar,US Gallon,2024-01-12
Rhode Island,RI,3.05,3.711,4.059,4.217,U.S Dollar,US Gallon,2024-01-12
South Carolina,SC,2.829,3.246,3.611,3.713,U.S Dollar,US Gallon,2024-01-12
South Dakota,SD,2.883,3.05,3.532,3.718,U.S Dollar,US Gallon,2024-01-12
Tennessee,TN,2.74,3.161,3.534,3.677,U.S Dollar,US Gallon,2024-01-12
Texas,TX,2.67,3.109,3.449,3.479,U.S Dollar,US Gallon,2024-01-12
Utah,UT,2.789,3.009,3.218,3.736,U.S Dollar,US Gallon,2024-01-12
Virginia,VA,2.919,3.368,3.727,3.91,U.S Dollar,US Gallon,2024-01-12
Vermont,VT,3.234,3.773,4.195,4.277,U.S Dollar,US Gallon,2024-01-12
Washington,WA,4.035,4.288,4.502,4.829,U.S Dollar,US Gallon,2024-01-12
Wisconsin,WI,2.733,3.152,3.629,3.618,U.S Dollar,US Gallon,2024-01-12
West Virginia,WV,2.888,3.233,3.583,3.906,U.S Dollar,US Gallon,2024-01-12
Wyoming,WY,2.745,3.023,3.293,3.795,U.S Dollar,US Gallon,2024-01-12
