State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.183,4.463,4.615,4.521,U.S Dollar,US Gallon,2023-11-05
Alabama,AL,3.001,3.403,3.789,4.096,U.S Dollar,US Gallon,2023-11-05
Arkansas,AR,3.022,3.413,3.788,4.163,U.S Dollar,US Gallon,2023-11-05
Arizona,AZ,3.865,4.178,4.468,4.55,U.S Dollar,US Gallon,2023-11-05
California,CA,5.157,5.378,5.539,6.052,U.S Dollar,US Gallon,2023-11-05
Colorado,CO,3.44,3.819,4.115,4.488,U.S Dollar,US Gallon,2023-11-05
Connecticut,CT,3.518,4.114,4.506,4.544,U.S Dollar,US Gallon,2023-11-05
District of Columbia,DC,3.619,4.197,4.585,4.509,U.S Dollar,US Gallon,2023-11-05
Delaware,DE,3.097,3.642,3.944,4.261,U.S Dollar,US Gallon,2023-11-05
Florida,FL,3.171,3.586,3.918,4.243,U.S Dollar,US Gallon,2023-11-05
Georgia,GA,2.907,3.331,3.729,4.017,U.S Dollar,US Gallon,2023-11-05
Hawaii,HI,4.747,4.948,5.213,5.737,U.S Dollar,US Gallon,2023-11-05
Iowa,IA,3.103,3.451,3.883,4.423,U.S Dollar,US Gallon,2023-11-05
Idaho,ID,3.834,4.069,4.299,4.622,U.S Dollar,US Gallon,2023-11-05
Illinois,IL,3.529,4.031,4.463,4.265,U.S Dollar,US Gallon,2023-11-05
Indiana,IN,3.258,3.761,4.218,4.329,U.S Dollar,US Gallon,2023-11-05
Kansas,KS,3.211,3.509,3.84,4.487,U.S Dollar,US Gallon,2023-11-05
Kentucky,KY,3.069,3.552,3.952,4.147,U.S Dollar,US Gallon,2023-11-05
Louisiana,LA,2.979,3.382,3.76,4.003,U.S Dollar,US Gallon,2023-11-05
Massachusetts,MA,3.521,4.096,4.444,4.458,U.S Dollar,US Gallon,2023-11-05
Maryland,MD,3.302,3.862,4.178,4.361,U.S Dollar,US Gallon,2023-11-05
Maine,ME,3.5,3.933,4.355,4.471,U.S Dollar,US Gallon,2023-11-05
Michigan,MI,3.439,3.929,4.424,4.281,U.S Dollar,US Gallon,2023-11-05
Minnesota,MN,3.295,3.629,4.035,4.626,U.S Dollar,US Gallon,2023-11-05
Missouri,MO,3.085,3.423,3.741,4.277,U.S Dollar,US Gallon,2023-11-05
Mississippi,MS,2.911,3.292,3.67,3.945,U.S Dollar,US Gallon,2023-11-05
Montana,MT,3.625,3.888,4.213,4.394,U.S Dollar,US Gallon,2023-11-05
North Carolina,NC,3.121,3.528,3.904,4.186,U.S Dollar,US Gallon,2023-11-05
North Dakota,ND,3.461,3.717,4.105,4.534,U.S Dollar,US Gallon,2023-11-05
Nebraska,NE,3.313,3.532,3.967,4.485,U.S Dollar,US Gallon,2023-11-05
New Hampshire,NH,3.403,3.886,4.308,4.347,U.S Dollar,US Gallon,2023-11-05
New Jersey,NJ,3.357,3.976,4.248,4.464,U.S Dollar,US Gallon,2023-11-05
New Mexico,NM,3.298,3.652,3.936,4.399,U.S Dollar,US Gallon,2023-11-05
Nevada,NV,4.486,4.76,4.996,4.845,U.S Dollar,US Gallon,2023-11-05
New York,NY,3.707,4.211,4.586,4.673,U.S Dollar,US Gallon,2023-11-05
Ohio,OH,3.146,3.613,4.076,4.239,U.S Dollar,US Gallon,2023-11-05
Oklahoma,OK,3.042,3.366,3.638,4.319,U.S Dollar,US Gallon,2023-11-05
Oregon,OR,4.278,4.511,4.739,4.888,U.S Dollar,US Gallon,2023-11-05
Pennsylvania,PA,3.663,4.032,4.332,4.742,U.S Dollar,US Gallon,2023-11-05
Rhode Island,RI,3.448,4.082,4.428,4.469,U.S Dollar,US Gallon,2023-11-05
South Carolina,SC,2.985,3.404,3.766,4.095,U.S Dollar,US Gallon,2023-11-05
South Dakota,SD,3.402,3.561,4.07,4.377,U.S Dollar,US Gallon,2023-11-05
Tennessee,TN,3.03,3.45,3.824,4.112,U.S Dollar,US Gallon,2023-11-05
Texas,TX,2.89,3.308,3.645,3.908,U.S Dollar,US Gallon,2023-11-05
Utah,UT,3.646,3.874,4.085,4.428,U.S Dollar,US Gallon,2023-11-05
Virginia,VA,3.227,3.668,4.021,4.242,U.S Dollar,US Gallon,2023-11-05
Vermont,VT,3.603,4.098,4.497,4.474,U.S Dollar,US Gallon,2023-11-05
Washington,WA,4.609,4.879,5.074,5.373,U.S Dollar,US Gallon,2023-11-05
Wisconsin,WI,3.143,3.603,4.033,4.117,U.S Dollar,US Gallon,2023-11-05
West Virginia,WV,3.293,3.638,3.987,4.204,U.S Dollar,US Gallon,2023-11-05
Wyoming,WY,3.513,3.744,4.046,4.602,U.S Dollar,US Gallon,2023-11-05
