State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.849,5.02,5.207,5.288,U.S Dollar,US Gallon,2022-08-29
Alabama,AL,3.443,3.818,4.2,4.802,U.S Dollar,US Gallon,2022-08-29
Arkansas,AR,3.353,3.697,4.042,4.755,U.S Dollar,US Gallon,2022-08-29
Arizona,AZ,4.002,4.293,4.569,4.987,U.S Dollar,US Gallon,2022-08-29
California,CA,5.276,5.472,5.622,6.3,U.S Dollar,US Gallon,2022-08-29
Colorado,CO,3.812,4.16,4.457,4.791,U.S Dollar,US Gallon,2022-08-29
Connecticut,CT,3.881,4.443,4.804,5.161,U.S Dollar,US Gallon,2022-08-29
District of Columbia,DC,4.058,4.656,5.016,5.292,U.S Dollar,US Gallon,2022-08-29
Delaware,DE,3.692,4.198,4.462,4.829,U.S Dollar,US Gallon,2022-08-29
Florida,FL,3.609,4.006,4.329,4.845,U.S Dollar,US Gallon,2022-08-29
Georgia,GA,3.381,3.768,4.134,4.717,U.S Dollar,US Gallon,2022-08-29
Hawaii,HI,5.306,5.523,5.779,6.099,U.S Dollar,US Gallon,2022-08-29
Iowa,IA,3.516,3.794,4.245,4.909,U.S Dollar,US Gallon,2022-08-29
Idaho,ID,4.59,4.822,5.038,5.116,U.S Dollar,US Gallon,2022-08-29
Illinois,IL,4.166,4.641,5.017,5.193,U.S Dollar,US Gallon,2022-08-29
Indiana,IN,3.819,4.235,4.587,5.273,U.S Dollar,US Gallon,2022-08-29
Kansas,KS,3.535,3.818,4.134,4.803,U.S Dollar,US Gallon,2022-08-29
Kentucky,KY,3.462,3.835,4.189,4.917,U.S Dollar,US Gallon,2022-08-29
Louisiana,LA,3.407,3.767,4.128,4.68,U.S Dollar,US Gallon,2022-08-29
Massachusetts,MA,4.061,4.598,4.907,5.196,U.S Dollar,US Gallon,2022-08-29
Maryland,MD,3.786,4.298,4.573,4.957,U.S Dollar,US Gallon,2022-08-29
Maine,ME,4.014,4.422,4.772,5.195,U.S Dollar,US Gallon,2022-08-29
Michigan,MI,3.829,4.216,4.601,5.334,U.S Dollar,US Gallon,2022-08-29
Minnesota,MN,3.784,4.138,4.498,5.028,U.S Dollar,US Gallon,2022-08-29
Missouri,MO,3.459,3.782,4.074,4.789,U.S Dollar,US Gallon,2022-08-29
Mississippi,MS,3.372,3.71,4.08,4.655,U.S Dollar,US Gallon,2022-08-29
Montana,MT,4.113,4.39,4.692,4.92,U.S Dollar,US Gallon,2022-08-29
North Carolina,NC,3.547,3.921,4.272,4.934,U.S Dollar,US Gallon,2022-08-29
North Dakota,ND,3.798,4.12,4.521,4.881,U.S Dollar,US Gallon,2022-08-29
Nebraska,NE,3.622,3.826,4.295,4.855,U.S Dollar,US Gallon,2022-08-29
New Hampshire,NH,3.948,4.437,4.787,5.123,U.S Dollar,US Gallon,2022-08-29
New Jersey,NJ,3.949,4.516,4.772,5.004,U.S Dollar,US Gallon,2022-08-29
New Mexico,NM,3.746,4.063,4.357,4.888,U.S Dollar,US Gallon,2022-08-29
Nevada,NV,4.873,5.121,5.317,5.189,U.S Dollar,US Gallon,2022-08-29
New York,NY,4.141,4.592,4.931,5.344,U.S Dollar,US Gallon,2022-08-29
Ohio,OH,3.546,3.928,4.29,5.212,U.S Dollar,US Gallon,2022-08-29
Oklahoma,OK,3.467,3.785,4.036,4.718,U.S Dollar,US Gallon,2022-08-29
Oregon,OR,4.785,4.974,5.193,5.637,U.S Dollar,US Gallon,2022-08-29
Pennsylvania,PA,4.135,4.517,4.776,5.321,U.S Dollar,US Gallon,2022-08-29
Rhode Island,RI,3.957,4.55,4.854,5.121,U.S Dollar,US Gallon,2022-08-29
South Carolina,SC,3.453,3.83,4.182,4.857,U.S Dollar,US Gallon,2022-08-29
South Dakota,SD,3.782,3.991,4.471,4.84,U.S Dollar,US Gallon,2022-08-29
Tennessee,TN,3.444,3.823,4.185,4.782,U.S Dollar,US Gallon,2022-08-29
Texas,TX,3.374,3.736,4.066,4.653,U.S Dollar,US Gallon,2022-08-29
Utah,UT,4.474,4.693,4.889,4.85,U.S Dollar,US Gallon,2022-08-29
Virginia,VA,3.641,4.058,4.391,4.935,U.S Dollar,US Gallon,2022-08-29
Vermont,VT,4.123,4.646,5.062,5.088,U.S Dollar,US Gallon,2022-08-29
Washington,WA,4.736,4.952,5.154,5.612,U.S Dollar,US Gallon,2022-08-29
Wisconsin,WI,3.613,4.024,4.438,4.955,U.S Dollar,US Gallon,2022-08-29
West Virginia,WV,3.797,4.062,4.321,5.107,U.S Dollar,US Gallon,2022-08-29
Wyoming,WY,3.97,4.134,4.439,4.918,U.S Dollar,US Gallon,2022-08-29
