State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,5.411,5.562,5.737,5.132,U.S Dollar,US Gallon,2022-10-04
Alabama,AL,3.189,3.559,3.942,4.627,U.S Dollar,US Gallon,2022-10-04
Arkansas,AR,3.21,3.557,3.904,4.593,U.S Dollar,US Gallon,2022-10-04
Arizona,AZ,4.499,4.801,5.066,4.892,U.S Dollar,US Gallon,2022-10-04
California,CA,6.412,6.591,6.741,6.33,U.S Dollar,US Gallon,2022-10-04
Colorado,CO,3.693,4.027,4.33,4.64,U.S Dollar,US Gallon,2022-10-04
Connecticut,CT,3.277,3.821,4.211,4.942,U.S Dollar,US Gallon,2022-10-04
District of Columbia,DC,3.761,4.396,4.728,4.974,U.S Dollar,US Gallon,2022-10-04
Delaware,DE,3.323,3.789,4.062,4.676,U.S Dollar,US Gallon,2022-10-04
Florida,FL,3.183,3.597,3.915,4.662,U.S Dollar,US Gallon,2022-10-04
Georgia,GA,3.165,3.567,3.936,4.566,U.S Dollar,US Gallon,2022-10-04
Hawaii,HI,5.224,5.453,5.717,6.084,U.S Dollar,US Gallon,2022-10-04
Iowa,IA,3.652,3.861,4.375,4.648,U.S Dollar,US Gallon,2022-10-04
Idaho,ID,4.42,4.593,4.823,4.984,U.S Dollar,US Gallon,2022-10-04
Illinois,IL,4.212,4.621,5.046,5.018,U.S Dollar,US Gallon,2022-10-04
Indiana,IN,4.077,4.443,4.82,5.122,U.S Dollar,US Gallon,2022-10-04
Kansas,KS,3.417,3.682,3.998,4.59,U.S Dollar,US Gallon,2022-10-04
Kentucky,KY,3.416,3.826,4.172,4.755,U.S Dollar,US Gallon,2022-10-04
Louisiana,LA,3.102,3.462,3.829,4.495,U.S Dollar,US Gallon,2022-10-04
Massachusetts,MA,3.489,4.06,4.361,4.888,U.S Dollar,US Gallon,2022-10-04
Maryland,MD,3.446,3.958,4.245,4.696,U.S Dollar,US Gallon,2022-10-04
Maine,ME,3.516,3.881,4.249,4.913,U.S Dollar,US Gallon,2022-10-04
Michigan,MI,4.181,4.559,4.969,5.248,U.S Dollar,US Gallon,2022-10-04
Minnesota,MN,3.718,4.001,4.394,4.858,U.S Dollar,US Gallon,2022-10-04
Missouri,MO,3.345,3.609,3.938,4.622,U.S Dollar,US Gallon,2022-10-04
Mississippi,MS,3.06,3.42,3.768,4.499,U.S Dollar,US Gallon,2022-10-04
Montana,MT,3.975,4.235,4.503,4.872,U.S Dollar,US Gallon,2022-10-04
North Carolina,NC,3.303,3.674,4.031,4.616,U.S Dollar,US Gallon,2022-10-04
North Dakota,ND,3.698,4.012,4.398,4.684,U.S Dollar,US Gallon,2022-10-04
Nebraska,NE,3.583,3.819,4.277,4.693,U.S Dollar,US Gallon,2022-10-04
New Hampshire,NH,3.371,3.878,4.257,4.764,U.S Dollar,US Gallon,2022-10-04
New Jersey,NJ,3.417,3.994,4.262,4.753,U.S Dollar,US Gallon,2022-10-04
New Mexico,NM,3.642,3.957,4.241,4.669,U.S Dollar,US Gallon,2022-10-04
Nevada,NV,5.508,5.719,5.911,5.237,U.S Dollar,US Gallon,2022-10-04
New York,NY,3.593,4.043,4.389,4.996,U.S Dollar,US Gallon,2022-10-04
Ohio,OH,3.79,4.111,4.492,4.97,U.S Dollar,US Gallon,2022-10-04
Oklahoma,OK,3.45,3.764,3.987,4.471,U.S Dollar,US Gallon,2022-10-04
Oregon,OR,5.456,5.6,5.824,5.448,U.S Dollar,US Gallon,2022-10-04
Pennsylvania,PA,3.769,4.138,4.408,5.003,U.S Dollar,US Gallon,2022-10-04
Rhode Island,RI,3.316,3.934,4.238,4.744,U.S Dollar,US Gallon,2022-10-04
South Carolina,SC,3.257,3.637,3.976,4.603,U.S Dollar,US Gallon,2022-10-04
South Dakota,SD,3.681,3.814,4.292,4.623,U.S Dollar,US Gallon,2022-10-04
Tennessee,TN,3.181,3.56,3.908,4.57,U.S Dollar,US Gallon,2022-10-04
Texas,TX,3.096,3.459,3.79,4.399,U.S Dollar,US Gallon,2022-10-04
Utah,UT,4.169,4.383,4.575,4.798,U.S Dollar,US Gallon,2022-10-04
Virginia,VA,3.318,3.74,4.059,4.644,U.S Dollar,US Gallon,2022-10-04
Vermont,VT,3.642,4.193,4.619,4.834,U.S Dollar,US Gallon,2022-10-04
Washington,WA,5.326,5.496,5.687,5.474,U.S Dollar,US Gallon,2022-10-04
Wisconsin,WI,4.03,4.354,4.838,4.667,U.S Dollar,US Gallon,2022-10-04
West Virginia,WV,3.446,3.706,3.969,4.676,U.S Dollar,US Gallon,2022-10-04
Wyoming,WY,3.83,4.061,4.318,4.818,U.S Dollar,US Gallon,2022-10-04
