State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.225,4.348,4.527,4.152,U.S Dollar,US Gallon,2023-06-24
Alabama,AL,3.141,3.534,3.909,3.662,U.S Dollar,US Gallon,2023-06-24
Arkansas,AR,3.137,3.523,3.891,3.648,U.S Dollar,US Gallon,2023-06-24
Arizona,AZ,4.021,4.353,4.627,4.142,U.S Dollar,US Gallon,2023-06-24
California,CA,4.846,5.058,5.21,5.058,U.S Dollar,US Gallon,2023-06-24
Colorado,CO,3.637,4.004,4.294,3.929,U.S Dollar,US Gallon,2023-06-24
Connecticut,CT,3.644,4.118,4.504,4.087,U.S Dollar,US Gallon,2023-06-24
District of Columbia,DC,3.747,4.321,4.719,4.303,U.S Dollar,US Gallon,2023-06-24
Delaware,DE,3.39,3.871,4.151,3.685,U.S Dollar,US Gallon,2023-06-24
Florida,FL,3.359,3.762,4.083,3.758,U.S Dollar,US Gallon,2023-06-24
Georgia,GA,3.282,3.686,4.066,3.771,U.S Dollar,US Gallon,2023-06-24
Hawaii,HI,4.726,4.944,5.218,5.725,U.S Dollar,US Gallon,2023-06-24
Iowa,IA,3.381,3.654,4.119,3.647,U.S Dollar,US Gallon,2023-06-24
Idaho,ID,3.98,4.177,4.43,3.984,U.S Dollar,US Gallon,2023-06-24
Illinois,IL,3.995,4.523,4.936,3.919,U.S Dollar,US Gallon,2023-06-24
Indiana,IN,3.475,3.97,4.415,3.955,U.S Dollar,US Gallon,2023-06-24
Kansas,KS,3.259,3.563,3.865,3.594,U.S Dollar,US Gallon,2023-06-24
Kentucky,KY,3.341,3.817,4.209,3.753,U.S Dollar,US Gallon,2023-06-24
Louisiana,LA,3.115,3.507,3.863,3.5,U.S Dollar,US Gallon,2023-06-24
Massachusetts,MA,3.549,4.063,4.403,4.214,U.S Dollar,US Gallon,2023-06-24
Maryland,MD,3.475,3.99,4.26,3.781,U.S Dollar,US Gallon,2023-06-24
Maine,ME,3.614,4.011,4.415,4.195,U.S Dollar,US Gallon,2023-06-24
Michigan,MI,3.527,3.979,4.456,3.914,U.S Dollar,US Gallon,2023-06-24
Minnesota,MN,3.462,3.76,4.154,3.756,U.S Dollar,US Gallon,2023-06-24
Missouri,MO,3.283,3.605,3.919,3.53,U.S Dollar,US Gallon,2023-06-24
Mississippi,MS,3.002,3.389,3.739,3.517,U.S Dollar,US Gallon,2023-06-24
Montana,MT,3.709,4.024,4.278,4.174,U.S Dollar,US Gallon,2023-06-24
North Carolina,NC,3.291,3.681,4.028,3.721,U.S Dollar,US Gallon,2023-06-24
North Dakota,ND,3.461,3.747,4.067,3.848,U.S Dollar,US Gallon,2023-06-24
Nebraska,NE,3.359,3.561,4.052,3.597,U.S Dollar,US Gallon,2023-06-24
New Hampshire,NH,3.506,3.925,4.334,4.119,U.S Dollar,US Gallon,2023-06-24
New Jersey,NJ,3.481,3.998,4.261,3.702,U.S Dollar,US Gallon,2023-06-24
New Mexico,NM,3.501,3.855,4.146,3.923,U.S Dollar,US Gallon,2023-06-24
Nevada,NV,4.256,4.505,4.745,4.231,U.S Dollar,US Gallon,2023-06-24
New York,NY,3.697,4.145,4.496,4.461,U.S Dollar,US Gallon,2023-06-24
Ohio,OH,3.424,3.887,4.322,3.823,U.S Dollar,US Gallon,2023-06-24
Oklahoma,OK,3.193,3.522,3.772,3.46,U.S Dollar,US Gallon,2023-06-24
Oregon,OR,4.63,4.8,5.036,4.44,U.S Dollar,US Gallon,2023-06-24
Pennsylvania,PA,3.647,4.023,4.29,4.324,U.S Dollar,US Gallon,2023-06-24
Rhode Island,RI,3.529,4.131,4.469,4.22,U.S Dollar,US Gallon,2023-06-24
South Carolina,SC,3.224,3.623,3.975,3.618,U.S Dollar,US Gallon,2023-06-24
South Dakota,SD,3.47,3.63,4.105,3.725,U.S Dollar,US Gallon,2023-06-24
Tennessee,TN,3.129,3.517,3.868,3.637,U.S Dollar,US Gallon,2023-06-24
Texas,TX,3.231,3.631,3.962,3.417,U.S Dollar,US Gallon,2023-06-24
Utah,UT,4.019,4.244,4.457,3.797,U.S Dollar,US Gallon,2023-06-24
Virginia,VA,3.332,3.743,4.06,3.737,U.S Dollar,US Gallon,2023-06-24
Vermont,VT,3.617,4.029,4.441,3.937,U.S Dollar,US Gallon,2023-06-24
Washington,WA,4.973,5.17,5.373,4.952,U.S Dollar,US Gallon,2023-06-24
Wisconsin,WI,3.507,3.961,4.38,3.649,U.S Dollar,US Gallon,2023-06-24
West Virginia,WV,3.433,3.762,4.054,3.847,U.S Dollar,US Gallon,2023-06-24
Wyoming,WY,3.617,3.871,4.141,4.144,U.S Dollar,US Gallon,2023-06-24
