State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.725,3.893,4.117,3.86,U.S Dollar,US Gallon,2024-03-13
Alabama,AL,3.091,3.497,3.881,3.854,U.S Dollar,US Gallon,2024-03-13
Arkansas,AR,3.066,3.463,3.832,3.7,U.S Dollar,US Gallon,2024-03-13
Arizona,AZ,3.549,3.862,4.149,3.989,U.S Dollar,US Gallon,2024-03-13
California,CA,4.877,5.096,5.256,5.39,U.S Dollar,US Gallon,2024-03-13
Colorado,CO,3.047,3.413,3.727,3.775,U.S Dollar,US Gallon,2024-03-13
Connecticut,CT,3.296,3.843,4.254,4.228,U.S Dollar,US Gallon,2024-03-13
District of Columbia,DC,3.553,4.055,4.504,4.408,U.S Dollar,US Gallon,2024-03-13
Delaware,DE,3.236,3.746,4.013,3.996,U.S Dollar,US Gallon,2024-03-13
Florida,FL,3.378,3.792,4.114,3.961,U.S Dollar,US Gallon,2024-03-13
Georgia,GA,3.208,3.626,4.014,4.004,U.S Dollar,US Gallon,2024-03-13
Hawaii,HI,4.71,4.921,5.173,5.596,U.S Dollar,US Gallon,2024-03-13
Iowa,IA,3.17,3.425,3.912,3.779,U.S Dollar,US Gallon,2024-03-13
Idaho,ID,3.327,3.551,3.8,4.186,U.S Dollar,US Gallon,2024-03-13
Illinois,IL,3.706,4.195,4.625,4.058,U.S Dollar,US Gallon,2024-03-13
Indiana,IN,3.299,3.794,4.254,3.967,U.S Dollar,US Gallon,2024-03-13
Kansas,KS,3.156,3.476,3.784,3.685,U.S Dollar,US Gallon,2024-03-13
Kentucky,KY,3.099,3.574,3.975,3.836,U.S Dollar,US Gallon,2024-03-13
Louisiana,LA,3.042,3.447,3.805,3.745,U.S Dollar,US Gallon,2024-03-13
Massachusetts,MA,3.2,3.753,4.114,4.199,U.S Dollar,US Gallon,2024-03-13
Maryland,MD,3.347,3.884,4.166,4.104,U.S Dollar,US Gallon,2024-03-13
Maine,ME,3.238,3.635,4.071,4.345,U.S Dollar,US Gallon,2024-03-13
Michigan,MI,3.517,4.034,4.527,3.987,U.S Dollar,US Gallon,2024-03-13
Minnesota,MN,3.161,3.481,3.881,3.822,U.S Dollar,US Gallon,2024-03-13
Missouri,MO,3.184,3.518,3.815,3.666,U.S Dollar,US Gallon,2024-03-13
Mississippi,MS,2.955,3.355,3.728,3.695,U.S Dollar,US Gallon,2024-03-13
Montana,MT,3.413,3.705,4.017,3.914,U.S Dollar,US Gallon,2024-03-13
North Carolina,NC,3.201,3.61,3.986,3.996,U.S Dollar,US Gallon,2024-03-13
North Dakota,ND,3.271,3.584,3.903,3.828,U.S Dollar,US Gallon,2024-03-13
Nebraska,NE,3.2,3.391,3.834,3.678,U.S Dollar,US Gallon,2024-03-13
New Hampshire,NH,3.14,3.603,4.018,4.17,U.S Dollar,US Gallon,2024-03-13
New Jersey,NJ,3.175,3.751,4.008,4.031,U.S Dollar,US Gallon,2024-03-13
New Mexico,NM,3.136,3.51,3.789,3.838,U.S Dollar,US Gallon,2024-03-13
Nevada,NV,4.138,4.391,4.63,4.245,U.S Dollar,US Gallon,2024-03-13
New York,NY,3.34,3.845,4.234,4.4,U.S Dollar,US Gallon,2024-03-13
Ohio,OH,3.292,3.764,4.23,3.914,U.S Dollar,US Gallon,2024-03-13
Oklahoma,OK,3.084,3.432,3.696,3.571,U.S Dollar,US Gallon,2024-03-13
Oregon,OR,3.958,4.164,4.396,4.194,U.S Dollar,US Gallon,2024-03-13
Pennsylvania,PA,3.51,3.906,4.218,4.456,U.S Dollar,US Gallon,2024-03-13
Rhode Island,RI,3.161,3.784,4.143,4.245,U.S Dollar,US Gallon,2024-03-13
South Carolina,SC,3.101,3.507,3.864,3.873,U.S Dollar,US Gallon,2024-03-13
South Dakota,SD,3.192,3.356,3.773,3.707,U.S Dollar,US Gallon,2024-03-13
Tennessee,TN,3.064,3.469,3.84,3.808,U.S Dollar,US Gallon,2024-03-13
Texas,TX,3.018,3.432,3.767,3.675,U.S Dollar,US Gallon,2024-03-13
Utah,UT,3.346,3.577,3.783,4.097,U.S Dollar,US Gallon,2024-03-13
Virginia,VA,3.252,3.675,4.027,4.029,U.S Dollar,US Gallon,2024-03-13
Vermont,VT,3.256,3.798,4.21,4.245,U.S Dollar,US Gallon,2024-03-13
Washington,WA,4.222,4.468,4.689,4.66,U.S Dollar,US Gallon,2024-03-13
Wisconsin,WI,3.22,3.663,4.103,3.743,U.S Dollar,US Gallon,2024-03-13
West Virginia,WV,3.268,3.639,3.998,3.982,U.S Dollar,US Gallon,2024-03-13
Wyoming,WY,3.106,3.365,3.641,3.916,U.S Dollar,US Gallon,2024-03-13
