State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.666,4.828,5.041,5.169,U.S Dollar,US Gallon,2022-05-03
Alabama,AL,3.86,4.206,4.552,5.141,U.S Dollar,US Gallon,2022-05-03
Arkansas,AR,3.808,4.115,4.417,5.131,U.S Dollar,US Gallon,2022-05-03
Arizona,AZ,4.574,4.847,5.11,5.31,U.S Dollar,US Gallon,2022-05-03
California,CA,5.747,5.942,6.084,6.451,U.S Dollar,US Gallon,2022-05-03
Colorado,CO,4.032,4.366,4.667,5.277,U.S Dollar,US Gallon,2022-05-03
Connecticut,CT,4.144,4.467,4.704,6.065,U.S Dollar,US Gallon,2022-05-03
District of Columbia,DC,4.516,4.996,5.119,5.508,U.S Dollar,US Gallon,2022-05-03
Delaware,DE,4.251,4.615,4.876,5.755,U.S Dollar,US Gallon,2022-05-03
Florida,FL,4.179,4.561,4.867,5.483,U.S Dollar,US Gallon,2022-05-03
Georgia,GA,3.728,4.099,4.454,4.957,U.S Dollar,US Gallon,2022-05-03
Hawaii,HI,5.266,5.476,5.722,5.745,U.S Dollar,US Gallon,2022-05-03
Iowa,IA,3.902,4.064,4.491,5.236,U.S Dollar,US Gallon,2022-05-03
Idaho,ID,4.446,4.648,4.847,5.242,U.S Dollar,US Gallon,2022-05-03
Illinois,IL,4.466,4.834,5.223,5.107,U.S Dollar,US Gallon,2022-05-03
Indiana,IN,4.044,4.391,4.72,5.13,U.S Dollar,US Gallon,2022-05-03
Kansas,KS,3.796,4.037,4.323,5.217,U.S Dollar,US Gallon,2022-05-03
Kentucky,KY,3.831,4.177,4.498,5.084,U.S Dollar,US Gallon,2022-05-03
Louisiana,LA,3.875,4.205,4.527,5.022,U.S Dollar,US Gallon,2022-05-03
Massachusetts,MA,4.225,4.553,4.783,6.04,U.S Dollar,US Gallon,2022-05-03
Maryland,MD,4.265,4.684,4.953,5.666,U.S Dollar,US Gallon,2022-05-03
Maine,ME,4.244,4.554,4.829,6.069,U.S Dollar,US Gallon,2022-05-03
Michigan,MI,4.17,4.435,4.78,5.009,U.S Dollar,US Gallon,2022-05-03
Minnesota,MN,3.904,4.153,4.497,5.225,U.S Dollar,US Gallon,2022-05-03
Missouri,MO,3.787,4.054,4.338,5.088,U.S Dollar,US Gallon,2022-05-03
Mississippi,MS,3.809,4.119,4.47,4.985,U.S Dollar,US Gallon,2022-05-03
Montana,MT,4.17,4.426,4.714,5.34,U.S Dollar,US Gallon,2022-05-03
North Carolina,NC,3.946,4.319,4.674,5.247,U.S Dollar,US Gallon,2022-05-03
North Dakota,ND,3.969,4.18,4.443,5.354,U.S Dollar,US Gallon,2022-05-03
Nebraska,NE,3.93,4.063,4.44,5.229,U.S Dollar,US Gallon,2022-05-03
New Hampshire,NH,4.154,4.522,4.805,5.953,U.S Dollar,US Gallon,2022-05-03
New Jersey,NJ,4.253,4.633,4.829,6.057,U.S Dollar,US Gallon,2022-05-03
New Mexico,NM,4.11,4.423,4.682,5.307,U.S Dollar,US Gallon,2022-05-03
Nevada,NV,5.092,5.319,5.52,5.423,U.S Dollar,US Gallon,2022-05-03
New York,NY,4.36,4.67,4.917,6.095,U.S Dollar,US Gallon,2022-05-03
Ohio,OH,3.95,4.278,4.622,5.002,U.S Dollar,US Gallon,2022-05-03
Oklahoma,OK,3.819,4.112,4.336,5.213,U.S Dollar,US Gallon,2022-05-03
Oregon,OR,4.693,4.876,5.086,5.469,U.S Dollar,US Gallon,2022-05-03
Pennsylvania,PA,4.374,4.718,5.012,6.005,U.S Dollar,US Gallon,2022-05-03
Rhode Island,RI,4.199,4.569,4.81,6.028,U.S Dollar,US Gallon,2022-05-03
South Carolina,SC,3.865,4.226,4.558,5.22,U.S Dollar,US Gallon,2022-05-03
South Dakota,SD,4.019,4.138,4.522,5.28,U.S Dollar,US Gallon,2022-05-03
Tennessee,TN,3.918,4.273,4.622,5.162,U.S Dollar,US Gallon,2022-05-03
Texas,TX,3.867,4.204,4.506,5.039,U.S Dollar,US Gallon,2022-05-03
Utah,UT,4.5,4.7,4.899,5.186,U.S Dollar,US Gallon,2022-05-03
Virginia,VA,4.059,4.484,4.804,5.301,U.S Dollar,US Gallon,2022-05-03
Vermont,VT,4.277,4.589,4.866,6.025,U.S Dollar,US Gallon,2022-05-03
Washington,WA,4.727,4.926,5.111,5.595,U.S Dollar,US Gallon,2022-05-03
Wisconsin,WI,3.962,4.304,4.7,4.899,U.S Dollar,US Gallon,2022-05-03
West Virginia,WV,3.989,4.296,4.598,5.268,U.S Dollar,US Gallon,2022-05-03
Wyoming,WY,4.159,4.375,4.619,5.357,U.S Dollar,US Gallon,2022-05-03
