State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.593,4.817,4.996,4.781,U.S Dollar,US Gallon,2023-09-26
Alabama,AL,3.366,3.754,4.127,4.316,U.S Dollar,US Gallon,2023-09-26
Arkansas,AR,3.417,3.809,4.181,4.262,U.S Dollar,US Gallon,2023-09-26
Arizona,AZ,4.647,4.947,5.228,5.003,U.S Dollar,US Gallon,2023-09-26
California,CA,5.84,6.059,6.214,6.426,U.S Dollar,US Gallon,2023-09-26
Colorado,CO,3.938,4.321,4.616,4.477,U.S Dollar,US Gallon,2023-09-26
Connecticut,CT,3.832,4.339,4.724,4.62,U.S Dollar,US Gallon,2023-09-26
District of Columbia,DC,3.904,4.506,4.885,4.71,U.S Dollar,US Gallon,2023-09-26
Delaware,DE,3.516,4.044,4.341,4.413,U.S Dollar,US Gallon,2023-09-26
Florida,FL,3.579,3.975,4.291,4.547,U.S Dollar,US Gallon,2023-09-26
Georgia,GA,3.289,3.696,4.079,4.24,U.S Dollar,US Gallon,2023-09-26
Hawaii,HI,4.877,5.072,5.314,5.788,U.S Dollar,US Gallon,2023-09-26
Iowa,IA,3.685,4.022,4.457,4.315,U.S Dollar,US Gallon,2023-09-26
Idaho,ID,4.133,4.353,4.578,4.878,U.S Dollar,US Gallon,2023-09-26
Illinois,IL,3.885,4.383,4.811,4.335,U.S Dollar,US Gallon,2023-09-26
Indiana,IN,3.724,4.22,4.666,4.501,U.S Dollar,US Gallon,2023-09-26
Kansas,KS,3.663,3.967,4.275,4.311,U.S Dollar,US Gallon,2023-09-26
Kentucky,KY,3.454,3.91,4.322,4.299,U.S Dollar,US Gallon,2023-09-26
Louisiana,LA,3.356,3.722,4.089,4.214,U.S Dollar,US Gallon,2023-09-26
Massachusetts,MA,3.767,4.273,4.627,4.536,U.S Dollar,US Gallon,2023-09-26
Maryland,MD,3.606,4.156,4.462,4.465,U.S Dollar,US Gallon,2023-09-26
Maine,ME,3.803,4.201,4.614,4.51,U.S Dollar,US Gallon,2023-09-26
Michigan,MI,3.63,4.102,4.59,4.415,U.S Dollar,US Gallon,2023-09-26
Minnesota,MN,3.843,4.164,4.564,4.397,U.S Dollar,US Gallon,2023-09-26
Missouri,MO,3.586,3.897,4.231,4.22,U.S Dollar,US Gallon,2023-09-26
Mississippi,MS,3.264,3.634,3.993,4.119,U.S Dollar,US Gallon,2023-09-26
Montana,MT,4.189,4.483,4.778,4.714,U.S Dollar,US Gallon,2023-09-26
North Carolina,NC,3.47,3.855,4.232,4.321,U.S Dollar,US Gallon,2023-09-26
North Dakota,ND,3.89,4.185,4.563,4.38,U.S Dollar,US Gallon,2023-09-26
Nebraska,NE,3.758,3.961,4.404,4.294,U.S Dollar,US Gallon,2023-09-26
New Hampshire,NH,3.707,4.127,4.542,4.436,U.S Dollar,US Gallon,2023-09-26
New Jersey,NJ,3.694,4.226,4.51,4.542,U.S Dollar,US Gallon,2023-09-26
New Mexico,NM,3.786,4.146,4.44,4.455,U.S Dollar,US Gallon,2023-09-26
Nevada,NV,5.117,5.351,5.611,5.297,U.S Dollar,US Gallon,2023-09-26
New York,NY,3.913,4.377,4.749,4.744,U.S Dollar,US Gallon,2023-09-26
Ohio,OH,3.513,3.963,4.419,4.405,U.S Dollar,US Gallon,2023-09-26
Oklahoma,OK,3.659,3.987,4.261,4.248,U.S Dollar,US Gallon,2023-09-26
Oregon,OR,4.665,4.879,5.091,5.221,U.S Dollar,US Gallon,2023-09-26
Pennsylvania,PA,3.91,4.301,4.609,4.826,U.S Dollar,US Gallon,2023-09-26
Rhode Island,RI,3.751,4.371,4.68,4.538,U.S Dollar,US Gallon,2023-09-26
South Carolina,SC,3.356,3.742,4.096,4.297,U.S Dollar,US Gallon,2023-09-26
South Dakota,SD,3.843,4.019,4.503,4.411,U.S Dollar,US Gallon,2023-09-26
Tennessee,TN,3.366,3.75,4.117,4.309,U.S Dollar,US Gallon,2023-09-26
Texas,TX,3.374,3.752,4.085,4.118,U.S Dollar,US Gallon,2023-09-26
Utah,UT,4.205,4.435,4.647,4.855,U.S Dollar,US Gallon,2023-09-26
Virginia,VA,3.565,3.983,4.324,4.366,U.S Dollar,US Gallon,2023-09-26
Vermont,VT,3.811,4.234,4.611,4.542,U.S Dollar,US Gallon,2023-09-26
Washington,WA,5.033,5.266,5.46,5.709,U.S Dollar,US Gallon,2023-09-26
Wisconsin,WI,3.559,3.989,4.43,4.175,U.S Dollar,US Gallon,2023-09-26
West Virginia,WV,3.613,3.951,4.302,4.303,U.S Dollar,US Gallon,2023-09-26
Wyoming,WY,3.925,4.174,4.446,4.641,U.S Dollar,US Gallon,2023-09-26
