State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.077,4.234,4.44,4.126,U.S Dollar,US Gallon,2023-06-20
Alabama,AL,3.16,3.553,3.929,3.665,U.S Dollar,US Gallon,2023-06-20
Arkansas,AR,3.128,3.51,3.877,3.647,U.S Dollar,US Gallon,2023-06-20
Arizona,AZ,4.135,4.468,4.741,4.178,U.S Dollar,US Gallon,2023-06-20
California,CA,4.868,5.072,5.229,5.062,U.S Dollar,US Gallon,2023-06-20
Colorado,CO,3.553,3.922,4.215,3.903,U.S Dollar,US Gallon,2023-06-20
Connecticut,CT,3.64,4.107,4.507,4.087,U.S Dollar,US Gallon,2023-06-20
District of Columbia,DC,3.73,4.252,4.604,4.195,U.S Dollar,US Gallon,2023-06-20
Delaware,DE,3.346,3.827,4.103,3.623,U.S Dollar,US Gallon,2023-06-20
Florida,FL,3.395,3.793,4.116,3.793,U.S Dollar,US Gallon,2023-06-20
Georgia,GA,3.292,3.677,4.061,3.754,U.S Dollar,US Gallon,2023-06-20
Hawaii,HI,4.733,4.939,5.198,5.736,U.S Dollar,US Gallon,2023-06-20
Iowa,IA,3.31,3.589,4.066,3.613,U.S Dollar,US Gallon,2023-06-20
Idaho,ID,3.979,4.171,4.392,3.971,U.S Dollar,US Gallon,2023-06-20
Illinois,IL,4.024,4.534,4.955,3.926,U.S Dollar,US Gallon,2023-06-20
Indiana,IN,3.543,4.038,4.479,3.97,U.S Dollar,US Gallon,2023-06-20
Kansas,KS,3.231,3.525,3.835,3.597,U.S Dollar,US Gallon,2023-06-20
Kentucky,KY,3.381,3.85,4.249,3.757,U.S Dollar,US Gallon,2023-06-20
Louisiana,LA,3.143,3.542,3.906,3.498,U.S Dollar,US Gallon,2023-06-20
Massachusetts,MA,3.543,4.058,4.392,4.212,U.S Dollar,US Gallon,2023-06-20
Maryland,MD,3.456,3.961,4.223,3.735,U.S Dollar,US Gallon,2023-06-20
Maine,ME,3.599,3.988,4.407,4.21,U.S Dollar,US Gallon,2023-06-20
Michigan,MI,3.564,4.013,4.49,3.92,U.S Dollar,US Gallon,2023-06-20
Minnesota,MN,3.466,3.753,4.152,3.771,U.S Dollar,US Gallon,2023-06-20
Missouri,MO,3.185,3.484,3.808,3.522,U.S Dollar,US Gallon,2023-06-20
Mississippi,MS,3.01,3.403,3.754,3.507,U.S Dollar,US Gallon,2023-06-20
Montana,MT,3.703,4.003,4.282,4.169,U.S Dollar,US Gallon,2023-06-20
North Carolina,NC,3.263,3.646,3.994,3.675,U.S Dollar,US Gallon,2023-06-20
North Dakota,ND,3.455,3.742,4.073,3.867,U.S Dollar,US Gallon,2023-06-20
Nebraska,NE,3.303,3.511,3.959,3.591,U.S Dollar,US Gallon,2023-06-20
New Hampshire,NH,3.502,3.92,4.335,4.123,U.S Dollar,US Gallon,2023-06-20
New Jersey,NJ,3.49,3.997,4.257,3.698,U.S Dollar,US Gallon,2023-06-20
New Mexico,NM,3.519,3.864,4.15,3.94,U.S Dollar,US Gallon,2023-06-20
Nevada,NV,4.268,4.515,4.743,4.237,U.S Dollar,US Gallon,2023-06-20
New York,NY,3.692,4.133,4.496,4.467,U.S Dollar,US Gallon,2023-06-20
Ohio,OH,3.498,3.953,4.389,3.841,U.S Dollar,US Gallon,2023-06-20
Oklahoma,OK,3.183,3.504,3.761,3.442,U.S Dollar,US Gallon,2023-06-20
Oregon,OR,4.562,4.721,4.931,4.419,U.S Dollar,US Gallon,2023-06-20
Pennsylvania,PA,3.645,4.008,4.281,4.332,U.S Dollar,US Gallon,2023-06-20
Rhode Island,RI,3.519,4.093,4.434,4.228,U.S Dollar,US Gallon,2023-06-20
South Carolina,SC,3.155,3.542,3.905,3.583,U.S Dollar,US Gallon,2023-06-20
South Dakota,SD,3.452,3.643,4.085,3.737,U.S Dollar,US Gallon,2023-06-20
Tennessee,TN,3.157,3.546,3.896,3.609,U.S Dollar,US Gallon,2023-06-20
Texas,TX,3.146,3.531,3.86,3.352,U.S Dollar,US Gallon,2023-06-20
Utah,UT,4.037,4.276,4.484,3.824,U.S Dollar,US Gallon,2023-06-20
Virginia,VA,3.346,3.752,4.072,3.734,U.S Dollar,US Gallon,2023-06-20
Vermont,VT,3.607,4.008,4.43,3.949,U.S Dollar,US Gallon,2023-06-20
Washington,WA,4.912,5.088,5.293,4.94,U.S Dollar,US Gallon,2023-06-20
Wisconsin,WI,3.522,3.962,4.384,3.655,U.S Dollar,US Gallon,2023-06-20
West Virginia,WV,3.469,3.78,4.074,3.864,U.S Dollar,US Gallon,2023-06-20
Wyoming,WY,3.591,3.853,4.118,4.15,U.S Dollar,US Gallon,2023-06-20
