State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.303,4.474,4.66,4.185,U.S Dollar,US Gallon,2023-07-11
Alabama,AL,3.092,3.488,3.862,3.619,U.S Dollar,US Gallon,2023-07-11
Arkansas,AR,3.102,3.492,3.857,3.608,U.S Dollar,US Gallon,2023-07-11
Arizona,AZ,3.777,4.074,4.362,3.997,U.S Dollar,US Gallon,2023-07-11
California,CA,4.882,5.088,5.243,5.079,U.S Dollar,US Gallon,2023-07-11
Colorado,CO,3.789,4.151,4.454,3.905,U.S Dollar,US Gallon,2023-07-11
Connecticut,CT,3.617,4.093,4.492,4.071,U.S Dollar,US Gallon,2023-07-11
District of Columbia,DC,3.71,4.229,4.598,4.134,U.S Dollar,US Gallon,2023-07-11
Delaware,DE,3.466,3.934,4.205,3.704,U.S Dollar,US Gallon,2023-07-11
Florida,FL,3.458,3.844,4.153,3.652,U.S Dollar,US Gallon,2023-07-11
Georgia,GA,3.272,3.679,4.051,3.711,U.S Dollar,US Gallon,2023-07-11
Hawaii,HI,4.702,4.912,5.181,5.654,U.S Dollar,US Gallon,2023-07-11
Iowa,IA,3.302,3.6,4.048,3.591,U.S Dollar,US Gallon,2023-07-11
Idaho,ID,3.929,4.136,4.391,3.934,U.S Dollar,US Gallon,2023-07-11
Illinois,IL,3.831,4.338,4.755,3.848,U.S Dollar,US Gallon,2023-07-11
Indiana,IN,3.287,3.783,4.235,3.889,U.S Dollar,US Gallon,2023-07-11
Kansas,KS,3.255,3.563,3.871,3.556,U.S Dollar,US Gallon,2023-07-11
Kentucky,KY,3.199,3.675,4.074,3.678,U.S Dollar,US Gallon,2023-07-11
Louisiana,LA,3.087,3.477,3.842,3.494,U.S Dollar,US Gallon,2023-07-11
Massachusetts,MA,3.555,4.063,4.413,4.176,U.S Dollar,US Gallon,2023-07-11
Maryland,MD,3.574,4.081,4.356,3.786,U.S Dollar,US Gallon,2023-07-11
Maine,ME,3.624,4.03,4.433,4.126,U.S Dollar,US Gallon,2023-07-11
Michigan,MI,3.457,3.917,4.397,3.838,U.S Dollar,US Gallon,2023-07-11
Minnesota,MN,3.415,3.723,4.105,3.719,U.S Dollar,US Gallon,2023-07-11
Missouri,MO,3.237,3.574,3.889,3.468,U.S Dollar,US Gallon,2023-07-11
Mississippi,MS,2.977,3.364,3.733,3.496,U.S Dollar,US Gallon,2023-07-11
Montana,MT,3.72,4.012,4.308,4.044,U.S Dollar,US Gallon,2023-07-11
North Carolina,NC,3.251,3.64,4.001,3.688,U.S Dollar,US Gallon,2023-07-11
North Dakota,ND,3.468,3.763,4.073,3.793,U.S Dollar,US Gallon,2023-07-11
Nebraska,NE,3.304,3.517,3.976,3.548,U.S Dollar,US Gallon,2023-07-11
New Hampshire,NH,3.491,3.919,4.321,4.071,U.S Dollar,US Gallon,2023-07-11
New Jersey,NJ,3.515,4.03,4.291,3.698,U.S Dollar,US Gallon,2023-07-11
New Mexico,NM,3.499,3.852,4.144,3.84,U.S Dollar,US Gallon,2023-07-11
Nevada,NV,4.234,4.495,4.726,4.178,U.S Dollar,US Gallon,2023-07-11
New York,NY,3.676,4.128,4.489,4.38,U.S Dollar,US Gallon,2023-07-11
Ohio,OH,3.203,3.672,4.122,3.725,U.S Dollar,US Gallon,2023-07-11
Oklahoma,OK,3.168,3.486,3.736,3.453,U.S Dollar,US Gallon,2023-07-11
Oregon,OR,4.615,4.821,5.044,4.423,U.S Dollar,US Gallon,2023-07-11
Pennsylvania,PA,3.64,4.026,4.326,4.262,U.S Dollar,US Gallon,2023-07-11
Rhode Island,RI,3.504,4.104,4.449,4.177,U.S Dollar,US Gallon,2023-07-11
South Carolina,SC,3.162,3.567,3.921,3.599,U.S Dollar,US Gallon,2023-07-11
South Dakota,SD,3.483,3.664,4.135,3.678,U.S Dollar,US Gallon,2023-07-11
Tennessee,TN,3.102,3.505,3.855,3.587,U.S Dollar,US Gallon,2023-07-11
Texas,TX,3.175,3.567,3.893,3.365,U.S Dollar,US Gallon,2023-07-11
Utah,UT,3.841,4.077,4.291,3.682,U.S Dollar,US Gallon,2023-07-11
Virginia,VA,3.348,3.762,4.099,3.71,U.S Dollar,US Gallon,2023-07-11
Vermont,VT,3.601,4.011,4.431,3.927,U.S Dollar,US Gallon,2023-07-11
Washington,WA,4.959,5.176,5.377,4.942,U.S Dollar,US Gallon,2023-07-11
Wisconsin,WI,3.342,3.787,4.21,3.569,U.S Dollar,US Gallon,2023-07-11
West Virginia,WV,3.353,3.676,3.999,3.771,U.S Dollar,US Gallon,2023-07-11
Wyoming,WY,3.603,3.864,4.136,4.089,U.S Dollar,US Gallon,2023-07-11
