State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.986,5.228,5.385,5.607,U.S Dollar,US Gallon,2022-08-07
Alabama,AL,3.656,4.059,4.428,4.89,U.S Dollar,US Gallon,2022-08-07
Arkansas,AR,3.62,4.001,4.335,4.805,U.S Dollar,US Gallon,2022-08-07
Arizona,AZ,4.303,4.611,4.881,5.163,U.S Dollar,US Gallon,2022-08-07
California,CA,5.457,5.676,5.816,6.332,U.S Dollar,US Gallon,2022-08-07
Colorado,CO,4.184,4.557,4.85,5.027,U.S Dollar,US Gallon,2022-08-07
Connecticut,CT,4.237,4.768,5.122,5.385,U.S Dollar,US Gallon,2022-08-07
District of Columbia,DC,4.258,4.831,5.17,5.415,U.S Dollar,US Gallon,2022-08-07
Delaware,DE,3.945,4.41,4.694,4.98,U.S Dollar,US Gallon,2022-08-07
Florida,FL,3.79,4.226,4.548,5.001,U.S Dollar,US Gallon,2022-08-07
Georgia,GA,3.631,4.045,4.406,4.898,U.S Dollar,US Gallon,2022-08-07
Hawaii,HI,5.42,5.659,5.858,6.095,U.S Dollar,US Gallon,2022-08-07
Iowa,IA,3.682,3.975,4.388,4.806,U.S Dollar,US Gallon,2022-08-07
Idaho,ID,4.804,5.038,5.263,5.369,U.S Dollar,US Gallon,2022-08-07
Illinois,IL,4.439,4.938,5.309,5.298,U.S Dollar,US Gallon,2022-08-07
Indiana,IN,3.972,4.395,4.728,5.41,U.S Dollar,US Gallon,2022-08-07
Kansas,KS,3.681,3.969,4.266,4.752,U.S Dollar,US Gallon,2022-08-07
Kentucky,KY,3.677,4.098,4.433,5.033,U.S Dollar,US Gallon,2022-08-07
Louisiana,LA,3.695,4.089,4.436,4.777,U.S Dollar,US Gallon,2022-08-07
Massachusetts,MA,4.382,4.893,5.18,5.475,U.S Dollar,US Gallon,2022-08-07
Maryland,MD,4.038,4.545,4.815,5.075,U.S Dollar,US Gallon,2022-08-07
Maine,ME,4.477,4.896,5.217,5.463,U.S Dollar,US Gallon,2022-08-07
Michigan,MI,4.041,4.499,4.851,5.424,U.S Dollar,US Gallon,2022-08-07
Minnesota,MN,3.99,4.365,4.72,5.125,U.S Dollar,US Gallon,2022-08-07
Missouri,MO,3.683,4.033,4.351,4.756,U.S Dollar,US Gallon,2022-08-07
Mississippi,MS,3.649,4.02,4.372,4.787,U.S Dollar,US Gallon,2022-08-07
Montana,MT,4.308,4.609,4.873,4.97,U.S Dollar,US Gallon,2022-08-07
North Carolina,NC,3.766,4.167,4.518,5.052,U.S Dollar,US Gallon,2022-08-07
North Dakota,ND,3.986,4.314,4.698,4.906,U.S Dollar,US Gallon,2022-08-07
Nebraska,NE,3.898,4.069,4.549,4.834,U.S Dollar,US Gallon,2022-08-07
New Hampshire,NH,4.248,4.73,5.04,5.431,U.S Dollar,US Gallon,2022-08-07
New Jersey,NJ,4.297,4.853,5.104,5.277,U.S Dollar,US Gallon,2022-08-07
New Mexico,NM,3.835,4.176,4.442,4.928,U.S Dollar,US Gallon,2022-08-07
Nevada,NV,4.987,5.244,5.444,5.275,U.S Dollar,US Gallon,2022-08-07
New York,NY,4.437,4.881,5.202,5.635,U.S Dollar,US Gallon,2022-08-07
Ohio,OH,3.753,4.182,4.522,5.353,U.S Dollar,US Gallon,2022-08-07
Oklahoma,OK,3.631,3.962,4.205,4.647,U.S Dollar,US Gallon,2022-08-07
Oregon,OR,4.941,5.173,5.389,5.874,U.S Dollar,US Gallon,2022-08-07
Pennsylvania,PA,4.397,4.783,5.051,5.535,U.S Dollar,US Gallon,2022-08-07
Rhode Island,RI,4.306,4.874,5.164,5.424,U.S Dollar,US Gallon,2022-08-07
South Carolina,SC,3.604,4.006,4.334,4.8,U.S Dollar,US Gallon,2022-08-07
South Dakota,SD,4.05,4.25,4.756,4.938,U.S Dollar,US Gallon,2022-08-07
Tennessee,TN,3.635,4.031,4.388,4.877,U.S Dollar,US Gallon,2022-08-07
Texas,TX,3.572,3.952,4.28,4.638,U.S Dollar,US Gallon,2022-08-07
Utah,UT,4.731,4.954,5.146,5.094,U.S Dollar,US Gallon,2022-08-07
Virginia,VA,3.86,4.313,4.641,5.053,U.S Dollar,US Gallon,2022-08-07
Vermont,VT,4.42,4.896,5.314,5.165,U.S Dollar,US Gallon,2022-08-07
Washington,WA,4.877,5.127,5.309,5.808,U.S Dollar,US Gallon,2022-08-07
Wisconsin,WI,3.741,4.174,4.572,4.863,U.S Dollar,US Gallon,2022-08-07
West Virginia,WV,4.167,4.449,4.711,5.359,U.S Dollar,US Gallon,2022-08-07
Wyoming,WY,4.248,4.484,4.735,5.133,U.S Dollar,US Gallon,2022-08-07
