State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.242,4.409,4.645,3.901,U.S Dollar,US Gallon,2024-04-07
Alabama,AL,3.22,3.631,4.024,3.836,U.S Dollar,US Gallon,2024-04-07
Arkansas,AR,3.2,3.591,3.972,3.744,U.S Dollar,US Gallon,2024-04-07
Arizona,AZ,4.002,4.317,4.612,4.076,U.S Dollar,US Gallon,2024-04-07
California,CA,5.338,5.534,5.7,5.425,U.S Dollar,US Gallon,2024-04-07
Colorado,CO,3.057,3.424,3.736,3.674,U.S Dollar,US Gallon,2024-04-07
Connecticut,CT,3.456,3.968,4.368,4.215,U.S Dollar,US Gallon,2024-04-07
District of Columbia,DC,3.727,4.317,4.715,4.338,U.S Dollar,US Gallon,2024-04-07
Delaware,DE,3.354,3.826,4.138,3.987,U.S Dollar,US Gallon,2024-04-07
Florida,FL,3.468,3.875,4.202,3.996,U.S Dollar,US Gallon,2024-04-07
Georgia,GA,3.334,3.754,4.142,3.972,U.S Dollar,US Gallon,2024-04-07
Hawaii,HI,4.711,4.949,5.188,5.57,U.S Dollar,US Gallon,2024-04-07
Iowa,IA,3.237,3.55,3.961,3.79,U.S Dollar,US Gallon,2024-04-07
Idaho,ID,3.775,3.992,4.244,4.084,U.S Dollar,US Gallon,2024-04-07
Illinois,IL,3.983,4.491,4.925,4.143,U.S Dollar,US Gallon,2024-04-07
Indiana,IN,3.703,4.189,4.645,4.09,U.S Dollar,US Gallon,2024-04-07
Kansas,KS,3.18,3.489,3.786,3.684,U.S Dollar,US Gallon,2024-04-07
Kentucky,KY,3.39,3.86,4.264,3.796,U.S Dollar,US Gallon,2024-04-07
Louisiana,LA,3.188,3.597,3.958,3.745,U.S Dollar,US Gallon,2024-04-07
Massachusetts,MA,3.326,3.871,4.226,4.218,U.S Dollar,US Gallon,2024-04-07
Maryland,MD,3.612,4.133,4.447,4.106,U.S Dollar,US Gallon,2024-04-07
Maine,ME,3.383,3.806,4.184,4.296,U.S Dollar,US Gallon,2024-04-07
Michigan,MI,3.541,4.028,4.527,4.068,U.S Dollar,US Gallon,2024-04-07
Minnesota,MN,3.323,3.651,4.04,3.824,U.S Dollar,US Gallon,2024-04-07
Missouri,MO,3.25,3.6,3.897,3.697,U.S Dollar,US Gallon,2024-04-07
Mississippi,MS,3.108,3.512,3.885,3.705,U.S Dollar,US Gallon,2024-04-07
Montana,MT,3.59,3.882,4.179,4.032,U.S Dollar,US Gallon,2024-04-07
North Carolina,NC,3.288,3.695,4.072,3.959,U.S Dollar,US Gallon,2024-04-07
North Dakota,ND,3.41,3.715,4.051,3.82,U.S Dollar,US Gallon,2024-04-07
Nebraska,NE,3.317,3.532,3.945,3.725,U.S Dollar,US Gallon,2024-04-07
New Hampshire,NH,3.284,3.735,4.156,4.195,U.S Dollar,US Gallon,2024-04-07
New Jersey,NJ,3.314,3.84,4.104,3.984,U.S Dollar,US Gallon,2024-04-07
New Mexico,NM,3.35,3.728,4.021,3.798,U.S Dollar,US Gallon,2024-04-07
Nevada,NV,4.556,4.805,5.053,4.226,U.S Dollar,US Gallon,2024-04-07
New York,NY,3.465,3.95,4.334,4.394,U.S Dollar,US Gallon,2024-04-07
Ohio,OH,3.526,3.988,4.452,4.059,U.S Dollar,US Gallon,2024-04-07
Oklahoma,OK,3.164,3.508,3.781,3.584,U.S Dollar,US Gallon,2024-04-07
Oregon,OR,4.385,4.58,4.812,4.271,U.S Dollar,US Gallon,2024-04-07
Pennsylvania,PA,3.678,4.058,4.378,4.492,U.S Dollar,US Gallon,2024-04-07
Rhode Island,RI,3.331,3.951,4.293,4.282,U.S Dollar,US Gallon,2024-04-07
South Carolina,SC,3.231,3.637,3.997,3.798,U.S Dollar,US Gallon,2024-04-07
South Dakota,SD,3.305,3.447,3.874,3.693,U.S Dollar,US Gallon,2024-04-07
Tennessee,TN,3.207,3.611,3.981,3.808,U.S Dollar,US Gallon,2024-04-07
Texas,TX,3.222,3.626,3.969,3.647,U.S Dollar,US Gallon,2024-04-07
Utah,UT,3.86,4.092,4.309,3.973,U.S Dollar,US Gallon,2024-04-07
Virginia,VA,3.458,3.879,4.232,4.001,U.S Dollar,US Gallon,2024-04-07
Vermont,VT,3.383,3.914,4.297,4.141,U.S Dollar,US Gallon,2024-04-07
Washington,WA,4.615,4.839,5.071,4.696,U.S Dollar,US Gallon,2024-04-07
Wisconsin,WI,3.392,3.864,4.289,3.789,U.S Dollar,US Gallon,2024-04-07
West Virginia,WV,3.419,3.79,4.162,4.005,U.S Dollar,US Gallon,2024-04-07
Wyoming,WY,3.302,3.562,3.849,3.895,U.S Dollar,US Gallon,2024-04-07
