State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.715,3.88,4.084,3.564,U.S Dollar,US Gallon,2022-01-03
Alabama,AL,2.985,3.32,3.649,3.364,U.S Dollar,US Gallon,2022-01-03
Arkansas,AR,2.921,3.228,3.527,3.308,U.S Dollar,US Gallon,2022-01-03
Arizona,AZ,3.624,3.903,4.162,3.895,U.S Dollar,US Gallon,2022-01-03
California,CA,4.66,4.844,4.973,4.795,U.S Dollar,US Gallon,2022-01-03
Colorado,CO,3.312,3.645,3.932,3.381,U.S Dollar,US Gallon,2022-01-03
Connecticut,CT,3.494,3.793,4.013,3.664,U.S Dollar,US Gallon,2022-01-03
District of Columbia,DC,3.469,3.912,4.034,3.705,U.S Dollar,US Gallon,2022-01-03
Delaware,DE,3.254,3.657,3.916,3.568,U.S Dollar,US Gallon,2022-01-03
Florida,FL,3.211,3.582,3.891,3.499,U.S Dollar,US Gallon,2022-01-03
Georgia,GA,3.095,3.435,3.765,3.445,U.S Dollar,US Gallon,2022-01-03
Hawaii,HI,4.325,4.527,4.766,4.648,U.S Dollar,US Gallon,2022-01-03
Iowa,IA,3.033,3.191,3.623,3.323,U.S Dollar,US Gallon,2022-01-03
Idaho,ID,3.568,3.763,3.954,3.859,U.S Dollar,US Gallon,2022-01-03
Illinois,IL,3.357,3.723,4.115,3.55,U.S Dollar,US Gallon,2022-01-03
Indiana,IN,3.041,3.392,3.714,3.622,U.S Dollar,US Gallon,2022-01-03
Kansas,KS,2.964,3.224,3.473,3.292,U.S Dollar,US Gallon,2022-01-03
Kentucky,KY,2.932,3.261,3.571,3.344,U.S Dollar,US Gallon,2022-01-03
Louisiana,LA,3.033,3.347,3.667,3.245,U.S Dollar,US Gallon,2022-01-03
Massachusetts,MA,3.381,3.661,3.888,3.545,U.S Dollar,US Gallon,2022-01-03
Maryland,MD,3.271,3.71,3.975,3.563,U.S Dollar,US Gallon,2022-01-03
Maine,ME,3.416,3.713,3.978,3.579,U.S Dollar,US Gallon,2022-01-03
Michigan,MI,3.091,3.406,3.738,3.471,U.S Dollar,US Gallon,2022-01-03
Minnesota,MN,3.08,3.337,3.655,3.464,U.S Dollar,US Gallon,2022-01-03
Missouri,MO,2.917,3.184,3.455,3.247,U.S Dollar,US Gallon,2022-01-03
Mississippi,MS,2.935,3.242,3.564,3.228,U.S Dollar,US Gallon,2022-01-03
Montana,MT,3.382,3.633,3.907,3.72,U.S Dollar,US Gallon,2022-01-03
North Carolina,NC,3.069,3.438,3.792,3.458,U.S Dollar,US Gallon,2022-01-03
North Dakota,ND,3.082,3.286,3.538,3.516,U.S Dollar,US Gallon,2022-01-03
Nebraska,NE,3.088,3.21,3.561,3.359,U.S Dollar,US Gallon,2022-01-03
New Hampshire,NH,3.282,3.619,3.886,3.48,U.S Dollar,US Gallon,2022-01-03
New Jersey,NJ,3.386,3.756,3.927,3.633,U.S Dollar,US Gallon,2022-01-03
New Mexico,NM,3.255,3.563,3.839,3.54,U.S Dollar,US Gallon,2022-01-03
Nevada,NV,3.833,4.059,4.246,3.923,U.S Dollar,US Gallon,2022-01-03
New York,NY,3.486,3.787,4.023,3.72,U.S Dollar,US Gallon,2022-01-03
Ohio,OH,2.983,3.318,3.654,3.624,U.S Dollar,US Gallon,2022-01-03
Oklahoma,OK,2.87,3.131,3.35,3.134,U.S Dollar,US Gallon,2022-01-03
Oregon,OR,3.812,3.966,4.138,3.85,U.S Dollar,US Gallon,2022-01-03
Pennsylvania,PA,3.526,3.857,4.136,3.918,U.S Dollar,US Gallon,2022-01-03
Rhode Island,RI,3.37,3.718,3.963,3.585,U.S Dollar,US Gallon,2022-01-03
South Carolina,SC,3.032,3.393,3.723,3.326,U.S Dollar,US Gallon,2022-01-03
South Dakota,SD,3.133,3.288,3.625,3.455,U.S Dollar,US Gallon,2022-01-03
Tennessee,TN,2.987,3.328,3.662,3.388,U.S Dollar,US Gallon,2022-01-03
Texas,TX,2.907,3.23,3.523,3.168,U.S Dollar,US Gallon,2022-01-03
Utah,UT,3.481,3.688,3.874,3.827,U.S Dollar,US Gallon,2022-01-03
Virginia,VA,3.152,3.543,3.877,3.491,U.S Dollar,US Gallon,2022-01-03
Vermont,VT,3.356,3.654,3.912,3.563,U.S Dollar,US Gallon,2022-01-03
Washington,WA,3.881,4.07,4.25,3.897,U.S Dollar,US Gallon,2022-01-03
Wisconsin,WI,2.989,3.338,3.721,3.358,U.S Dollar,US Gallon,2022-01-03
West Virginia,WV,3.21,3.495,3.796,3.612,U.S Dollar,US Gallon,2022-01-03
Wyoming,WY,3.325,3.55,3.803,3.68,U.S Dollar,US Gallon,2022-01-03
