State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.655,4.849,5.043,5.126,U.S Dollar,US Gallon,2022-04-27
Alabama,AL,3.826,4.194,4.538,4.918,U.S Dollar,US Gallon,2022-04-27
Arkansas,AR,3.744,4.064,4.358,4.823,U.S Dollar,US Gallon,2022-04-27
Arizona,AZ,4.547,4.834,5.092,5.062,U.S Dollar,US Gallon,2022-04-27
California,CA,5.68,5.886,6.022,6.368,U.S Dollar,US Gallon,2022-04-27
Colorado,CO,4.024,4.357,4.662,5.02,U.S Dollar,US Gallon,2022-04-27
Connecticut,CT,4.009,4.355,4.588,5.232,U.S Dollar,US Gallon,2022-04-27
District of Columbia,DC,4.356,4.86,5.037,5.217,U.S Dollar,US Gallon,2022-04-27
Delaware,DE,4.188,4.552,4.77,5.274,U.S Dollar,US Gallon,2022-04-27
Florida,FL,4.168,4.55,4.859,5.191,U.S Dollar,US Gallon,2022-04-27
Georgia,GA,3.71,4.104,4.447,4.788,U.S Dollar,US Gallon,2022-04-27
Hawaii,HI,5.249,5.449,5.691,5.715,U.S Dollar,US Gallon,2022-04-27
Iowa,IA,3.862,4.011,4.439,4.86,U.S Dollar,US Gallon,2022-04-27
Idaho,ID,4.434,4.631,4.832,5.192,U.S Dollar,US Gallon,2022-04-27
Illinois,IL,4.394,4.784,5.169,4.95,U.S Dollar,US Gallon,2022-04-27
Indiana,IN,4.009,4.342,4.674,4.942,U.S Dollar,US Gallon,2022-04-27
Kansas,KS,3.769,4.031,4.305,4.812,U.S Dollar,US Gallon,2022-04-27
Kentucky,KY,3.804,4.16,4.48,4.924,U.S Dollar,US Gallon,2022-04-27
Louisiana,LA,3.85,4.186,4.505,4.846,U.S Dollar,US Gallon,2022-04-27
Massachusetts,MA,4.123,4.482,4.708,5.198,U.S Dollar,US Gallon,2022-04-27
Maryland,MD,4.154,4.566,4.798,5.186,U.S Dollar,US Gallon,2022-04-27
Maine,ME,4.119,4.457,4.723,5.245,U.S Dollar,US Gallon,2022-04-27
Michigan,MI,4.006,4.338,4.68,4.91,U.S Dollar,US Gallon,2022-04-27
Minnesota,MN,3.885,4.134,4.478,4.939,U.S Dollar,US Gallon,2022-04-27
Missouri,MO,3.758,4.036,4.32,4.751,U.S Dollar,US Gallon,2022-04-27
Mississippi,MS,3.776,4.101,4.446,4.827,U.S Dollar,US Gallon,2022-04-27
Montana,MT,4.093,4.367,4.636,5.111,U.S Dollar,US Gallon,2022-04-27
North Carolina,NC,3.816,4.203,4.559,4.96,U.S Dollar,US Gallon,2022-04-27
North Dakota,ND,3.911,4.142,4.38,4.934,U.S Dollar,US Gallon,2022-04-27
Nebraska,NE,3.899,4.007,4.395,4.842,U.S Dollar,US Gallon,2022-04-27
New Hampshire,NH,4.032,4.432,4.697,5.129,U.S Dollar,US Gallon,2022-04-27
New Jersey,NJ,4.124,4.538,4.723,5.272,U.S Dollar,US Gallon,2022-04-27
New Mexico,NM,4.109,4.423,4.688,5.069,U.S Dollar,US Gallon,2022-04-27
Nevada,NV,5.073,5.308,5.506,5.333,U.S Dollar,US Gallon,2022-04-27
New York,NY,4.242,4.57,4.813,5.341,U.S Dollar,US Gallon,2022-04-27
Ohio,OH,3.885,4.206,4.552,4.935,U.S Dollar,US Gallon,2022-04-27
Oklahoma,OK,3.775,4.066,4.292,4.787,U.S Dollar,US Gallon,2022-04-27
Oregon,OR,4.665,4.858,5.058,5.406,U.S Dollar,US Gallon,2022-04-27
Pennsylvania,PA,4.234,4.59,4.879,5.435,U.S Dollar,US Gallon,2022-04-27
Rhode Island,RI,4.099,4.475,4.733,5.168,U.S Dollar,US Gallon,2022-04-27
South Carolina,SC,3.774,4.148,4.487,4.892,U.S Dollar,US Gallon,2022-04-27
South Dakota,SD,3.969,4.08,4.454,4.907,U.S Dollar,US Gallon,2022-04-27
Tennessee,TN,3.85,4.213,4.557,4.913,U.S Dollar,US Gallon,2022-04-27
Texas,TX,3.775,4.122,4.426,4.808,U.S Dollar,US Gallon,2022-04-27
Utah,UT,4.5,4.707,4.902,5.157,U.S Dollar,US Gallon,2022-04-27
Virginia,VA,3.961,4.392,4.712,4.992,U.S Dollar,US Gallon,2022-04-27
Vermont,VT,4.142,4.509,4.752,5.209,U.S Dollar,US Gallon,2022-04-27
Washington,WA,4.687,4.901,5.083,5.534,U.S Dollar,US Gallon,2022-04-27
Wisconsin,WI,3.885,4.242,4.633,4.817,U.S Dollar,US Gallon,2022-04-27
West Virginia,WV,3.937,4.235,4.53,4.978,U.S Dollar,US Gallon,2022-04-27
Wyoming,WY,4.137,4.354,4.607,5.134,U.S Dollar,US Gallon,2022-04-27
