State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.814,3.956,4.158,4.304,U.S Dollar,US Gallon,2023-04-03
Alabama,AL,3.158,3.526,3.898,4.005,U.S Dollar,US Gallon,2023-04-03
Arkansas,AR,3.092,3.44,3.807,3.887,U.S Dollar,US Gallon,2023-04-03
Arizona,AZ,4.295,4.576,4.863,4.539,U.S Dollar,US Gallon,2023-04-03
California,CA,4.83,5.031,5.184,5.365,U.S Dollar,US Gallon,2023-04-03
Colorado,CO,3.5,3.853,4.151,4.197,U.S Dollar,US Gallon,2023-04-03
Connecticut,CT,3.297,3.792,4.203,4.467,U.S Dollar,US Gallon,2023-04-03
District of Columbia,DC,3.634,4.132,4.542,4.548,U.S Dollar,US Gallon,2023-04-03
Delaware,DE,3.365,3.807,4.073,4.037,U.S Dollar,US Gallon,2023-04-03
Florida,FL,3.47,3.853,4.174,4.148,U.S Dollar,US Gallon,2023-04-03
Georgia,GA,3.219,3.579,3.954,4.105,U.S Dollar,US Gallon,2023-04-03
Hawaii,HI,4.789,5.028,5.256,5.943,U.S Dollar,US Gallon,2023-04-03
Iowa,IA,3.297,3.57,4.033,3.844,U.S Dollar,US Gallon,2023-04-03
Idaho,ID,3.547,3.772,3.995,4.178,U.S Dollar,US Gallon,2023-04-03
Illinois,IL,3.831,4.297,4.704,4.193,U.S Dollar,US Gallon,2023-04-03
Indiana,IN,3.578,4.03,4.465,4.3,U.S Dollar,US Gallon,2023-04-03
Kansas,KS,3.123,3.409,3.715,3.811,U.S Dollar,US Gallon,2023-04-03
Kentucky,KY,3.286,3.714,4.087,4.023,U.S Dollar,US Gallon,2023-04-03
Louisiana,LA,3.176,3.547,3.909,3.936,U.S Dollar,US Gallon,2023-04-03
Massachusetts,MA,3.275,3.824,4.165,4.598,U.S Dollar,US Gallon,2023-04-03
Maryland,MD,3.423,3.913,4.175,4.134,U.S Dollar,US Gallon,2023-04-03
Maine,ME,3.381,3.763,4.128,4.964,U.S Dollar,US Gallon,2023-04-03
Michigan,MI,3.512,3.977,4.435,4.258,U.S Dollar,US Gallon,2023-04-03
Minnesota,MN,3.308,3.602,4,3.956,U.S Dollar,US Gallon,2023-04-03
Missouri,MO,3.141,3.433,3.739,3.803,U.S Dollar,US Gallon,2023-04-03
Mississippi,MS,3.022,3.377,3.728,3.904,U.S Dollar,US Gallon,2023-04-03
Montana,MT,3.191,3.463,3.75,4.043,U.S Dollar,US Gallon,2023-04-03
North Carolina,NC,3.36,3.728,4.078,4.041,U.S Dollar,US Gallon,2023-04-03
North Dakota,ND,3.231,3.491,3.821,4.042,U.S Dollar,US Gallon,2023-04-03
Nebraska,NE,3.269,3.47,3.947,3.87,U.S Dollar,US Gallon,2023-04-03
New Hampshire,NH,3.229,3.691,4.068,4.616,U.S Dollar,US Gallon,2023-04-03
New Jersey,NJ,3.265,3.771,4.059,4.076,U.S Dollar,US Gallon,2023-04-03
New Mexico,NM,3.428,3.757,4.047,4.147,U.S Dollar,US Gallon,2023-04-03
Nevada,NV,4.216,4.456,4.695,4.477,U.S Dollar,US Gallon,2023-04-03
New York,NY,3.47,3.915,4.275,4.854,U.S Dollar,US Gallon,2023-04-03
Ohio,OH,3.424,3.856,4.281,4.148,U.S Dollar,US Gallon,2023-04-03
Oklahoma,OK,3.089,3.422,3.674,3.671,U.S Dollar,US Gallon,2023-04-03
Oregon,OR,3.917,4.118,4.315,4.637,U.S Dollar,US Gallon,2023-04-03
Pennsylvania,PA,3.579,3.958,4.26,4.681,U.S Dollar,US Gallon,2023-04-03
Rhode Island,RI,3.277,3.879,4.219,4.613,U.S Dollar,US Gallon,2023-04-03
South Carolina,SC,3.151,3.513,3.862,3.877,U.S Dollar,US Gallon,2023-04-03
South Dakota,SD,3.286,3.476,3.936,3.9,U.S Dollar,US Gallon,2023-04-03
Tennessee,TN,3.21,3.593,3.94,3.938,U.S Dollar,US Gallon,2023-04-03
Texas,TX,3.158,3.529,3.863,3.74,U.S Dollar,US Gallon,2023-04-03
Utah,UT,3.709,3.932,4.125,4.098,U.S Dollar,US Gallon,2023-04-03
Virginia,VA,3.403,3.81,4.139,4.135,U.S Dollar,US Gallon,2023-04-03
Vermont,VT,3.386,3.889,4.35,4.43,U.S Dollar,US Gallon,2023-04-03
Washington,WA,4.301,4.504,4.706,4.97,U.S Dollar,US Gallon,2023-04-03
Wisconsin,WI,3.324,3.722,4.154,3.844,U.S Dollar,US Gallon,2023-04-03
West Virginia,WV,3.428,3.752,4.065,4.303,U.S Dollar,US Gallon,2023-04-03
Wyoming,WY,3.287,3.548,3.803,4.271,U.S Dollar,US Gallon,2023-04-03
