State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,5.6,5.761,5.954,5.977,U.S Dollar,US Gallon,2022-06-21
Alabama,AL,4.571,4.918,5.285,5.625,U.S Dollar,US Gallon,2022-06-21
Arkansas,AR,4.506,4.811,5.146,5.39,U.S Dollar,US Gallon,2022-06-21
Arizona,AZ,5.369,5.678,5.947,5.939,U.S Dollar,US Gallon,2022-06-21
California,CA,6.382,6.588,6.724,6.998,U.S Dollar,US Gallon,2022-06-21
Colorado,CO,4.92,5.255,5.553,5.537,U.S Dollar,US Gallon,2022-06-21
Connecticut,CT,4.933,5.344,5.691,6.149,U.S Dollar,US Gallon,2022-06-21
District of Columbia,DC,5.13,5.621,5.932,6.097,U.S Dollar,US Gallon,2022-06-21
Delaware,DE,4.949,5.371,5.633,5.905,U.S Dollar,US Gallon,2022-06-21
Florida,FL,4.791,5.173,5.493,5.705,U.S Dollar,US Gallon,2022-06-21
Georgia,GA,4.463,4.826,5.191,5.534,U.S Dollar,US Gallon,2022-06-21
Hawaii,HI,5.55,5.759,6.021,6.114,U.S Dollar,US Gallon,2022-06-21
Iowa,IA,4.698,4.888,5.364,5.41,U.S Dollar,US Gallon,2022-06-21
Idaho,ID,5.188,5.376,5.597,5.854,U.S Dollar,US Gallon,2022-06-21
Illinois,IL,5.499,5.944,6.322,5.796,U.S Dollar,US Gallon,2022-06-21
Indiana,IN,5.115,5.494,5.826,6.034,U.S Dollar,US Gallon,2022-06-21
Kansas,KS,4.645,4.909,5.203,5.362,U.S Dollar,US Gallon,2022-06-21
Kentucky,KY,4.717,5.089,5.419,5.844,U.S Dollar,US Gallon,2022-06-21
Louisiana,LA,4.512,4.853,5.187,5.373,U.S Dollar,US Gallon,2022-06-21
Massachusetts,MA,4.996,5.41,5.697,6.179,U.S Dollar,US Gallon,2022-06-21
Maryland,MD,4.943,5.427,5.716,5.913,U.S Dollar,US Gallon,2022-06-21
Maine,ME,5.065,5.418,5.712,6.16,U.S Dollar,US Gallon,2022-06-21
Michigan,MI,5.142,5.498,5.85,5.955,U.S Dollar,US Gallon,2022-06-21
Minnesota,MN,4.739,4.992,5.359,5.507,U.S Dollar,US Gallon,2022-06-21
Missouri,MO,4.66,4.964,5.279,5.366,U.S Dollar,US Gallon,2022-06-21
Mississippi,MS,4.478,4.795,5.146,5.371,U.S Dollar,US Gallon,2022-06-21
Montana,MT,4.971,5.26,5.517,5.88,U.S Dollar,US Gallon,2022-06-21
North Carolina,NC,4.605,4.964,5.322,5.714,U.S Dollar,US Gallon,2022-06-21
North Dakota,ND,4.759,5.058,5.423,5.604,U.S Dollar,US Gallon,2022-06-21
Nebraska,NE,4.748,4.887,5.362,5.35,U.S Dollar,US Gallon,2022-06-21
New Hampshire,NH,4.942,5.345,5.669,6.16,U.S Dollar,US Gallon,2022-06-21
New Jersey,NJ,4.978,5.46,5.692,6.03,U.S Dollar,US Gallon,2022-06-21
New Mexico,NM,4.782,5.109,5.388,5.595,U.S Dollar,US Gallon,2022-06-21
Nevada,NV,5.636,5.862,6.067,6.027,U.S Dollar,US Gallon,2022-06-21
New York,NY,5,5.386,5.701,6.265,U.S Dollar,US Gallon,2022-06-21
Ohio,OH,4.965,5.334,5.675,6.114,U.S Dollar,US Gallon,2022-06-21
Oklahoma,OK,4.625,4.946,5.181,5.302,U.S Dollar,US Gallon,2022-06-21
Oregon,OR,5.527,5.733,5.93,6.318,U.S Dollar,US Gallon,2022-06-21
Pennsylvania,PA,5.019,5.384,5.661,6.183,U.S Dollar,US Gallon,2022-06-21
Rhode Island,RI,4.958,5.446,5.743,6.246,U.S Dollar,US Gallon,2022-06-21
South Carolina,SC,4.52,4.879,5.219,5.59,U.S Dollar,US Gallon,2022-06-21
South Dakota,SD,4.764,4.915,5.347,5.397,U.S Dollar,US Gallon,2022-06-21
Tennessee,TN,4.585,4.943,5.301,5.627,U.S Dollar,US Gallon,2022-06-21
Texas,TX,4.638,4.99,5.302,5.321,U.S Dollar,US Gallon,2022-06-21
Utah,UT,5.176,5.373,5.568,5.697,U.S Dollar,US Gallon,2022-06-21
Virginia,VA,4.806,5.229,5.558,5.801,U.S Dollar,US Gallon,2022-06-21
Vermont,VT,4.998,5.378,5.756,6.118,U.S Dollar,US Gallon,2022-06-21
Washington,WA,5.537,5.741,5.928,6.355,U.S Dollar,US Gallon,2022-06-21
Wisconsin,WI,4.828,5.238,5.624,5.519,U.S Dollar,US Gallon,2022-06-21
West Virginia,WV,4.912,5.205,5.47,5.989,U.S Dollar,US Gallon,2022-06-21
Wyoming,WY,4.849,5.061,5.34,5.684,U.S Dollar,US Gallon,2022-06-21
