State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.664,4.854,5.032,5.108,U.S Dollar,US Gallon,2022-04-17
Alabama,AL,3.829,4.197,4.545,4.894,U.S Dollar,US Gallon,2022-04-17
Arkansas,AR,3.695,4.014,4.312,4.748,U.S Dollar,US Gallon,2022-04-17
Arizona,AZ,4.57,4.863,5.123,5.03,U.S Dollar,US Gallon,2022-04-17
California,CA,5.709,5.92,6.054,6.324,U.S Dollar,US Gallon,2022-04-17
Colorado,CO,3.951,4.285,4.584,4.898,U.S Dollar,US Gallon,2022-04-17
Connecticut,CT,3.901,4.26,4.494,5.087,U.S Dollar,US Gallon,2022-04-17
District of Columbia,DC,4.262,4.777,4.921,5.225,U.S Dollar,US Gallon,2022-04-17
Delaware,DE,3.905,4.359,4.62,4.926,U.S Dollar,US Gallon,2022-04-17
Florida,FL,4.005,4.404,4.716,5.03,U.S Dollar,US Gallon,2022-04-17
Georgia,GA,3.709,4.1,4.455,4.753,U.S Dollar,US Gallon,2022-04-17
Hawaii,HI,5.229,5.445,5.685,5.681,U.S Dollar,US Gallon,2022-04-17
Iowa,IA,3.793,3.951,4.37,4.756,U.S Dollar,US Gallon,2022-04-17
Idaho,ID,4.409,4.617,4.824,5.161,U.S Dollar,US Gallon,2022-04-17
Illinois,IL,4.347,4.729,5.124,4.903,U.S Dollar,US Gallon,2022-04-17
Indiana,IN,3.923,4.297,4.622,4.915,U.S Dollar,US Gallon,2022-04-17
Kansas,KS,3.661,3.912,4.199,4.695,U.S Dollar,US Gallon,2022-04-17
Kentucky,KY,3.802,4.172,4.497,4.921,U.S Dollar,US Gallon,2022-04-17
Louisiana,LA,3.859,4.195,4.516,4.827,U.S Dollar,US Gallon,2022-04-17
Massachusetts,MA,4.07,4.437,4.668,5.096,U.S Dollar,US Gallon,2022-04-17
Maryland,MD,3.705,4.175,4.44,4.611,U.S Dollar,US Gallon,2022-04-17
Maine,ME,4.072,4.41,4.687,5.177,U.S Dollar,US Gallon,2022-04-17
Michigan,MI,3.917,4.261,4.607,4.891,U.S Dollar,US Gallon,2022-04-17
Minnesota,MN,3.826,4.088,4.421,4.871,U.S Dollar,US Gallon,2022-04-17
Missouri,MO,3.662,3.94,4.227,4.68,U.S Dollar,US Gallon,2022-04-17
Mississippi,MS,3.777,4.107,4.451,4.811,U.S Dollar,US Gallon,2022-04-17
Montana,MT,4.04,4.305,4.558,5.034,U.S Dollar,US Gallon,2022-04-17
North Carolina,NC,3.826,4.219,4.577,4.939,U.S Dollar,US Gallon,2022-04-17
North Dakota,ND,3.844,4.081,4.371,4.825,U.S Dollar,US Gallon,2022-04-17
Nebraska,NE,3.802,3.898,4.309,4.755,U.S Dollar,US Gallon,2022-04-17
New Hampshire,NH,3.995,4.393,4.673,5.056,U.S Dollar,US Gallon,2022-04-17
New Jersey,NJ,4.046,4.483,4.665,5.163,U.S Dollar,US Gallon,2022-04-17
New Mexico,NM,4.042,4.344,4.612,4.956,U.S Dollar,US Gallon,2022-04-17
Nevada,NV,5.08,5.323,5.506,5.272,U.S Dollar,US Gallon,2022-04-17
New York,NY,4.187,4.527,4.769,5.248,U.S Dollar,US Gallon,2022-04-17
Ohio,OH,3.78,4.137,4.487,4.931,U.S Dollar,US Gallon,2022-04-17
Oklahoma,OK,3.721,4.008,4.234,4.715,U.S Dollar,US Gallon,2022-04-17
Oregon,OR,4.653,4.849,5.045,5.363,U.S Dollar,US Gallon,2022-04-17
Pennsylvania,PA,4.162,4.537,4.821,5.336,U.S Dollar,US Gallon,2022-04-17
Rhode Island,RI,4.002,4.398,4.664,5.018,U.S Dollar,US Gallon,2022-04-17
South Carolina,SC,3.739,4.111,4.463,4.853,U.S Dollar,US Gallon,2022-04-17
South Dakota,SD,3.844,3.99,4.344,4.81,U.S Dollar,US Gallon,2022-04-17
Tennessee,TN,3.847,4.219,4.564,4.905,U.S Dollar,US Gallon,2022-04-17
Texas,TX,3.712,4.058,4.361,4.737,U.S Dollar,US Gallon,2022-04-17
Utah,UT,4.485,4.692,4.888,5.153,U.S Dollar,US Gallon,2022-04-17
Virginia,VA,3.934,4.374,4.691,4.952,U.S Dollar,US Gallon,2022-04-17
Vermont,VT,4.066,4.491,4.728,5.091,U.S Dollar,US Gallon,2022-04-17
Washington,WA,4.67,4.896,5.076,5.494,U.S Dollar,US Gallon,2022-04-17
Wisconsin,WI,3.789,4.157,4.545,4.761,U.S Dollar,US Gallon,2022-04-17
West Virginia,WV,3.953,4.256,4.551,4.965,U.S Dollar,US Gallon,2022-04-17
Wyoming,WY,4.079,4.292,4.557,5.038,U.S Dollar,US Gallon,2022-04-17
