State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.864,3.999,4.214,3.862,U.S Dollar,US Gallon,2024-03-20
Alabama,AL,3.185,3.592,3.98,3.849,U.S Dollar,US Gallon,2024-03-20
Arkansas,AR,3.151,3.529,3.904,3.704,U.S Dollar,US Gallon,2024-03-20
Arizona,AZ,3.727,4.043,4.333,3.984,U.S Dollar,US Gallon,2024-03-20
California,CA,4.936,5.144,5.306,5.393,U.S Dollar,US Gallon,2024-03-20
Colorado,CO,3.074,3.436,3.752,3.762,U.S Dollar,US Gallon,2024-03-20
Connecticut,CT,3.403,3.91,4.323,4.23,U.S Dollar,US Gallon,2024-03-20
District of Columbia,DC,3.632,4.208,4.564,4.405,U.S Dollar,US Gallon,2024-03-20
Delaware,DE,3.293,3.815,4.085,4.047,U.S Dollar,US Gallon,2024-03-20
Florida,FL,3.563,3.96,4.28,3.994,U.S Dollar,US Gallon,2024-03-20
Georgia,GA,3.359,3.778,4.174,4.004,U.S Dollar,US Gallon,2024-03-20
Hawaii,HI,4.707,4.913,5.171,5.59,U.S Dollar,US Gallon,2024-03-20
Iowa,IA,3.306,3.567,4.043,3.791,U.S Dollar,US Gallon,2024-03-20
Idaho,ID,3.477,3.682,3.939,4.139,U.S Dollar,US Gallon,2024-03-20
Illinois,IL,3.876,4.334,4.773,4.078,U.S Dollar,US Gallon,2024-03-20
Indiana,IN,3.512,4.003,4.464,3.981,U.S Dollar,US Gallon,2024-03-20
Kansas,KS,3.166,3.493,3.789,3.685,U.S Dollar,US Gallon,2024-03-20
Kentucky,KY,3.222,3.669,4.068,3.825,U.S Dollar,US Gallon,2024-03-20
Louisiana,LA,3.165,3.573,3.928,3.748,U.S Dollar,US Gallon,2024-03-20
Massachusetts,MA,3.284,3.817,4.173,4.209,U.S Dollar,US Gallon,2024-03-20
Maryland,MD,3.522,4.061,4.341,4.171,U.S Dollar,US Gallon,2024-03-20
Maine,ME,3.318,3.715,4.119,4.329,U.S Dollar,US Gallon,2024-03-20
Michigan,MI,3.626,4.129,4.619,4.04,U.S Dollar,US Gallon,2024-03-20
Minnesota,MN,3.312,3.644,4.037,3.838,U.S Dollar,US Gallon,2024-03-20
Missouri,MO,3.239,3.569,3.868,3.691,U.S Dollar,US Gallon,2024-03-20
Mississippi,MS,3.069,3.465,3.84,3.7,U.S Dollar,US Gallon,2024-03-20
Montana,MT,3.53,3.829,4.14,3.975,U.S Dollar,US Gallon,2024-03-20
North Carolina,NC,3.313,3.714,4.084,3.991,U.S Dollar,US Gallon,2024-03-20
North Dakota,ND,3.328,3.636,3.955,3.873,U.S Dollar,US Gallon,2024-03-20
Nebraska,NE,3.327,3.495,3.972,3.712,U.S Dollar,US Gallon,2024-03-20
New Hampshire,NH,3.227,3.666,4.084,4.185,U.S Dollar,US Gallon,2024-03-20
New Jersey,NJ,3.29,3.833,4.085,4.031,U.S Dollar,US Gallon,2024-03-20
New Mexico,NM,3.291,3.646,3.928,3.83,U.S Dollar,US Gallon,2024-03-20
Nevada,NV,4.236,4.48,4.719,4.245,U.S Dollar,US Gallon,2024-03-20
New York,NY,3.403,3.89,4.274,4.402,U.S Dollar,US Gallon,2024-03-20
Ohio,OH,3.415,3.845,4.315,4.017,U.S Dollar,US Gallon,2024-03-20
Oklahoma,OK,3.185,3.535,3.803,3.596,U.S Dollar,US Gallon,2024-03-20
Oregon,OR,4.119,4.314,4.557,4.215,U.S Dollar,US Gallon,2024-03-20
Pennsylvania,PA,3.593,3.973,4.286,4.503,U.S Dollar,US Gallon,2024-03-20
Rhode Island,RI,3.257,3.854,4.199,4.263,U.S Dollar,US Gallon,2024-03-20
South Carolina,SC,3.231,3.647,4.001,3.851,U.S Dollar,US Gallon,2024-03-20
South Dakota,SD,3.268,3.42,3.838,3.717,U.S Dollar,US Gallon,2024-03-20
Tennessee,TN,3.191,3.604,3.965,3.811,U.S Dollar,US Gallon,2024-03-20
Texas,TX,3.167,3.574,3.91,3.674,U.S Dollar,US Gallon,2024-03-20
Utah,UT,3.493,3.714,3.926,4.001,U.S Dollar,US Gallon,2024-03-20
Virginia,VA,3.378,3.794,4.145,4.027,U.S Dollar,US Gallon,2024-03-20
Vermont,VT,3.327,3.828,4.238,4.208,U.S Dollar,US Gallon,2024-03-20
Washington,WA,4.352,4.581,4.802,4.66,U.S Dollar,US Gallon,2024-03-20
Wisconsin,WI,3.352,3.779,4.221,3.812,U.S Dollar,US Gallon,2024-03-20
West Virginia,WV,3.404,3.769,4.13,3.986,U.S Dollar,US Gallon,2024-03-20
Wyoming,WY,3.183,3.431,3.723,3.916,U.S Dollar,US Gallon,2024-03-20
